NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('that', 'the')",30,23,0.56604,0.43396,1,1
"('return', 'to')",8,25,0.24242,0.75758,0,3
"('to', 'top')",8,24,0.25,0.75,0,3
"('york', 'philadelphia')",16,14,0.53333,0.46667,1,1
"('richmond', 'atlanta')",16,16,0.5,0.5,1,1
"('minneapolis', 'kansas')",13,12,0.52,0.48,1,1
"('some', 'regions')",0,12,0.0,1.0,0,0
"('consumer', 'spending')",8,24,0.25,0.75,0,3
"('by', 'contrast')",0,12,0.0,1.0,0,0
"('in', 'nearly')",0,11,0.0,1.0,0,0
"('nearly', 'all')",0,12,0.0,1.0,0,0
"('rising', 'health')",6,11,0.35294,0.64706,1,2
"('health', 'insurance')",9,11,0.45,0.55,1,1
"('half', 'of')",3,25,0.10714,0.89286,0,8
"('districts', 'noted')",21,16,0.56757,0.43243,1,1
"('downward', 'pressure')",0,15,0.0,1.0,0,0
"('top', 'boston')",6,11,0.35294,0.64706,1,2
"('generally', 'indicated')",3,10,0.23077,0.76923,0,3
"('residential', 'mortgages')",0,12,0.0,1.0,0,0
"('business', 'loans')",0,12,0.0,1.0,0,0
"('to', 'tighten')",0,10,0.0,1.0,0,0
"('tighten', 'standards')",0,10,0.0,1.0,0,0
"('standards', 'on')",0,10,0.0,1.0,0,0
"('spending', 'remained')",0,10,0.0,1.0,0,0
"('were', 'in')",0,13,0.0,1.0,0,0
"('rental', 'rates')",0,11,0.0,1.0,0,0
"('districts', 'while')",0,10,0.0,1.0,0,0
"('extractive', 'natural')",0,10,0.0,1.0,0,0
"('natural', 'resource')",2,10,0.16667,0.83333,0,5
"('resource', 'industries')",3,10,0.23077,0.76923,0,3
"('industries', 'were')",0,11,0.0,1.0,0,0
"('were', 'reported')",9,17,0.34615,0.65385,1,2
"('be', 'operating')",0,10,0.0,1.0,0,0
"('operating', 'at')",0,10,0.0,1.0,0,0
"('most', 'cases')",0,11,0.0,1.0,0,0
"('cases', 'the')",0,10,0.0,1.0,0,0
"('the', 'active')",0,10,0.0,1.0,0,0
"('active', 'oil')",3,10,0.23077,0.76923,0,3
"('oil', 'and')",6,20,0.23077,0.76923,0,3
"('and', 'gas')",6,16,0.27273,0.72727,0,3
"('gas', 'rig')",0,10,0.0,1.0,0,0
"('rig', 'count')",0,11,0.0,1.0,0,0
"('count', 'in')",0,10,0.0,1.0,0,0
"('august', 'was')",0,10,0.0,1.0,0,0
"('reported', 'level')",0,10,0.0,1.0,0,0
"('level', 'to')",0,10,0.0,1.0,0,0
"('to', 'slightly')",0,20,0.0,1.0,0,0
"('slightly', 'lower')",0,11,0.0,1.0,0,0
"('lower', 'than')",0,13,0.0,1.0,0,0
"('than', 'july')",0,10,0.0,1.0,0,0
"('july', 'in')",0,10,0.0,1.0,0,0
"('dallas', 'kansas')",0,10,0.0,1.0,0,0
"('districts', 'kansas')",0,10,0.0,1.0,0,0
"('city', 'noted')",3,10,0.23077,0.76923,0,3
"('that', 'drilling')",3,10,0.23077,0.76923,0,3
"('drilling', 'activity')",0,15,0.0,1.0,0,0
"('remained', 'constrained')",0,10,0.0,1.0,0,0
"('constrained', 'by')",3,10,0.23077,0.76923,0,3
"('by', 'a')",0,11,0.0,1.0,0,0
"('of', 'rig')",0,10,0.0,1.0,0,0
"('rig', 'workers')",0,10,0.0,1.0,0,0
"('workers', 'minneapolis')",3,10,0.23077,0.76923,0,3
"('minneapolis', 'observed')",0,10,0.0,1.0,0,0
"('observed', 'that')",0,10,0.0,1.0,0,0
"('that', 'mining')",0,10,0.0,1.0,0,0
"('mining', 'activity')",0,14,0.0,1.0,0,0
"('activity', 'varied')",3,10,0.23077,0.76923,0,3
"('varied', 'across')",0,10,0.0,1.0,0,0
"('district', 'most')",0,10,0.0,1.0,0,0
"('most', 'iron')",0,10,0.0,1.0,0,0
"('iron', 'mines')",0,10,0.0,1.0,0,0
"('mines', 'were')",3,10,0.23077,0.76923,0,3
"('were', 'back')",0,10,0.0,1.0,0,0
"('back', 'in')",0,10,0.0,1.0,0,0
"('in', 'full')",0,10,0.0,1.0,0,0
"('full', 'production')",0,10,0.0,1.0,0,0
"('production', 'following')",0,10,0.0,1.0,0,0
"('following', 'a')",0,13,0.0,1.0,0,0
"('a', 'slowdown')",0,12,0.0,1.0,0,0
"('slowdown', 'earlier')",0,10,0.0,1.0,0,0
"('earlier', 'in')",0,18,0.0,1.0,0,0
"('the', 'summer')",3,16,0.15789,0.84211,0,5
"('summer', 'while')",0,10,0.0,1.0,0,0
"('while', 'several')",0,11,0.0,1.0,0,0
"('several', 'nonferrous')",0,10,0.0,1.0,0,0
"('nonferrous', 'metal')",0,10,0.0,1.0,0,0
"('metal', 'facilities')",0,10,0.0,1.0,0,0
"('facilities', 'in')",0,10,0.0,1.0,0,0
"('in', 'montana')",0,13,0.0,1.0,0,0
"('montana', 'remained')",0,10,0.0,1.0,0,0
"('remained', 'closed')",0,10,0.0,1.0,0,0
"('closed', 'return')",0,10,0.0,1.0,0,0
"('federal', 'reserve')",21,11,0.65625,0.34375,2,1
"('some', 'districts')",6,10,0.375,0.625,1,2
"('most', 'of')",3,18,0.14286,0.85714,0,6
"('while', 'the')",0,15,0.0,1.0,0,0
"('were', 'relatively')",0,10,0.0,1.0,0,0
"('dallas', 'indicated')",0,9,0.0,1.0,0,0
"('agriculture', 'and')",3,12,0.2,0.8,0,4
"('and', 'natural')",3,14,0.17647,0.82353,0,5
"('natural', 'resources')",3,13,0.1875,0.8125,0,4
"('resources', 'agricultural')",0,9,0.0,1.0,0,0
"('agricultural', 'conditions')",6,10,0.375,0.625,1,2
"('conditions', 'were')",9,9,0.5,0.5,1,1
"('reportedly', 'mixed')",0,9,0.0,1.0,0,0
"('mixed', 'across')",3,10,0.23077,0.76923,0,3
"('country', 'districts')",0,9,0.0,1.0,0,0
"('that', 'span')",0,9,0.0,1.0,0,0
"('span', 'the')",0,9,0.0,1.0,0,0
"('the', 'plains')",0,9,0.0,1.0,0,0
"('plains', 'or')",0,9,0.0,1.0,0,0
"('or', 'northern')",0,9,0.0,1.0,0,0
"('northern', 'portions')",0,9,0.0,1.0,0,0
"('portions', 'of')",0,11,0.0,1.0,0,0
"('belt', 'cleveland')",0,9,0.0,1.0,0,0
"('cleveland', 'chicago')",0,12,0.0,1.0,0,0
"('chicago', 'minneapolis')",6,12,0.33333,0.66667,0,2
"('dallas', 'reported')",30,9,0.76923,0.23077,3,0
"('reported', 'inadequate')",0,9,0.0,1.0,0,0
"('inadequate', 'moisture')",0,9,0.0,1.0,0,0
"('moisture', 'conditions')",0,10,0.0,1.0,0,0
"('conditions', 'in')",6,13,0.31579,0.68421,0,2
"('areas', 'that')",0,9,0.0,1.0,0,0
"('that', 'were')",3,12,0.2,0.8,0,4
"('to', 'negatively')",0,9,0.0,1.0,0,0
"('negatively', 'affect')",0,9,0.0,1.0,0,0
"('affect', 'corn')",0,9,0.0,1.0,0,0
"('cotton', 'and')",0,12,0.0,1.0,0,0
"('and', 'soybean')",6,12,0.33333,0.66667,0,2
"('yields', 'recent')",0,9,0.0,1.0,0,0
"('recent', 'rains')",0,10,0.0,1.0,0,0
"('rains', 'were')",0,9,0.0,1.0,0,0
"('help', 'the')",0,9,0.0,1.0,0,0
"('the', 'winter')",3,9,0.25,0.75,0,3
"('winter', 'wheat')",0,12,0.0,1.0,0,0
"('wheat', 'crop')",0,9,0.0,1.0,0,0
"('crop', 'in')",0,9,0.0,1.0,0,0
"('some', 'areas')",14,12,0.53846,0.46154,1,1
"('areas', 'and')",3,11,0.21429,0.78571,0,4
"('and', 'provide')",0,9,0.0,1.0,0,0
"('provide', 'a')",0,9,0.0,1.0,0,0
"('boost', 'to')",0,11,0.0,1.0,0,0
"('to', 'late')",0,10,0.0,1.0,0,0
"('late', 'soybean')",0,9,0.0,1.0,0,0
"('yields', 'but')",0,9,0.0,1.0,0,0
"('but', 'were')",0,11,0.0,1.0,0,0
"('were', 'too')",0,9,0.0,1.0,0,0
"('too', 'late')",0,9,0.0,1.0,0,0
"('late', 'to')",0,9,0.0,1.0,0,0
"('help', 'corn')",0,9,0.0,1.0,0,0
"('corn', 'yields')",0,9,0.0,1.0,0,0
"('yields', 'districts')",0,9,0.0,1.0,0,0
"('districts', 'covering')",0,9,0.0,1.0,0,0
"('covering', 'the')",0,9,0.0,1.0,0,0
"('the', 'southern')",0,10,0.0,1.0,0,0
"('southern', 'corn')",0,9,0.0,1.0,0,0
"('belt', 'and')",0,9,0.0,1.0,0,0
"('the', 'southeastern')",0,9,0.0,1.0,0,0
"('southeastern', 'states')",0,9,0.0,1.0,0,0
"('states', 'richmond')",0,9,0.0,1.0,0,0
"('reported', 'generally')",9,11,0.45,0.55,1,1
"('generally', 'favorable')",0,9,0.0,1.0,0,0
"('favorable', 'conditions')",0,9,0.0,1.0,0,0
"('conditions', 'for')",6,11,0.35294,0.64706,1,2
"('cotton', 'soybean')",0,9,0.0,1.0,0,0
"('soybean', 'and')",0,10,0.0,1.0,0,0
"('and', 'peanut')",0,9,0.0,1.0,0,0
"('peanut', 'crops')",0,9,0.0,1.0,0,0
"('crops', 'san')",0,9,0.0,1.0,0,0
"('francisco', 'recorded')",0,9,0.0,1.0,0,0
"('recorded', 'mostly')",0,9,0.0,1.0,0,0
"('mostly', 'favorable')",0,9,0.0,1.0,0,0
"('favorable', 'crop')",0,9,0.0,1.0,0,0
"('crop', 'conditions')",0,11,0.0,1.0,0,0
"('conditions', 'but')",0,9,0.0,1.0,0,0
"('but', 'noted')",0,12,0.0,1.0,0,0
"('that', 'continued')",0,10,0.0,1.0,0,0
"('low', 'market')",0,9,0.0,1.0,0,0
"('market', 'prices')",0,9,0.0,1.0,0,0
"('were', 'stressing')",0,9,0.0,1.0,0,0
"('stressing', 'some')",0,9,0.0,1.0,0,0
"('some', 'producers')",0,9,0.0,1.0,0,0
"('producers', 'chicago')",3,9,0.25,0.75,0,3
"('minneapolis', 'also')",3,9,0.25,0.75,0,3
"('also', 'indicated')",3,10,0.23077,0.76923,0,3
"('that', 'some')",9,10,0.47368,0.52632,1,1
"('some', 'bankers')",0,10,0.0,1.0,0,0
"('bankers', 'expressed')",0,9,0.0,1.0,0,0
"('about', 'low')",0,9,0.0,1.0,0,0
"('low', 'levels')",6,13,0.31579,0.68421,0,2
"('levels', 'of')",3,13,0.1875,0.8125,0,4
"('of', 'farmderived')",0,9,0.0,1.0,0,0
"('farmderived', 'income')",0,9,0.0,1.0,0,0
"('income', 'and')",0,9,0.0,1.0,0,0
"('the', 'financial')",6,9,0.4,0.6,1,1
"('financial', 'health')",3,9,0.25,0.75,0,3
"('health', 'of')",0,9,0.0,1.0,0,0
"('of', 'their')",3,13,0.1875,0.8125,0,4
"('their', 'customers')",0,11,0.0,1.0,0,0
"('customers', 'extractive')",0,9,0.0,1.0,0,0
"('estate', 'markets')",15,14,0.51724,0.48276,1,1
"('mortgage', 'rates')",0,8,0.0,1.0,0,0
"('weak', 'in')",0,9,0.0,1.0,0,0
"('remained', 'soft')",3,10,0.23077,0.76923,0,3
"('on', 'retail')",6,8,0.42857,0.57143,1,1
"('retail', 'prices')",3,8,0.27273,0.72727,0,3
"('that', 'retail')",6,9,0.4,0.6,1,1
"('merchants', 'in')",0,8,0.0,1.0,0,0
"('markets', 'labor')",0,8,0.0,1.0,0,0
"('markets', 'continued')",6,8,0.42857,0.57143,1,1
"('ease', 'in')",0,8,0.0,1.0,0,0
"('most', 'parts')",0,9,0.0,1.0,0,0
"('parts', 'of')",3,16,0.15789,0.84211,0,5
"('country', 'in')",0,8,0.0,1.0,0,0
"('with', 'over')",0,8,0.0,1.0,0,0
"('reports', 'suggesting')",0,8,0.0,1.0,0,0
"('suggesting', 'soft')",0,8,0.0,1.0,0,0
"('soft', 'andor')",0,8,0.0,1.0,0,0
"('andor', 'softening')",0,8,0.0,1.0,0,0
"('softening', 'demand')",0,8,0.0,1.0,0,0
"('for', 'labor')",0,9,0.0,1.0,0,0
"('labor', 'boston')",0,8,0.0,1.0,0,0
"('boston', 'and')",15,11,0.57692,0.42308,1,1
"('that', 'demand')",12,11,0.52174,0.47826,1,1
"('for', 'hightech')",0,8,0.0,1.0,0,0
"('hightech', 'workers')",0,8,0.0,1.0,0,0
"('workers', 'continued')",0,8,0.0,1.0,0,0
"('to', 'erode')",0,8,0.0,1.0,0,0
"('erode', 'while')",0,8,0.0,1.0,0,0
"('while', 'atlanta')",0,9,0.0,1.0,0,0
"('atlanta', 'suggested')",0,8,0.0,1.0,0,0
"('that', 'potential')",0,8,0.0,1.0,0,0
"('potential', 'employers')",0,8,0.0,1.0,0,0
"('employers', 'had')",0,8,0.0,1.0,0,0
"('become', 'much')",0,8,0.0,1.0,0,0
"('much', 'more')",0,8,0.0,1.0,0,0
"('more', 'selective')",0,8,0.0,1.0,0,0
"('selective', 'and')",0,8,0.0,1.0,0,0
"('and', 'hightech')",0,8,0.0,1.0,0,0
"('hightech', 'job')",0,8,0.0,1.0,0,0
"('job', 'searches')",0,8,0.0,1.0,0,0
"('searches', 'had')",0,8,0.0,1.0,0,0
"('become', 'longer')",0,8,0.0,1.0,0,0
"('longer', 'staffing')",0,8,0.0,1.0,0,0
"('staffing', 'agency')",0,10,0.0,1.0,0,0
"('agency', 'reports')",0,9,0.0,1.0,0,0
"('reports', 'were')",0,8,0.0,1.0,0,0
"('generally', 'pointed')",0,8,0.0,1.0,0,0
"('pointed', 'to')",0,11,0.0,1.0,0,0
"('continued', 'weaker')",0,8,0.0,1.0,0,0
"('weaker', 'demand')",0,8,0.0,1.0,0,0
"('demand', 'by')",0,8,0.0,1.0,0,0
"('contrast', 'new')",0,8,0.0,1.0,0,0
"('york', 'reported')",12,8,0.6,0.4,1,1
"('overall', 'labor')",0,9,0.0,1.0,0,0
"('demand', 'was')",6,15,0.28571,0.71429,0,3
"('was', 'stable')",3,9,0.25,0.75,0,3
"('stable', 'while')",0,9,0.0,1.0,0,0
"('that', 'worker')",0,8,0.0,1.0,0,0
"('worker', 'shortages')",0,8,0.0,1.0,0,0
"('shortages', 'persisted')",0,8,0.0,1.0,0,0
"('persisted', 'despite')",0,8,0.0,1.0,0,0
"('despite', 'recent')",0,8,0.0,1.0,0,0
"('recent', 'loosening')",0,8,0.0,1.0,0,0
"('loosening', 'of')",0,8,0.0,1.0,0,0
"('of', 'labor')",0,8,0.0,1.0,0,0
"('markets', 'richmond')",0,8,0.0,1.0,0,0
"('richmond', 'kansas')",0,9,0.0,1.0,0,0
"('of', 'nurses')",0,8,0.0,1.0,0,0
"('nurses', 'there')",0,8,0.0,1.0,0,0
"('were', 'also')",3,10,0.23077,0.76923,0,3
"('also', 'signs')",0,8,0.0,1.0,0,0
"('signs', 'of')",9,8,0.52941,0.47059,1,1
"('of', 'stabilization')",0,8,0.0,1.0,0,0
"('stabilization', 'in')",0,8,0.0,1.0,0,0
"('manufacturing', 'employment')",0,8,0.0,1.0,0,0
"('employment', 'in')",0,8,0.0,1.0,0,0
"('regions', 'boston')",0,8,0.0,1.0,0,0
"('boston', 'noted')",3,8,0.27273,0.72727,0,3
"('noted', 'an')",3,9,0.25,0.75,0,3
"('an', 'increase')",3,15,0.16667,0.83333,0,5
"('increase', 'in')",15,24,0.38462,0.61538,1,2
"('in', 'weekly')",0,8,0.0,1.0,0,0
"('weekly', 'hours')",0,8,0.0,1.0,0,0
"('hours', 'and')",0,8,0.0,1.0,0,0
"('chicago', 'reported')",18,8,0.69231,0.30769,2,0
"('that', 'a')",0,11,0.0,1.0,0,0
"('few', 'manufacturers')",0,8,0.0,1.0,0,0
"('manufacturers', 'were')",0,10,0.0,1.0,0,0
"('were', 'calling')",0,8,0.0,1.0,0,0
"('calling', 'back')",0,8,0.0,1.0,0,0
"('back', 'a')",0,8,0.0,1.0,0,0
"('a', 'small')",3,9,0.25,0.75,0,3
"('small', 'percentage')",0,9,0.0,1.0,0,0
"('percentage', 'of')",0,9,0.0,1.0,0,0
"('of', 'furloughed')",0,8,0.0,1.0,0,0
"('furloughed', 'workers')",0,8,0.0,1.0,0,0
"('workers', 'there')",0,8,0.0,1.0,0,0
"('were', 'scattered')",3,8,0.27273,0.72727,0,3
"('scattered', 'reports')",3,9,0.25,0.75,0,3
"('of', 'moderately')",0,8,0.0,1.0,0,0
"('moderately', 'increasing')",0,8,0.0,1.0,0,0
"('increasing', 'wages')",0,9,0.0,1.0,0,0
"('wages', 'but')",0,8,0.0,1.0,0,0
"('but', 'for')",0,9,0.0,1.0,0,0
"('the', 'most')",0,13,0.0,1.0,0,0
"('most', 'part')",0,9,0.0,1.0,0,0
"('part', 'upward')",0,8,0.0,1.0,0,0
"('upward', 'wage')",0,11,0.0,1.0,0,0
"('wage', 'pressures')",6,23,0.2069,0.7931,0,4
"('pressures', 'continued')",0,9,0.0,1.0,0,0
"('ease', 'along')",0,8,0.0,1.0,0,0
"('with', 'labor')",0,9,0.0,1.0,0,0
"('demand', 'in')",9,13,0.40909,0.59091,1,1
"('in', 'fact')",0,8,0.0,1.0,0,0
"('fact', 'the')",0,8,0.0,1.0,0,0
"('cleveland', 'report')",0,8,0.0,1.0,0,0
"('that', 'unions')",0,8,0.0,1.0,0,0
"('unions', 'were')",0,8,0.0,1.0,0,0
"('were', 'trading')",0,8,0.0,1.0,0,0
"('trading', 'off')",0,8,0.0,1.0,0,0
"('off', 'negotiated')",0,8,0.0,1.0,0,0
"('negotiated', 'wage')",0,8,0.0,1.0,0,0
"('wage', 'increases')",0,11,0.0,1.0,0,0
"('in', 'exchange')",0,8,0.0,1.0,0,0
"('exchange', 'for')",0,8,0.0,1.0,0,0
"('for', 'job')",0,8,0.0,1.0,0,0
"('job', 'security')",0,8,0.0,1.0,0,0
"('security', 'provisions')",0,8,0.0,1.0,0,0
"('provisions', 'contacts')",0,8,0.0,1.0,0,0
"('in', 'four')",0,8,0.0,1.0,0,0
"('four', 'districts')",0,8,0.0,1.0,0,0
"('districts', 'expressed')",0,8,0.0,1.0,0,0
"('concern', 'over')",3,8,0.27273,0.72727,0,3
"('over', 'rising')",3,8,0.27273,0.72727,0,3
"('costs', 'while')",0,8,0.0,1.0,0,0
"('chicago', 'regions')",0,8,0.0,1.0,0,0
"('regions', 'also')",0,8,0.0,1.0,0,0
"('also', 'noted')",12,10,0.54545,0.45455,1,1
"('rising', 'liability')",0,8,0.0,1.0,0,0
"('liability', 'insurance')",0,8,0.0,1.0,0,0
"('costs', 'agriculture')",0,8,0.0,1.0,0,0
"('august', 'and')",3,7,0.3,0.7,0,2
"('and', 'early')",12,16,0.42857,0.57143,1,1
"('early', 'september')",0,7,0.0,1.0,0,0
"('overall', 'consumer')",0,7,0.0,1.0,0,0
"('down', 'in')",0,7,0.0,1.0,0,0
"('relatively', 'soft')",0,7,0.0,1.0,0,0
"('upward', 'pressure')",3,15,0.16667,0.83333,0,5
"('banking', 'and')",5,12,0.29412,0.70588,0,2
"('and', 'finance')",6,11,0.35294,0.64706,1,2
"('finance', 'overall')",3,7,0.3,0.7,0,2
"('overall', 'lending')",6,7,0.46154,0.53846,1,1
"('be', 'mixed')",0,7,0.0,1.0,0,0
"('as', 'household')",0,7,0.0,1.0,0,0
"('household', 'demand')",0,7,0.0,1.0,0,0
"('for', 'loans')",0,7,0.0,1.0,0,0
"('loans', 'remained')",0,7,0.0,1.0,0,0
"('strong', 'in')",15,9,0.625,0.375,2,1
"('most', 'areas')",3,11,0.21429,0.78571,0,4
"('areas', 'while')",0,7,0.0,1.0,0,0
"('while', 'softness')",0,7,0.0,1.0,0,0
"('softness', 'in')",3,7,0.3,0.7,0,2
"('lending', 'persisted')",0,7,0.0,1.0,0,0
"('persisted', 'over')",0,7,0.0,1.0,0,0
"('that', 'household')",0,7,0.0,1.0,0,0
"('household', 'lending')",0,7,0.0,1.0,0,0
"('remained', 'relatively')",0,8,0.0,1.0,0,0
"('relatively', 'robust')",0,7,0.0,1.0,0,0
"('robust', 'with')",0,7,0.0,1.0,0,0
"('with', 'only')",0,8,0.0,1.0,0,0
"('only', 'boston')",0,7,0.0,1.0,0,0
"('york', 'st')",3,7,0.3,0.7,0,2
"('francisco', 'reporting')",0,7,0.0,1.0,0,0
"('reporting', 'a')",0,7,0.0,1.0,0,0
"('general', 'softening')",0,7,0.0,1.0,0,0
