NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('iron', 'mines', 'were', 'back')",0,10,0.0,1.0,0,0
"('mines', 'were', 'back', 'in')",0,10,0.0,1.0,0,0
"('were', 'back', 'in', 'full')",0,10,0.0,1.0,0,0
"('back', 'in', 'full', 'production')",0,10,0.0,1.0,0,0
"('in', 'full', 'production', 'following')",0,10,0.0,1.0,0,0
"('full', 'production', 'following', 'a')",0,10,0.0,1.0,0,0
"('production', 'following', 'a', 'slowdown')",0,10,0.0,1.0,0,0
"('following', 'a', 'slowdown', 'earlier')",0,10,0.0,1.0,0,0
"('a', 'slowdown', 'earlier', 'in')",0,10,0.0,1.0,0,0
"('slowdown', 'earlier', 'in', 'the')",0,10,0.0,1.0,0,0
"('earlier', 'in', 'the', 'summer')",0,10,0.0,1.0,0,0
"('in', 'the', 'summer', 'while')",0,10,0.0,1.0,0,0
"('the', 'summer', 'while', 'several')",0,10,0.0,1.0,0,0
"('summer', 'while', 'several', 'nonferrous')",0,10,0.0,1.0,0,0
"('while', 'several', 'nonferrous', 'metal')",0,10,0.0,1.0,0,0
"('several', 'nonferrous', 'metal', 'facilities')",0,10,0.0,1.0,0,0
"('nonferrous', 'metal', 'facilities', 'in')",0,10,0.0,1.0,0,0
"('metal', 'facilities', 'in', 'montana')",0,10,0.0,1.0,0,0
"('facilities', 'in', 'montana', 'remained')",0,10,0.0,1.0,0,0
"('in', 'montana', 'remained', 'closed')",0,10,0.0,1.0,0,0
"('montana', 'remained', 'closed', 'return')",0,10,0.0,1.0,0,0
"('remained', 'closed', 'return', 'to')",0,10,0.0,1.0,0,0
"('closed', 'return', 'to', 'top')",0,10,0.0,1.0,0,0
"('contacts', 'in', 'some', 'districts')",0,9,0.0,1.0,0,0
"('in', 'most', 'of', 'the')",0,9,0.0,1.0,0,0
"('most', 'of', 'the', 'country')",0,9,0.0,1.0,0,0
"('and', 'dallas', 'indicated', 'that')",0,9,0.0,1.0,0,0
"('agriculture', 'and', 'natural', 'resources')",3,11,0.21429,0.78571,0,4
"('and', 'natural', 'resources', 'agricultural')",0,9,0.0,1.0,0,0
"('natural', 'resources', 'agricultural', 'conditions')",0,9,0.0,1.0,0,0
"('resources', 'agricultural', 'conditions', 'were')",0,9,0.0,1.0,0,0
"('agricultural', 'conditions', 'were', 'reportedly')",0,9,0.0,1.0,0,0
"('conditions', 'were', 'reportedly', 'mixed')",0,9,0.0,1.0,0,0
"('were', 'reportedly', 'mixed', 'across')",0,9,0.0,1.0,0,0
"('reportedly', 'mixed', 'across', 'the')",0,9,0.0,1.0,0,0
"('mixed', 'across', 'the', 'country')",0,9,0.0,1.0,0,0
"('across', 'the', 'country', 'districts')",0,9,0.0,1.0,0,0
"('the', 'country', 'districts', 'that')",0,9,0.0,1.0,0,0
"('country', 'districts', 'that', 'span')",0,9,0.0,1.0,0,0
"('districts', 'that', 'span', 'the')",0,9,0.0,1.0,0,0
"('that', 'span', 'the', 'plains')",0,9,0.0,1.0,0,0
"('span', 'the', 'plains', 'or')",0,9,0.0,1.0,0,0
"('the', 'plains', 'or', 'northern')",0,9,0.0,1.0,0,0
"('plains', 'or', 'northern', 'portions')",0,9,0.0,1.0,0,0
"('or', 'northern', 'portions', 'of')",0,9,0.0,1.0,0,0
"('northern', 'portions', 'of', 'the')",0,9,0.0,1.0,0,0
"('portions', 'of', 'the', 'corn')",0,9,0.0,1.0,0,0
"('of', 'the', 'corn', 'belt')",0,9,0.0,1.0,0,0
"('the', 'corn', 'belt', 'cleveland')",0,9,0.0,1.0,0,0
"('corn', 'belt', 'cleveland', 'chicago')",0,9,0.0,1.0,0,0
"('belt', 'cleveland', 'chicago', 'minneapolis')",0,9,0.0,1.0,0,0
"('cleveland', 'chicago', 'minneapolis', 'kansas')",0,9,0.0,1.0,0,0
"('chicago', 'minneapolis', 'kansas', 'city')",0,9,0.0,1.0,0,0
"('minneapolis', 'kansas', 'city', 'and')",9,10,0.47368,0.52632,1,1
"('city', 'and', 'dallas', 'reported')",3,9,0.25,0.75,0,3
"('and', 'dallas', 'reported', 'inadequate')",0,9,0.0,1.0,0,0
"('dallas', 'reported', 'inadequate', 'moisture')",0,9,0.0,1.0,0,0
"('reported', 'inadequate', 'moisture', 'conditions')",0,9,0.0,1.0,0,0
"('inadequate', 'moisture', 'conditions', 'in')",0,9,0.0,1.0,0,0
"('moisture', 'conditions', 'in', 'many')",0,9,0.0,1.0,0,0
"('conditions', 'in', 'many', 'areas')",0,9,0.0,1.0,0,0
"('in', 'many', 'areas', 'that')",0,9,0.0,1.0,0,0
"('many', 'areas', 'that', 'were')",0,9,0.0,1.0,0,0
"('areas', 'that', 'were', 'expected')",0,9,0.0,1.0,0,0
"('that', 'were', 'expected', 'to')",0,9,0.0,1.0,0,0
"('were', 'expected', 'to', 'negatively')",0,9,0.0,1.0,0,0
"('expected', 'to', 'negatively', 'affect')",0,9,0.0,1.0,0,0
"('to', 'negatively', 'affect', 'corn')",0,9,0.0,1.0,0,0
"('negatively', 'affect', 'corn', 'cotton')",0,9,0.0,1.0,0,0
"('affect', 'corn', 'cotton', 'and')",0,9,0.0,1.0,0,0
"('corn', 'cotton', 'and', 'soybean')",0,9,0.0,1.0,0,0
"('cotton', 'and', 'soybean', 'yields')",0,9,0.0,1.0,0,0
"('and', 'soybean', 'yields', 'recent')",0,9,0.0,1.0,0,0
"('soybean', 'yields', 'recent', 'rains')",0,9,0.0,1.0,0,0
"('yields', 'recent', 'rains', 'were')",0,9,0.0,1.0,0,0
"('recent', 'rains', 'were', 'expected')",0,9,0.0,1.0,0,0
"('rains', 'were', 'expected', 'to')",0,9,0.0,1.0,0,0
"('were', 'expected', 'to', 'help')",0,9,0.0,1.0,0,0
"('expected', 'to', 'help', 'the')",0,9,0.0,1.0,0,0
"('to', 'help', 'the', 'winter')",0,9,0.0,1.0,0,0
"('help', 'the', 'winter', 'wheat')",0,9,0.0,1.0,0,0
"('the', 'winter', 'wheat', 'crop')",0,9,0.0,1.0,0,0
"('winter', 'wheat', 'crop', 'in')",0,9,0.0,1.0,0,0
"('wheat', 'crop', 'in', 'some')",0,9,0.0,1.0,0,0
"('crop', 'in', 'some', 'areas')",0,9,0.0,1.0,0,0
"('in', 'some', 'areas', 'and')",0,9,0.0,1.0,0,0
"('some', 'areas', 'and', 'provide')",0,9,0.0,1.0,0,0
"('areas', 'and', 'provide', 'a')",0,9,0.0,1.0,0,0
"('and', 'provide', 'a', 'boost')",0,9,0.0,1.0,0,0
"('provide', 'a', 'boost', 'to')",0,9,0.0,1.0,0,0
"('a', 'boost', 'to', 'late')",0,9,0.0,1.0,0,0
"('boost', 'to', 'late', 'soybean')",0,9,0.0,1.0,0,0
"('to', 'late', 'soybean', 'yields')",0,9,0.0,1.0,0,0
"('late', 'soybean', 'yields', 'but')",0,9,0.0,1.0,0,0
"('soybean', 'yields', 'but', 'were')",0,9,0.0,1.0,0,0
"('yields', 'but', 'were', 'too')",0,9,0.0,1.0,0,0
"('but', 'were', 'too', 'late')",0,9,0.0,1.0,0,0
"('were', 'too', 'late', 'to')",0,9,0.0,1.0,0,0
"('too', 'late', 'to', 'help')",0,9,0.0,1.0,0,0
"('late', 'to', 'help', 'corn')",0,9,0.0,1.0,0,0
"('to', 'help', 'corn', 'yields')",0,9,0.0,1.0,0,0
"('help', 'corn', 'yields', 'districts')",0,9,0.0,1.0,0,0
"('corn', 'yields', 'districts', 'covering')",0,9,0.0,1.0,0,0
"('yields', 'districts', 'covering', 'the')",0,9,0.0,1.0,0,0
"('districts', 'covering', 'the', 'southern')",0,9,0.0,1.0,0,0
"('covering', 'the', 'southern', 'corn')",0,9,0.0,1.0,0,0
"('the', 'southern', 'corn', 'belt')",0,9,0.0,1.0,0,0
"('southern', 'corn', 'belt', 'and')",0,9,0.0,1.0,0,0
"('corn', 'belt', 'and', 'the')",0,9,0.0,1.0,0,0
"('belt', 'and', 'the', 'southeastern')",0,9,0.0,1.0,0,0
"('and', 'the', 'southeastern', 'states')",0,9,0.0,1.0,0,0
"('the', 'southeastern', 'states', 'richmond')",0,9,0.0,1.0,0,0
"('southeastern', 'states', 'richmond', 'atlanta')",0,9,0.0,1.0,0,0
"('states', 'richmond', 'atlanta', 'and')",0,9,0.0,1.0,0,0
"('richmond', 'atlanta', 'and', 'st')",0,9,0.0,1.0,0,0
"('atlanta', 'and', 'st', 'louis')",6,9,0.4,0.6,1,1
"('and', 'st', 'louis', 'reported')",0,9,0.0,1.0,0,0
"('st', 'louis', 'reported', 'generally')",0,9,0.0,1.0,0,0
"('louis', 'reported', 'generally', 'favorable')",0,9,0.0,1.0,0,0
"('reported', 'generally', 'favorable', 'conditions')",0,9,0.0,1.0,0,0
"('generally', 'favorable', 'conditions', 'for')",0,9,0.0,1.0,0,0
"('favorable', 'conditions', 'for', 'the')",0,9,0.0,1.0,0,0
"('conditions', 'for', 'the', 'corn')",0,9,0.0,1.0,0,0
"('for', 'the', 'corn', 'cotton')",0,9,0.0,1.0,0,0
"('the', 'corn', 'cotton', 'soybean')",0,9,0.0,1.0,0,0
"('corn', 'cotton', 'soybean', 'and')",0,9,0.0,1.0,0,0
"('cotton', 'soybean', 'and', 'peanut')",0,9,0.0,1.0,0,0
"('soybean', 'and', 'peanut', 'crops')",0,9,0.0,1.0,0,0
"('and', 'peanut', 'crops', 'san')",0,9,0.0,1.0,0,0
"('peanut', 'crops', 'san', 'francisco')",0,9,0.0,1.0,0,0
"('crops', 'san', 'francisco', 'recorded')",0,9,0.0,1.0,0,0
"('san', 'francisco', 'recorded', 'mostly')",0,9,0.0,1.0,0,0
"('francisco', 'recorded', 'mostly', 'favorable')",0,9,0.0,1.0,0,0
"('recorded', 'mostly', 'favorable', 'crop')",0,9,0.0,1.0,0,0
"('mostly', 'favorable', 'crop', 'conditions')",0,9,0.0,1.0,0,0
"('favorable', 'crop', 'conditions', 'but')",0,9,0.0,1.0,0,0
"('crop', 'conditions', 'but', 'noted')",0,9,0.0,1.0,0,0
"('conditions', 'but', 'noted', 'that')",0,9,0.0,1.0,0,0
"('but', 'noted', 'that', 'continued')",0,9,0.0,1.0,0,0
"('noted', 'that', 'continued', 'low')",0,9,0.0,1.0,0,0
"('that', 'continued', 'low', 'market')",0,9,0.0,1.0,0,0
"('continued', 'low', 'market', 'prices')",0,9,0.0,1.0,0,0
"('low', 'market', 'prices', 'were')",0,9,0.0,1.0,0,0
"('market', 'prices', 'were', 'stressing')",0,9,0.0,1.0,0,0
"('prices', 'were', 'stressing', 'some')",0,9,0.0,1.0,0,0
"('were', 'stressing', 'some', 'producers')",0,9,0.0,1.0,0,0
"('stressing', 'some', 'producers', 'chicago')",0,9,0.0,1.0,0,0
"('some', 'producers', 'chicago', 'and')",0,9,0.0,1.0,0,0
"('producers', 'chicago', 'and', 'minneapolis')",0,9,0.0,1.0,0,0
"('chicago', 'and', 'minneapolis', 'also')",0,9,0.0,1.0,0,0
"('and', 'minneapolis', 'also', 'indicated')",0,9,0.0,1.0,0,0
"('minneapolis', 'also', 'indicated', 'that')",0,9,0.0,1.0,0,0
"('also', 'indicated', 'that', 'some')",0,9,0.0,1.0,0,0
"('indicated', 'that', 'some', 'bankers')",0,9,0.0,1.0,0,0
"('that', 'some', 'bankers', 'expressed')",0,9,0.0,1.0,0,0
"('some', 'bankers', 'expressed', 'concern')",0,9,0.0,1.0,0,0
"('bankers', 'expressed', 'concern', 'about')",0,9,0.0,1.0,0,0
"('expressed', 'concern', 'about', 'low')",0,9,0.0,1.0,0,0
"('concern', 'about', 'low', 'levels')",0,9,0.0,1.0,0,0
"('about', 'low', 'levels', 'of')",0,9,0.0,1.0,0,0
"('low', 'levels', 'of', 'farmderived')",0,9,0.0,1.0,0,0
"('levels', 'of', 'farmderived', 'income')",0,9,0.0,1.0,0,0
"('of', 'farmderived', 'income', 'and')",0,9,0.0,1.0,0,0
"('farmderived', 'income', 'and', 'the')",0,9,0.0,1.0,0,0
"('income', 'and', 'the', 'financial')",0,9,0.0,1.0,0,0
"('and', 'the', 'financial', 'health')",0,9,0.0,1.0,0,0
"('the', 'financial', 'health', 'of')",0,9,0.0,1.0,0,0
"('financial', 'health', 'of', 'their')",0,9,0.0,1.0,0,0
"('health', 'of', 'their', 'customers')",0,9,0.0,1.0,0,0
"('of', 'their', 'customers', 'extractive')",0,9,0.0,1.0,0,0
"('their', 'customers', 'extractive', 'natural')",0,9,0.0,1.0,0,0
"('customers', 'extractive', 'natural', 'resource')",0,9,0.0,1.0,0,0
"('softened', 'further', 'in', 'most')",0,8,0.0,1.0,0,0
"('activity', 'remained', 'weak', 'in')",0,8,0.0,1.0,0,0
"('remained', 'weak', 'in', 'nearly')",0,8,0.0,1.0,0,0
"('weak', 'in', 'nearly', 'all')",0,8,0.0,1.0,0,0
"('in', 'nearly', 'all', 'regions')",0,8,0.0,1.0,0,0
"('nearly', 'all', 'regions', 'and')",0,8,0.0,1.0,0,0
"('labor', 'markets', 'labor', 'markets')",0,8,0.0,1.0,0,0
"('markets', 'labor', 'markets', 'continued')",0,8,0.0,1.0,0,0
"('labor', 'markets', 'continued', 'to')",0,8,0.0,1.0,0,0
"('markets', 'continued', 'to', 'ease')",0,8,0.0,1.0,0,0
"('continued', 'to', 'ease', 'in')",0,8,0.0,1.0,0,0
"('to', 'ease', 'in', 'most')",0,8,0.0,1.0,0,0
"('ease', 'in', 'most', 'parts')",0,8,0.0,1.0,0,0
"('in', 'most', 'parts', 'of')",0,9,0.0,1.0,0,0
"('most', 'parts', 'of', 'the')",0,9,0.0,1.0,0,0
"('parts', 'of', 'the', 'country')",3,8,0.27273,0.72727,0,3
"('of', 'the', 'country', 'in')",0,8,0.0,1.0,0,0
"('the', 'country', 'in', 'august')",0,8,0.0,1.0,0,0
"('country', 'in', 'august', 'with')",0,8,0.0,1.0,0,0
"('in', 'august', 'with', 'over')",0,8,0.0,1.0,0,0
"('august', 'with', 'over', 'half')",0,8,0.0,1.0,0,0
"('with', 'over', 'half', 'the')",0,8,0.0,1.0,0,0
"('over', 'half', 'the', 'district')",0,8,0.0,1.0,0,0
"('half', 'the', 'district', 'reports')",0,8,0.0,1.0,0,0
"('the', 'district', 'reports', 'suggesting')",0,8,0.0,1.0,0,0
"('district', 'reports', 'suggesting', 'soft')",0,8,0.0,1.0,0,0
"('reports', 'suggesting', 'soft', 'andor')",0,8,0.0,1.0,0,0
"('suggesting', 'soft', 'andor', 'softening')",0,8,0.0,1.0,0,0
"('soft', 'andor', 'softening', 'demand')",0,8,0.0,1.0,0,0
"('andor', 'softening', 'demand', 'for')",0,8,0.0,1.0,0,0
"('softening', 'demand', 'for', 'labor')",0,8,0.0,1.0,0,0
"('demand', 'for', 'labor', 'boston')",0,8,0.0,1.0,0,0
"('for', 'labor', 'boston', 'and')",0,8,0.0,1.0,0,0
"('labor', 'boston', 'and', 'st')",0,8,0.0,1.0,0,0
"('boston', 'and', 'st', 'louis')",0,8,0.0,1.0,0,0
"('and', 'st', 'louis', 'indicated')",0,8,0.0,1.0,0,0
"('louis', 'indicated', 'that', 'demand')",0,8,0.0,1.0,0,0
"('indicated', 'that', 'demand', 'for')",0,8,0.0,1.0,0,0
"('that', 'demand', 'for', 'hightech')",0,8,0.0,1.0,0,0
"('demand', 'for', 'hightech', 'workers')",0,8,0.0,1.0,0,0
"('for', 'hightech', 'workers', 'continued')",0,8,0.0,1.0,0,0
"('hightech', 'workers', 'continued', 'to')",0,8,0.0,1.0,0,0
"('workers', 'continued', 'to', 'erode')",0,8,0.0,1.0,0,0
"('continued', 'to', 'erode', 'while')",0,8,0.0,1.0,0,0
"('to', 'erode', 'while', 'atlanta')",0,8,0.0,1.0,0,0
"('erode', 'while', 'atlanta', 'suggested')",0,8,0.0,1.0,0,0
"('while', 'atlanta', 'suggested', 'that')",0,8,0.0,1.0,0,0
"('atlanta', 'suggested', 'that', 'potential')",0,8,0.0,1.0,0,0
"('suggested', 'that', 'potential', 'employers')",0,8,0.0,1.0,0,0
"('that', 'potential', 'employers', 'had')",0,8,0.0,1.0,0,0
"('potential', 'employers', 'had', 'become')",0,8,0.0,1.0,0,0
"('employers', 'had', 'become', 'much')",0,8,0.0,1.0,0,0
"('had', 'become', 'much', 'more')",0,8,0.0,1.0,0,0
"('become', 'much', 'more', 'selective')",0,8,0.0,1.0,0,0
"('much', 'more', 'selective', 'and')",0,8,0.0,1.0,0,0
"('more', 'selective', 'and', 'hightech')",0,8,0.0,1.0,0,0
"('selective', 'and', 'hightech', 'job')",0,8,0.0,1.0,0,0
"('and', 'hightech', 'job', 'searches')",0,8,0.0,1.0,0,0
"('hightech', 'job', 'searches', 'had')",0,8,0.0,1.0,0,0
"('job', 'searches', 'had', 'become')",0,8,0.0,1.0,0,0
"('searches', 'had', 'become', 'longer')",0,8,0.0,1.0,0,0
"('had', 'become', 'longer', 'staffing')",0,8,0.0,1.0,0,0
"('become', 'longer', 'staffing', 'agency')",0,8,0.0,1.0,0,0
"('longer', 'staffing', 'agency', 'reports')",0,8,0.0,1.0,0,0
"('staffing', 'agency', 'reports', 'were')",0,8,0.0,1.0,0,0
"('agency', 'reports', 'were', 'mixed')",0,8,0.0,1.0,0,0
"('reports', 'were', 'mixed', 'but')",0,8,0.0,1.0,0,0
"('mixed', 'but', 'generally', 'pointed')",0,8,0.0,1.0,0,0
"('but', 'generally', 'pointed', 'to')",0,8,0.0,1.0,0,0
"('generally', 'pointed', 'to', 'continued')",0,8,0.0,1.0,0,0
"('pointed', 'to', 'continued', 'weaker')",0,8,0.0,1.0,0,0
"('to', 'continued', 'weaker', 'demand')",0,8,0.0,1.0,0,0
"('continued', 'weaker', 'demand', 'by')",0,8,0.0,1.0,0,0
"('weaker', 'demand', 'by', 'contrast')",0,8,0.0,1.0,0,0
"('demand', 'by', 'contrast', 'new')",0,8,0.0,1.0,0,0
"('by', 'contrast', 'new', 'york')",0,8,0.0,1.0,0,0
"('contrast', 'new', 'york', 'reported')",0,8,0.0,1.0,0,0
"('new', 'york', 'reported', 'that')",6,8,0.42857,0.57143,1,1
"('york', 'reported', 'that', 'overall')",0,8,0.0,1.0,0,0
"('reported', 'that', 'overall', 'labor')",0,8,0.0,1.0,0,0
"('that', 'overall', 'labor', 'demand')",0,8,0.0,1.0,0,0
"('overall', 'labor', 'demand', 'was')",0,8,0.0,1.0,0,0
"('labor', 'demand', 'was', 'stable')",0,8,0.0,1.0,0,0
"('demand', 'was', 'stable', 'while')",0,8,0.0,1.0,0,0
"('was', 'stable', 'while', 'st')",0,8,0.0,1.0,0,0
"('stable', 'while', 'st', 'louis')",0,8,0.0,1.0,0,0
"('while', 'st', 'louis', 'indicated')",0,8,0.0,1.0,0,0
"('louis', 'indicated', 'that', 'worker')",0,8,0.0,1.0,0,0
"('indicated', 'that', 'worker', 'shortages')",0,8,0.0,1.0,0,0
"('that', 'worker', 'shortages', 'persisted')",0,8,0.0,1.0,0,0
"('worker', 'shortages', 'persisted', 'despite')",0,8,0.0,1.0,0,0
"('shortages', 'persisted', 'despite', 'recent')",0,8,0.0,1.0,0,0
"('persisted', 'despite', 'recent', 'loosening')",0,8,0.0,1.0,0,0
"('despite', 'recent', 'loosening', 'of')",0,8,0.0,1.0,0,0
"('recent', 'loosening', 'of', 'labor')",0,8,0.0,1.0,0,0
"('loosening', 'of', 'labor', 'markets')",0,8,0.0,1.0,0,0
"('of', 'labor', 'markets', 'richmond')",0,8,0.0,1.0,0,0
"('labor', 'markets', 'richmond', 'kansas')",0,8,0.0,1.0,0,0
"('markets', 'richmond', 'kansas', 'city')",0,8,0.0,1.0,0,0
"('richmond', 'kansas', 'city', 'and')",0,8,0.0,1.0,0,0
"('city', 'and', 'minneapolis', 'noted')",0,8,0.0,1.0,0,0
"('and', 'minneapolis', 'noted', 'a')",0,8,0.0,1.0,0,0
"('minneapolis', 'noted', 'a', 'shortage')",0,8,0.0,1.0,0,0
"('noted', 'a', 'shortage', 'of')",0,8,0.0,1.0,0,0
"('a', 'shortage', 'of', 'nurses')",0,8,0.0,1.0,0,0
"('shortage', 'of', 'nurses', 'there')",0,8,0.0,1.0,0,0
"('of', 'nurses', 'there', 'were')",0,8,0.0,1.0,0,0
"('nurses', 'there', 'were', 'also')",0,8,0.0,1.0,0,0
"('there', 'were', 'also', 'signs')",0,8,0.0,1.0,0,0
"('were', 'also', 'signs', 'of')",0,8,0.0,1.0,0,0
"('also', 'signs', 'of', 'stabilization')",0,8,0.0,1.0,0,0
"('signs', 'of', 'stabilization', 'in')",0,8,0.0,1.0,0,0
"('of', 'stabilization', 'in', 'manufacturing')",0,8,0.0,1.0,0,0
"('stabilization', 'in', 'manufacturing', 'employment')",0,8,0.0,1.0,0,0
"('in', 'manufacturing', 'employment', 'in')",0,8,0.0,1.0,0,0
"('manufacturing', 'employment', 'in', 'a')",0,8,0.0,1.0,0,0
"('employment', 'in', 'a', 'few')",0,8,0.0,1.0,0,0
"('a', 'few', 'regions', 'boston')",0,8,0.0,1.0,0,0
"('few', 'regions', 'boston', 'noted')",0,8,0.0,1.0,0,0
"('regions', 'boston', 'noted', 'an')",0,8,0.0,1.0,0,0
"('boston', 'noted', 'an', 'increase')",0,8,0.0,1.0,0,0
"('noted', 'an', 'increase', 'in')",0,9,0.0,1.0,0,0
"('an', 'increase', 'in', 'weekly')",0,8,0.0,1.0,0,0
"('increase', 'in', 'weekly', 'hours')",0,8,0.0,1.0,0,0
"('in', 'weekly', 'hours', 'and')",0,8,0.0,1.0,0,0
"('weekly', 'hours', 'and', 'chicago')",0,8,0.0,1.0,0,0
"('hours', 'and', 'chicago', 'reported')",0,8,0.0,1.0,0,0
