NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('mines', 'were', 'back')",0,10,0.0,1.0,0,0
"('were', 'back', 'in')",0,10,0.0,1.0,0,0
"('back', 'in', 'full')",0,10,0.0,1.0,0,0
"('in', 'full', 'production')",0,10,0.0,1.0,0,0
"('full', 'production', 'following')",0,10,0.0,1.0,0,0
"('production', 'following', 'a')",0,10,0.0,1.0,0,0
"('following', 'a', 'slowdown')",0,10,0.0,1.0,0,0
"('a', 'slowdown', 'earlier')",0,10,0.0,1.0,0,0
"('slowdown', 'earlier', 'in')",0,10,0.0,1.0,0,0
"('earlier', 'in', 'the')",0,17,0.0,1.0,0,0
"('in', 'the', 'summer')",0,10,0.0,1.0,0,0
"('the', 'summer', 'while')",0,10,0.0,1.0,0,0
"('summer', 'while', 'several')",0,10,0.0,1.0,0,0
"('while', 'several', 'nonferrous')",0,10,0.0,1.0,0,0
"('several', 'nonferrous', 'metal')",0,10,0.0,1.0,0,0
"('nonferrous', 'metal', 'facilities')",0,10,0.0,1.0,0,0
"('metal', 'facilities', 'in')",0,10,0.0,1.0,0,0
"('facilities', 'in', 'montana')",0,10,0.0,1.0,0,0
"('in', 'montana', 'remained')",0,10,0.0,1.0,0,0
"('montana', 'remained', 'closed')",0,10,0.0,1.0,0,0
"('remained', 'closed', 'return')",0,10,0.0,1.0,0,0
"('closed', 'return', 'to')",0,10,0.0,1.0,0,0
"('in', 'most', 'districts')",30,13,0.69767,0.30233,2,0
"('appeared', 'to', 'be')",3,10,0.23077,0.76923,0,3
"('contacts', 'in', 'some')",0,10,0.0,1.0,0,0
"('in', 'some', 'districts')",3,10,0.23077,0.76923,0,3
"('in', 'most', 'of')",0,9,0.0,1.0,0,0
"('most', 'of', 'the')",3,15,0.16667,0.83333,0,5
"('levels', 'in', 'the')",3,9,0.25,0.75,0,3
"('york', 'philadelphia', 'and')",3,10,0.23077,0.76923,0,3
"('chicago', 'and', 'dallas')",6,11,0.35294,0.64706,1,2
"('and', 'dallas', 'indicated')",0,9,0.0,1.0,0,0
"('dallas', 'indicated', 'that')",0,9,0.0,1.0,0,0
"('agriculture', 'and', 'natural')",3,11,0.21429,0.78571,0,4
"('and', 'natural', 'resources')",3,12,0.2,0.8,0,4
"('natural', 'resources', 'agricultural')",0,9,0.0,1.0,0,0
"('resources', 'agricultural', 'conditions')",0,9,0.0,1.0,0,0
"('agricultural', 'conditions', 'were')",6,9,0.4,0.6,1,1
"('conditions', 'were', 'reportedly')",0,9,0.0,1.0,0,0
"('were', 'reportedly', 'mixed')",0,9,0.0,1.0,0,0
"('reportedly', 'mixed', 'across')",0,9,0.0,1.0,0,0
"('mixed', 'across', 'the')",0,9,0.0,1.0,0,0
"('across', 'the', 'country')",0,9,0.0,1.0,0,0
"('the', 'country', 'districts')",0,9,0.0,1.0,0,0
"('country', 'districts', 'that')",0,9,0.0,1.0,0,0
"('districts', 'that', 'span')",0,9,0.0,1.0,0,0
"('that', 'span', 'the')",0,9,0.0,1.0,0,0
"('span', 'the', 'plains')",0,9,0.0,1.0,0,0
"('the', 'plains', 'or')",0,9,0.0,1.0,0,0
"('plains', 'or', 'northern')",0,9,0.0,1.0,0,0
"('or', 'northern', 'portions')",0,9,0.0,1.0,0,0
"('northern', 'portions', 'of')",0,9,0.0,1.0,0,0
"('portions', 'of', 'the')",0,11,0.0,1.0,0,0
"('of', 'the', 'corn')",0,10,0.0,1.0,0,0
"('the', 'corn', 'belt')",0,9,0.0,1.0,0,0
"('corn', 'belt', 'cleveland')",0,9,0.0,1.0,0,0
"('belt', 'cleveland', 'chicago')",0,9,0.0,1.0,0,0
"('cleveland', 'chicago', 'minneapolis')",0,10,0.0,1.0,0,0
"('chicago', 'minneapolis', 'kansas')",0,9,0.0,1.0,0,0
"('and', 'dallas', 'reported')",15,9,0.625,0.375,2,1
"('dallas', 'reported', 'inadequate')",0,9,0.0,1.0,0,0
"('reported', 'inadequate', 'moisture')",0,9,0.0,1.0,0,0
"('inadequate', 'moisture', 'conditions')",0,9,0.0,1.0,0,0
"('moisture', 'conditions', 'in')",0,10,0.0,1.0,0,0
"('conditions', 'in', 'many')",0,9,0.0,1.0,0,0
"('many', 'areas', 'that')",0,9,0.0,1.0,0,0
"('areas', 'that', 'were')",0,9,0.0,1.0,0,0
"('that', 'were', 'expected')",0,9,0.0,1.0,0,0
"('expected', 'to', 'negatively')",0,9,0.0,1.0,0,0
"('to', 'negatively', 'affect')",0,9,0.0,1.0,0,0
"('negatively', 'affect', 'corn')",0,9,0.0,1.0,0,0
"('affect', 'corn', 'cotton')",0,9,0.0,1.0,0,0
"('corn', 'cotton', 'and')",0,9,0.0,1.0,0,0
"('cotton', 'and', 'soybean')",0,9,0.0,1.0,0,0
"('and', 'soybean', 'yields')",0,10,0.0,1.0,0,0
"('soybean', 'yields', 'recent')",0,9,0.0,1.0,0,0
"('yields', 'recent', 'rains')",0,9,0.0,1.0,0,0
"('recent', 'rains', 'were')",0,9,0.0,1.0,0,0
"('rains', 'were', 'expected')",0,9,0.0,1.0,0,0
"('expected', 'to', 'help')",0,9,0.0,1.0,0,0
"('to', 'help', 'the')",0,9,0.0,1.0,0,0
"('help', 'the', 'winter')",0,9,0.0,1.0,0,0
"('the', 'winter', 'wheat')",0,9,0.0,1.0,0,0
"('winter', 'wheat', 'crop')",0,9,0.0,1.0,0,0
"('wheat', 'crop', 'in')",0,9,0.0,1.0,0,0
"('crop', 'in', 'some')",0,9,0.0,1.0,0,0
"('in', 'some', 'areas')",11,12,0.47826,0.52174,1,1
"('some', 'areas', 'and')",0,9,0.0,1.0,0,0
"('areas', 'and', 'provide')",0,9,0.0,1.0,0,0
"('and', 'provide', 'a')",0,9,0.0,1.0,0,0
"('provide', 'a', 'boost')",0,9,0.0,1.0,0,0
"('a', 'boost', 'to')",0,10,0.0,1.0,0,0
"('boost', 'to', 'late')",0,9,0.0,1.0,0,0
"('to', 'late', 'soybean')",0,9,0.0,1.0,0,0
"('late', 'soybean', 'yields')",0,9,0.0,1.0,0,0
"('soybean', 'yields', 'but')",0,9,0.0,1.0,0,0
"('yields', 'but', 'were')",0,9,0.0,1.0,0,0
"('but', 'were', 'too')",0,9,0.0,1.0,0,0
"('were', 'too', 'late')",0,9,0.0,1.0,0,0
"('too', 'late', 'to')",0,9,0.0,1.0,0,0
"('late', 'to', 'help')",0,9,0.0,1.0,0,0
"('to', 'help', 'corn')",0,9,0.0,1.0,0,0
"('help', 'corn', 'yields')",0,9,0.0,1.0,0,0
"('corn', 'yields', 'districts')",0,9,0.0,1.0,0,0
"('yields', 'districts', 'covering')",0,9,0.0,1.0,0,0
"('districts', 'covering', 'the')",0,9,0.0,1.0,0,0
"('covering', 'the', 'southern')",0,9,0.0,1.0,0,0
"('the', 'southern', 'corn')",0,9,0.0,1.0,0,0
"('southern', 'corn', 'belt')",0,9,0.0,1.0,0,0
"('corn', 'belt', 'and')",0,9,0.0,1.0,0,0
"('belt', 'and', 'the')",0,9,0.0,1.0,0,0
"('and', 'the', 'southeastern')",0,9,0.0,1.0,0,0
"('the', 'southeastern', 'states')",0,9,0.0,1.0,0,0
"('southeastern', 'states', 'richmond')",0,9,0.0,1.0,0,0
"('states', 'richmond', 'atlanta')",0,9,0.0,1.0,0,0
"('richmond', 'atlanta', 'and')",9,11,0.45,0.55,1,1
"('atlanta', 'and', 'st')",6,9,0.4,0.6,1,1
"('louis', 'reported', 'generally')",0,9,0.0,1.0,0,0
"('reported', 'generally', 'favorable')",0,9,0.0,1.0,0,0
"('generally', 'favorable', 'conditions')",0,9,0.0,1.0,0,0
"('favorable', 'conditions', 'for')",0,9,0.0,1.0,0,0
"('conditions', 'for', 'the')",0,9,0.0,1.0,0,0
"('for', 'the', 'corn')",0,9,0.0,1.0,0,0
"('the', 'corn', 'cotton')",0,9,0.0,1.0,0,0
"('corn', 'cotton', 'soybean')",0,9,0.0,1.0,0,0
"('cotton', 'soybean', 'and')",0,9,0.0,1.0,0,0
"('soybean', 'and', 'peanut')",0,9,0.0,1.0,0,0
"('and', 'peanut', 'crops')",0,9,0.0,1.0,0,0
"('peanut', 'crops', 'san')",0,9,0.0,1.0,0,0
"('crops', 'san', 'francisco')",0,9,0.0,1.0,0,0
"('san', 'francisco', 'recorded')",0,9,0.0,1.0,0,0
"('francisco', 'recorded', 'mostly')",0,9,0.0,1.0,0,0
"('recorded', 'mostly', 'favorable')",0,9,0.0,1.0,0,0
"('mostly', 'favorable', 'crop')",0,9,0.0,1.0,0,0
"('favorable', 'crop', 'conditions')",0,9,0.0,1.0,0,0
"('crop', 'conditions', 'but')",0,9,0.0,1.0,0,0
"('conditions', 'but', 'noted')",0,9,0.0,1.0,0,0
"('but', 'noted', 'that')",0,9,0.0,1.0,0,0
"('noted', 'that', 'continued')",0,9,0.0,1.0,0,0
"('that', 'continued', 'low')",0,9,0.0,1.0,0,0
"('continued', 'low', 'market')",0,9,0.0,1.0,0,0
"('low', 'market', 'prices')",0,9,0.0,1.0,0,0
"('market', 'prices', 'were')",0,9,0.0,1.0,0,0
"('prices', 'were', 'stressing')",0,9,0.0,1.0,0,0
"('were', 'stressing', 'some')",0,9,0.0,1.0,0,0
"('stressing', 'some', 'producers')",0,9,0.0,1.0,0,0
"('some', 'producers', 'chicago')",0,9,0.0,1.0,0,0
"('producers', 'chicago', 'and')",0,9,0.0,1.0,0,0
"('and', 'minneapolis', 'also')",0,9,0.0,1.0,0,0
"('minneapolis', 'also', 'indicated')",0,9,0.0,1.0,0,0
"('also', 'indicated', 'that')",3,9,0.25,0.75,0,3
"('indicated', 'that', 'some')",0,9,0.0,1.0,0,0
"('that', 'some', 'bankers')",0,9,0.0,1.0,0,0
"('some', 'bankers', 'expressed')",0,9,0.0,1.0,0,0
"('bankers', 'expressed', 'concern')",0,9,0.0,1.0,0,0
"('expressed', 'concern', 'about')",0,10,0.0,1.0,0,0
"('concern', 'about', 'low')",0,9,0.0,1.0,0,0
"('about', 'low', 'levels')",0,9,0.0,1.0,0,0
"('low', 'levels', 'of')",0,9,0.0,1.0,0,0
"('levels', 'of', 'farmderived')",0,9,0.0,1.0,0,0
"('of', 'farmderived', 'income')",0,9,0.0,1.0,0,0
"('farmderived', 'income', 'and')",0,9,0.0,1.0,0,0
"('income', 'and', 'the')",0,9,0.0,1.0,0,0
"('and', 'the', 'financial')",0,9,0.0,1.0,0,0
"('the', 'financial', 'health')",3,9,0.25,0.75,0,3
"('financial', 'health', 'of')",0,9,0.0,1.0,0,0
"('health', 'of', 'their')",0,9,0.0,1.0,0,0
"('of', 'their', 'customers')",0,9,0.0,1.0,0,0
"('their', 'customers', 'extractive')",0,9,0.0,1.0,0,0
"('customers', 'extractive', 'natural')",0,9,0.0,1.0,0,0
"('indicated', 'that', 'overall')",0,8,0.0,1.0,0,0
"('real', 'estate', 'markets')",15,14,0.51724,0.48276,1,1
"('low', 'mortgage', 'rates')",0,8,0.0,1.0,0,0
"('further', 'in', 'most')",0,8,0.0,1.0,0,0
"('activity', 'remained', 'weak')",0,8,0.0,1.0,0,0
"('remained', 'weak', 'in')",0,8,0.0,1.0,0,0
"('weak', 'in', 'nearly')",0,8,0.0,1.0,0,0
"('nearly', 'all', 'regions')",0,8,0.0,1.0,0,0
"('all', 'regions', 'and')",0,8,0.0,1.0,0,0
"('soft', 'in', 'most')",0,9,0.0,1.0,0,0
"('on', 'retail', 'prices')",0,8,0.0,1.0,0,0
"('labor', 'markets', 'labor')",0,8,0.0,1.0,0,0
"('markets', 'labor', 'markets')",0,8,0.0,1.0,0,0
"('labor', 'markets', 'continued')",0,8,0.0,1.0,0,0
"('markets', 'continued', 'to')",6,8,0.42857,0.57143,1,1
"('to', 'ease', 'in')",0,8,0.0,1.0,0,0
"('ease', 'in', 'most')",0,8,0.0,1.0,0,0
"('in', 'most', 'parts')",0,9,0.0,1.0,0,0
"('most', 'parts', 'of')",0,9,0.0,1.0,0,0
"('parts', 'of', 'the')",3,15,0.16667,0.83333,0,5
"('the', 'country', 'in')",0,8,0.0,1.0,0,0
"('country', 'in', 'august')",0,8,0.0,1.0,0,0
"('august', 'with', 'over')",0,8,0.0,1.0,0,0
"('with', 'over', 'half')",0,8,0.0,1.0,0,0
"('half', 'the', 'district')",0,8,0.0,1.0,0,0
"('district', 'reports', 'suggesting')",0,8,0.0,1.0,0,0
"('reports', 'suggesting', 'soft')",0,8,0.0,1.0,0,0
"('suggesting', 'soft', 'andor')",0,8,0.0,1.0,0,0
"('soft', 'andor', 'softening')",0,8,0.0,1.0,0,0
"('andor', 'softening', 'demand')",0,8,0.0,1.0,0,0
"('softening', 'demand', 'for')",0,8,0.0,1.0,0,0
"('demand', 'for', 'labor')",0,8,0.0,1.0,0,0
"('for', 'labor', 'boston')",0,8,0.0,1.0,0,0
"('labor', 'boston', 'and')",0,8,0.0,1.0,0,0
"('boston', 'and', 'st')",0,8,0.0,1.0,0,0
"('indicated', 'that', 'demand')",0,9,0.0,1.0,0,0
"('that', 'demand', 'for')",12,9,0.57143,0.42857,1,1
"('demand', 'for', 'hightech')",0,8,0.0,1.0,0,0
"('for', 'hightech', 'workers')",0,8,0.0,1.0,0,0
"('hightech', 'workers', 'continued')",0,8,0.0,1.0,0,0
"('workers', 'continued', 'to')",0,8,0.0,1.0,0,0
"('continued', 'to', 'erode')",0,8,0.0,1.0,0,0
"('to', 'erode', 'while')",0,8,0.0,1.0,0,0
"('erode', 'while', 'atlanta')",0,8,0.0,1.0,0,0
"('while', 'atlanta', 'suggested')",0,8,0.0,1.0,0,0
"('atlanta', 'suggested', 'that')",0,8,0.0,1.0,0,0
"('suggested', 'that', 'potential')",0,8,0.0,1.0,0,0
"('that', 'potential', 'employers')",0,8,0.0,1.0,0,0
"('potential', 'employers', 'had')",0,8,0.0,1.0,0,0
"('employers', 'had', 'become')",0,8,0.0,1.0,0,0
"('had', 'become', 'much')",0,8,0.0,1.0,0,0
"('become', 'much', 'more')",0,8,0.0,1.0,0,0
"('much', 'more', 'selective')",0,8,0.0,1.0,0,0
"('more', 'selective', 'and')",0,8,0.0,1.0,0,0
"('selective', 'and', 'hightech')",0,8,0.0,1.0,0,0
"('and', 'hightech', 'job')",0,8,0.0,1.0,0,0
"('hightech', 'job', 'searches')",0,8,0.0,1.0,0,0
"('job', 'searches', 'had')",0,8,0.0,1.0,0,0
"('searches', 'had', 'become')",0,8,0.0,1.0,0,0
"('had', 'become', 'longer')",0,8,0.0,1.0,0,0
"('become', 'longer', 'staffing')",0,8,0.0,1.0,0,0
"('longer', 'staffing', 'agency')",0,8,0.0,1.0,0,0
"('staffing', 'agency', 'reports')",0,8,0.0,1.0,0,0
"('agency', 'reports', 'were')",0,8,0.0,1.0,0,0
"('reports', 'were', 'mixed')",0,8,0.0,1.0,0,0
"('but', 'generally', 'pointed')",0,8,0.0,1.0,0,0
"('generally', 'pointed', 'to')",0,8,0.0,1.0,0,0
"('pointed', 'to', 'continued')",0,8,0.0,1.0,0,0
"('to', 'continued', 'weaker')",0,8,0.0,1.0,0,0
"('continued', 'weaker', 'demand')",0,8,0.0,1.0,0,0
"('weaker', 'demand', 'by')",0,8,0.0,1.0,0,0
"('demand', 'by', 'contrast')",0,8,0.0,1.0,0,0
"('by', 'contrast', 'new')",0,8,0.0,1.0,0,0
"('contrast', 'new', 'york')",0,8,0.0,1.0,0,0
"('new', 'york', 'reported')",12,8,0.6,0.4,1,1
"('york', 'reported', 'that')",6,8,0.42857,0.57143,1,1
"('reported', 'that', 'overall')",3,8,0.27273,0.72727,0,3
"('that', 'overall', 'labor')",0,8,0.0,1.0,0,0
"('overall', 'labor', 'demand')",0,8,0.0,1.0,0,0
"('labor', 'demand', 'was')",0,8,0.0,1.0,0,0
"('demand', 'was', 'stable')",0,8,0.0,1.0,0,0
"('was', 'stable', 'while')",0,8,0.0,1.0,0,0
"('stable', 'while', 'st')",0,8,0.0,1.0,0,0
"('indicated', 'that', 'worker')",0,8,0.0,1.0,0,0
"('that', 'worker', 'shortages')",0,8,0.0,1.0,0,0
"('worker', 'shortages', 'persisted')",0,8,0.0,1.0,0,0
"('shortages', 'persisted', 'despite')",0,8,0.0,1.0,0,0
"('persisted', 'despite', 'recent')",0,8,0.0,1.0,0,0
"('despite', 'recent', 'loosening')",0,8,0.0,1.0,0,0
"('recent', 'loosening', 'of')",0,8,0.0,1.0,0,0
"('loosening', 'of', 'labor')",0,8,0.0,1.0,0,0
"('of', 'labor', 'markets')",0,8,0.0,1.0,0,0
"('labor', 'markets', 'richmond')",0,8,0.0,1.0,0,0
"('markets', 'richmond', 'kansas')",0,8,0.0,1.0,0,0
"('richmond', 'kansas', 'city')",0,9,0.0,1.0,0,0
"('and', 'minneapolis', 'noted')",3,8,0.27273,0.72727,0,3
"('minneapolis', 'noted', 'a')",0,8,0.0,1.0,0,0
"('noted', 'a', 'shortage')",0,8,0.0,1.0,0,0
"('shortage', 'of', 'nurses')",0,8,0.0,1.0,0,0
"('of', 'nurses', 'there')",0,8,0.0,1.0,0,0
"('nurses', 'there', 'were')",0,8,0.0,1.0,0,0
"('there', 'were', 'also')",0,8,0.0,1.0,0,0
"('were', 'also', 'signs')",0,8,0.0,1.0,0,0
"('also', 'signs', 'of')",0,8,0.0,1.0,0,0
"('signs', 'of', 'stabilization')",0,8,0.0,1.0,0,0
"('of', 'stabilization', 'in')",0,8,0.0,1.0,0,0
"('stabilization', 'in', 'manufacturing')",0,8,0.0,1.0,0,0
"('in', 'manufacturing', 'employment')",0,8,0.0,1.0,0,0
"('manufacturing', 'employment', 'in')",0,8,0.0,1.0,0,0
"('employment', 'in', 'a')",0,8,0.0,1.0,0,0
"('few', 'regions', 'boston')",0,8,0.0,1.0,0,0
"('regions', 'boston', 'noted')",0,8,0.0,1.0,0,0
"('boston', 'noted', 'an')",0,8,0.0,1.0,0,0
"('noted', 'an', 'increase')",0,9,0.0,1.0,0,0
"('an', 'increase', 'in')",3,14,0.17647,0.82353,0,5
"('increase', 'in', 'weekly')",0,8,0.0,1.0,0,0
"('in', 'weekly', 'hours')",0,8,0.0,1.0,0,0
"('weekly', 'hours', 'and')",0,8,0.0,1.0,0,0
"('hours', 'and', 'chicago')",0,8,0.0,1.0,0,0
"('and', 'chicago', 'reported')",6,8,0.42857,0.57143,1,1
"('chicago', 'reported', 'that')",3,8,0.27273,0.72727,0,3
"('reported', 'that', 'a')",0,8,0.0,1.0,0,0
"('that', 'a', 'few')",0,8,0.0,1.0,0,0
"('a', 'few', 'manufacturers')",0,8,0.0,1.0,0,0
"('few', 'manufacturers', 'were')",0,8,0.0,1.0,0,0
"('manufacturers', 'were', 'calling')",0,8,0.0,1.0,0,0
"('were', 'calling', 'back')",0,8,0.0,1.0,0,0
"('calling', 'back', 'a')",0,8,0.0,1.0,0,0
"('back', 'a', 'small')",0,8,0.0,1.0,0,0
"('a', 'small', 'percentage')",0,9,0.0,1.0,0,0
"('small', 'percentage', 'of')",0,9,0.0,1.0,0,0
"('percentage', 'of', 'furloughed')",0,8,0.0,1.0,0,0
"('of', 'furloughed', 'workers')",0,8,0.0,1.0,0,0
"('furloughed', 'workers', 'there')",0,8,0.0,1.0,0,0
"('workers', 'there', 'were')",0,8,0.0,1.0,0,0
"('there', 'were', 'scattered')",3,8,0.27273,0.72727,0,3
"('were', 'scattered', 'reports')",3,8,0.27273,0.72727,0,3
"('scattered', 'reports', 'of')",3,8,0.27273,0.72727,0,3
"('reports', 'of', 'moderately')",0,8,0.0,1.0,0,0
"('of', 'moderately', 'increasing')",0,8,0.0,1.0,0,0
"('moderately', 'increasing', 'wages')",0,8,0.0,1.0,0,0
"('increasing', 'wages', 'but')",0,8,0.0,1.0,0,0
"('wages', 'but', 'for')",0,8,0.0,1.0,0,0
"('but', 'for', 'the')",0,8,0.0,1.0,0,0
"('for', 'the', 'most')",0,10,0.0,1.0,0,0
