NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('york',)",2760,7157,0.27831,0.72169,0,3
"('francisco',)",2450,8240,0.22919,0.77081,0,3
"('philadelphia',)",2019,5659,0.26296,0.73704,0,3
"('on',)",3702,7357,0.33475,0.66525,1,2
"('price',)",1520,2926,0.34188,0.65812,1,2
"('boston',)",2474,6384,0.2793,0.7207,0,3
"('richmond',)",2665,7741,0.2561,0.7439,0,3
"('raw',)",330,443,0.42691,0.57309,1,1
"('generally',)",1509,3734,0.28781,0.71219,0,2
"('from',)",3463,6406,0.3509,0.6491,1,2
"('not',)",976,1539,0.38807,0.61193,1,2
"('pressure',)",625,1246,0.33405,0.66595,1,2
"('more',)",1840,3128,0.37037,0.62963,1,2
"('activity',)",5811,11718,0.33151,0.66849,0,2
"('report',)",2904,6091,0.32285,0.67715,0,2
"('manufacturing',)",2389,4614,0.34114,0.65886,1,2
"('this',)",1060,2096,0.33587,0.66413,1,2
"('district',)",6533,13708,0.32276,0.67724,0,2
"('cleveland',)",2542,7663,0.24909,0.75091,0,3
"('markets',)",1792,4137,0.30224,0.69776,0,2
"('firms',)",2813,4540,0.38256,0.61744,1,2
"('strength',)",477,948,0.33474,0.66526,1,2
"('steady',)",1477,3238,0.31326,0.68674,0,2
"('construction',)",3370,6864,0.32929,0.67071,0,2
"('increasing',)",624,1215,0.33931,0.66069,1,2
"('workers',)",1756,3505,0.33378,0.66622,1,2
"('strong',)",2936,6428,0.31354,0.68646,0,2
"('upward',)",546,838,0.39451,0.60549,1,2
"('where',)",337,1191,0.22055,0.77945,0,4
"('sector',)",1374,2888,0.32238,0.67762,0,2
"('atlanta',)",2546,7681,0.24895,0.75105,0,3
"('by',)",2330,4773,0.32803,0.67197,0,2
"('describes',)",194,23,0.89401,0.10599,8,0
"('goods',)",935,1575,0.37251,0.62749,1,2
"('says',)",280,254,0.52434,0.47566,1,1
"('shortages',)",867,1238,0.41188,0.58812,1,1
"('describe',)",141,168,0.45631,0.54369,1,1
"('increased',)",3294,6451,0.33802,0.66198,1,2
"('been',)",1150,2988,0.27791,0.72209,0,3
"('september',)",353,486,0.42074,0.57926,1,1
"('than',)",1673,3571,0.31903,0.68097,0,2
"('sales',)",5566,11989,0.31706,0.68294,0,2
"('other',)",1196,2934,0.28959,0.71041,0,2
"('had',)",1175,2786,0.29664,0.70336,0,2
"('manufacturers',)",1269,2638,0.3248,0.6752,0,2
"('there',)",989,2245,0.30581,0.69419,0,2
"('or',)",1975,5047,0.28126,0.71874,0,3
"('change',)",479,1057,0.31185,0.68815,0,2
"('little',)",881,2005,0.30527,0.69473,0,2
"('harvest',)",169,288,0.3698,0.6302,1,2
"('continue',)",669,1131,0.37167,0.62833,1,2
"('costs',)",1394,3623,0.27786,0.72214,0,3
"('declines',)",487,1165,0.29479,0.70521,0,2
"('were',)",8133,17300,0.31978,0.68022,0,2
"('output',)",402,571,0.41316,0.58684,1,1
"('areas',)",1119,2161,0.34116,0.65884,1,2
"('levels',)",2196,4221,0.34222,0.65778,1,2
"('along',)",245,447,0.35405,0.64595,1,2
"('midwest',)",97,133,0.42174,0.57826,1,1
"('no',)",570,1201,0.32185,0.67815,0,2
"('an',)",1600,3250,0.3299,0.6701,0,2
"('services',)",2166,3991,0.35179,0.64821,1,2
"('sharp',)",234,230,0.50431,0.49569,1,1
"('year',)",2603,5019,0.34151,0.65849,1,2
"('pattern',)",77,77,0.5,0.5,1,1
"('be',)",1791,3906,0.31438,0.68562,0,2
"('was',)",4959,10548,0.31979,0.68021,0,2
"('lists',)",90,3,0.96774,0.03226,30,0
"('remain',)",720,1409,0.33819,0.66181,1,2
"('experienced',)",325,560,0.36723,0.63277,1,2
"('material',)",149,253,0.37065,0.62935,1,2
"('finished',)",254,338,0.42905,0.57095,1,1
"('demand',)",5097,11289,0.31106,0.68894,0,2
"('overall',)",1663,3075,0.35099,0.64901,1,2
"('corn',)",434,974,0.30824,0.69176,0,2
"('lower',)",950,1957,0.3268,0.6732,0,2
"('somewhat',)",826,1435,0.36533,0.63467,1,2
"('retail',)",1761,3692,0.32294,0.67706,0,2
"('pay',)",220,342,0.39146,0.60854,1,2
"('ago',)",711,1417,0.33412,0.66588,1,2
"('appear',)",176,326,0.3506,0.6494,1,2
"('entrylevel',)",125,261,0.32383,0.67617,0,2
"('identifies',)",37,1,0.97368,0.02632,37,0
"('apparently',)",92,11,0.8932,0.1068,8,0
"('although',)",1435,3094,0.31685,0.68315,0,2
"('slowing',)",464,856,0.35152,0.64848,1,2
"('note',)",409,934,0.30454,0.69546,0,2
"('remained',)",2951,6156,0.32404,0.67596,0,2
"('percent',)",1823,2945,0.38234,0.61766,1,2
"('only',)",381,1400,0.21392,0.78608,0,4
"('energy',)",1203,2907,0.2927,0.7073,0,2
"('categories',)",392,492,0.44344,0.55656,1,1
"('increase',)",1761,3365,0.34354,0.65646,1,2
"('grow',)",272,326,0.45485,0.54515,1,1
"('higher',)",1665,3526,0.32075,0.67925,0,2
"('tight',)",841,1067,0.44078,0.55922,1,1
"('problem',)",79,102,0.43646,0.56354,1,1
"('according',)",567,1444,0.28195,0.71805,0,3
"('moderate',)",1062,1898,0.35878,0.64122,1,2
"('residential',)",1416,3036,0.31806,0.68194,0,2
"('relates',)",42,0,1.0,0.0,0,0
"('end',)",299,505,0.37189,0.62811,1,2
"('financial',)",579,1185,0.32823,0.67177,0,2
"('loan',)",1634,3134,0.3427,0.6573,1,2
"('reported',)",7713,19501,0.28342,0.71658,0,3
"('mixed',)",1397,3451,0.28816,0.71184,0,2
"('crop',)",715,1578,0.31182,0.68818,0,2
"('several',)",1424,3227,0.30617,0.69383,0,2
"('losses',)",110,158,0.41045,0.58955,1,1
"('conditions',)",2001,4334,0.31586,0.68414,0,2
"('skilled',)",545,1042,0.34342,0.65658,1,2
"('oil',)",977,2200,0.30752,0.69248,0,2
"('contacts',)",4784,8355,0.36411,0.63589,1,2
"('effects',)",182,183,0.49863,0.50137,1,1
"('rising',)",822,2504,0.24714,0.75286,0,3
"('shortage',)",243,451,0.35014,0.64986,1,2
"('northeast',)",51,30,0.62963,0.37037,2,1
"('continued',)",3542,7116,0.33233,0.66767,0,2
"('consumer',)",1788,3501,0.33806,0.66194,1,2
"('merchandise',)",114,259,0.30563,0.69437,0,2
"('retailers',)",1152,1916,0.37549,0.62451,1,2
"('less',)",307,757,0.28853,0.71147,0,2
"('decline',)",736,1480,0.33213,0.66787,0,2
"('beef',)",119,250,0.32249,0.67751,0,2
"('milk',)",85,194,0.30466,0.69534,0,2
"('feed',)",157,280,0.35927,0.64073,1,2
"('significant',)",370,755,0.32889,0.67111,0,2
"('anticipated',)",242,370,0.39542,0.60458,1,2
"('improvement',)",516,1189,0.30264,0.69736,0,2
"('substantial',)",151,293,0.34009,0.65991,1,2
"('north',)",281,540,0.34227,0.65773,1,2
"('drought',)",324,596,0.35217,0.64783,1,2
"('delayed',)",153,180,0.45946,0.54054,1,1
"('planting',)",168,380,0.30657,0.69343,0,2
"('good',)",641,1100,0.36818,0.63182,1,2
"('due',)",966,1677,0.36549,0.63451,1,2
"('rain',)",107,118,0.47556,0.52444,1,1
"('cotton',)",282,619,0.31299,0.68701,0,2
"('1996',)",52,50,0.5098,0.4902,1,1
"('below',)",427,855,0.33307,0.66693,0,2
"('early',)",521,1265,0.29171,0.70829,0,2
"('expect',)",685,1287,0.34736,0.65264,1,2
"('robust',)",550,987,0.35784,0.64216,1,2
"('apparent',)",63,101,0.38415,0.61585,1,2
"('competition',)",508,944,0.34986,0.65014,1,2
"('general',)",468,1007,0.31729,0.68271,0,2
"('indicates',)",50,221,0.1845,0.8155,0,4
"('similarly',)",110,171,0.39146,0.60854,1,2
"('east',)",56,179,0.2383,0.7617,0,3
"('affected',)",150,436,0.25597,0.74403,0,3
"('majority',)",358,583,0.38045,0.61955,1,2
"('employment',)",1053,2145,0.32927,0.67073,0,2
"('reportedly',)",389,737,0.34547,0.65453,1,2
"('half',)",299,747,0.28585,0.71415,0,2
"('slow',)",330,826,0.28547,0.71453,0,3
"('stable',)",814,1796,0.31188,0.68812,0,2
"('stronger',)",401,894,0.30965,0.69035,0,2
"('number',)",658,1460,0.31067,0.68933,0,2
"('production',)",1586,3417,0.31701,0.68299,0,2
"('still',)",531,1093,0.32697,0.67303,0,2
"('southeast',)",53,70,0.43089,0.56911,1,1
"('slowed',)",665,1417,0.3194,0.6806,0,2
"('rest',)",92,133,0.40889,0.59111,1,1
"('august',)",358,493,0.42068,0.57932,1,1
"('real',)",2302,4633,0.33194,0.66806,0,2
"('estate',)",2389,4712,0.33643,0.66357,1,2
"('slackening',)",41,44,0.48235,0.51765,1,1
"('commercial',)",2277,5346,0.2987,0.7013,0,2
"('last',)",1886,3410,0.35612,0.64388,1,2
"('return',)",575,1455,0.28325,0.71675,0,3
"('top',)",557,1341,0.29347,0.70653,0,2
"('at',)",3345,6357,0.34477,0.65523,1,2
"('indications',)",101,62,0.61963,0.38037,2,1
"('october',)",228,668,0.25446,0.74554,0,3
"('continues',)",300,519,0.3663,0.6337,1,2
"('contrast',)",571,1218,0.31917,0.68083,0,2
"('proliferation',)",22,1,0.95652,0.04348,22,0
"('limited',)",377,732,0.33995,0.66005,1,2
"('chemicals',)",132,196,0.40244,0.59756,1,1
"('selling',)",461,752,0.38005,0.61995,1,2
"('flat',)",1177,2560,0.31496,0.68504,0,2
"('cost',)",389,864,0.31045,0.68955,0,2
"('industrial',)",966,1830,0.34549,0.65451,1,2
"('surveyed',)",59,78,0.43066,0.56934,1,1
"('contacted',)",80,117,0.40609,0.59391,1,1
"('any',)",193,273,0.41416,0.58584,1,1
"('electronics',)",164,283,0.36689,0.63311,1,2
"('atlantas',)",38,39,0.49351,0.50649,1,1
"('unable',)",91,164,0.35686,0.64314,1,2
"('pass',)",159,265,0.375,0.625,1,2
"('them',)",187,270,0.40919,0.59081,1,1
"('recent',)",1204,2605,0.31609,0.68391,0,2
"('hikes',)",74,77,0.49007,0.50993,1,1
"('scattered',)",186,445,0.29477,0.70523,0,2
"('small',)",392,722,0.35189,0.64811,1,2
"('beige',)",301,569,0.34598,0.65402,1,2
"('book',)",298,565,0.34531,0.65469,1,2
"('specific',)",144,149,0.49147,0.50853,1,1
"('exceptions',)",131,287,0.3134,0.6866,0,2
"('low',)",1180,2542,0.31703,0.68297,0,2
"('include',)",54,132,0.29032,0.70968,0,2
"('held',)",459,779,0.37076,0.62924,1,2
"('those',)",381,687,0.35674,0.64326,1,2
"('rose',)",926,1588,0.36834,0.63166,1,2
"('slower',)",449,716,0.38541,0.61459,1,2
"('gains',)",683,1048,0.39457,0.60543,1,2
"('favorable',)",293,661,0.30713,0.69287,0,2
"('however',)",1589,3602,0.30611,0.69389,0,2
"('country',)",308,672,0.31429,0.68571,0,2
"('evident',)",59,67,0.46825,0.53175,1,1
"('specialties',)",19,5,0.79167,0.20833,4,0
"('sees',)",82,48,0.63077,0.36923,2,1
"('lowunemployment',)",19,0,1.0,0.0,0,0
"('expectations',)",656,1106,0.3723,0.6277,1,2
"('next',)",529,811,0.39478,0.60522,1,2
"('six',)",440,735,0.37447,0.62553,1,2
"('months',)",1227,2182,0.35993,0.64007,1,2
"('concentrated',)",55,99,0.35714,0.64286,1,2
"('scale',)",45,35,0.5625,0.4375,1,1
"('may',)",428,1110,0.27828,0.72172,0,3
"('intensifying',)",27,44,0.38028,0.61972,1,2
"('leading',)",101,210,0.32476,0.67524,0,2
"('points',)",56,50,0.5283,0.4717,1,1
"('added',)",121,186,0.39414,0.60586,1,2
"('existing',)",350,660,0.34653,0.65347,1,2
"('tightest',)",22,12,0.64706,0.35294,2,1
"('compensation',)",270,337,0.44481,0.55519,1,1
"('improved',)",836,1674,0.33307,0.66693,0,2
"('spending',)",1348,2664,0.33599,0.66401,1,2
"('cuts',)",77,161,0.32353,0.67647,0,2
"('normal',)",174,406,0.3,0.7,0,2
"('spread',)",67,31,0.68367,0.31633,2,0
"('geographically',)",23,6,0.7931,0.2069,4,0
"('terms',)",118,146,0.44697,0.55303,1,1
"('occupations',)",170,304,0.35865,0.64135,1,2
"('ranges',)",34,27,0.55738,0.44262,1,1
"('skill',)",67,70,0.48905,0.51095,1,1
"('quiescent',)",18,15,0.54545,0.45455,1,1
"('couple',)",92,90,0.50549,0.49451,1,1
"('frozen',)",26,28,0.48148,0.51852,1,1
"('granting',)",20,0,1.0,0.0,0,0
"('2',)",133,175,0.43182,0.56818,1,1
"('4',)",111,186,0.37374,0.62626,1,2
"('bonuses',)",152,203,0.42817,0.57183,1,1
"('wall',)",19,21,0.475,0.525,1,1
"('street',)",33,46,0.41772,0.58228,1,1
"('difficulties',)",151,239,0.38718,0.61282,1,2
"('it',)",600,1138,0.34522,0.65478,1,2
"('acute',)",46,6,0.88462,0.11538,8,0
"('clerical',)",25,80,0.2381,0.7619,0,3
"('systematically',)",18,0,1.0,0.0,0,0
"('emerged',)",33,33,0.5,0.5,1,1
"('both',)",733,1641,0.30876,0.69124,0,2
"('also',)",1625,3530,0.31523,0.68477,0,2
"('including',)",409,641,0.38952,0.61048,1,2
"('constitute',)",18,2,0.9,0.1,9,0
"('constraint',)",26,20,0.56522,0.43478,1,1
"('common',)",50,79,0.3876,0.6124,1,2
"('employers',)",248,633,0.2815,0.7185,0,3
"('difficulty',)",338,518,0.39486,0.60514,1,2
"('finding',)",323,561,0.36538,0.63462,1,2
"('qualified',)",262,373,0.4126,0.5874,1,1
"('exception',)",245,528,0.31695,0.68305,0,2
"('availability',)",186,381,0.32804,0.67196,0,2
"('sources',)",81,104,0.43784,0.56216,1,1
"('acceleration',)",138,161,0.46154,0.53846,1,1
"('job',)",315,579,0.35235,0.64765,1,2
"('full',)",135,426,0.24064,0.75936,0,3
"('southwest',)",23,8,0.74194,0.25806,3,0
"('institutions',)",153,195,0.43966,0.56034,1,1
"('credit',)",1220,2668,0.31379,0.68621,0,2
"('slightly',)",1988,3269,0.37816,0.62184,1,2
"('nonresidential',)",300,456,0.39683,0.60317,1,2
"('mortgage',)",547,1219,0.30974,0.69026,0,2
"('loans',)",1328,2698,0.32986,0.67014,0,2
"('stability',)",28,23,0.54902,0.45098,1,1
"('delinquency',)",157,455,0.25654,0.74346,0,3
"('rates',)",1669,3528,0.32115,0.67885,0,2
"('banking',)",421,1030,0.29014,0.70986,0,2
"('fierce',)",58,59,0.49573,0.50427,1,1
"('yearearlier',)",112,135,0.45344,0.54656,1,1
"('out',)",197,335,0.3703,0.6297,1,2
"('mining',)",277,683,0.28854,0.71146,0,2
"('forestry',)",18,6,0.75,0.25,3,0
"('natural',)",863,1982,0.30334,0.69666,0,2
"('resource',)",123,134,0.4786,0.5214,1,1
"('sectors',)",824,1423,0.36671,0.63329,1,2
"('offshore',)",53,66,0.44538,0.55462,1,1
"('rigs',)",122,347,0.26013,0.73987,0,3
"('drill',)",19,27,0.41304,0.58696,1,1
"('pipe',)",16,35,0.31373,0.68627,0,2
"('drilling',)",475,906,0.34395,0.65605,1,2
"('crews',)",26,61,0.29885,0.70115,0,2
"('capacity',)",443,990,0.30914,0.69086,0,2
"('available',)",178,352,0.33585,0.66415,1,2
"('anywhere',)",28,0,1.0,0.0,0,0
"('rig',)",98,316,0.23671,0.76329,0,3
"('count',)",57,282,0.16814,0.83186,0,5
"('unchanged',)",543,1175,0.31607,0.68393,0,2
"('dakota',)",214,365,0.3696,0.6304,1,2
"('very',)",578,965,0.37459,0.62541,1,2
"('iron',)",169,409,0.29239,0.70761,0,2
"('mines',)",82,184,0.30827,0.69173,0,2
"('forest',)",55,67,0.45082,0.54918,1,1
"('product',)",187,315,0.37251,0.62749,1,2
"('balance',)",528,727,0.42072,0.57928,1,1
"('indicate',)",391,799,0.32857,0.67143,0,2
"('weakness',)",294,935,0.23922,0.76078,0,3
"('summer',)",272,531,0.33873,0.66127,1,2
"('livestock',)",397,774,0.33903,0.66097,1,2
"('producers',)",710,1644,0.30161,0.69839,0,2
"('cattle',)",302,706,0.2996,0.7004,0,2
"('ranchers',)",74,196,0.27407,0.72593,0,3
"('exports',)",321,383,0.45597,0.54403,1,1
"('japan',)",43,38,0.53086,0.46914,1,1
"('glimmers',)",14,0,1.0,0.0,0,0
"('bad',)",36,60,0.375,0.625,1,2
"('profitability',)",76,114,0.4,0.6,1,1
"('returned',)",31,53,0.36905,0.63095,1,2
"('feeding',)",60,51,0.54054,0.45946,1,1
"('feedlots',)",19,23,0.45238,0.54762,1,1
"('filling',)",81,132,0.38028,0.61972,1,2
"('quickly',)",65,84,0.43624,0.56376,1,1
"('response',)",188,323,0.36791,0.63209,1,2
"('hog',)",222,301,0.42447,0.57553,1,1
"('elsewhere',)",102,162,0.38636,0.61364,1,2
"('rate',)",398,711,0.35888,0.64112,1,2
"('dropped',)",83,121,0.40686,0.59314,1,1
"('characterizes',)",17,22,0.4359,0.5641,1,1
"('growth',)",3014,5487,0.35455,0.64545,1,2
"('which',)",569,1170,0.3272,0.6728,0,2
"('few',)",732,1713,0.29939,0.70061,0,2
"('auto',)",887,1762,0.33484,0.66516,1,2
"('agriculture',)",570,1266,0.31046,0.68954,0,2
"('turning',)",21,25,0.45652,0.54348,1,1
"('better',)",235,413,0.36265,0.63735,1,2
"('many',)",1210,2810,0.301,0.699,0,2
"('spring',)",217,407,0.34776,0.65224,1,2
"('when',)",102,217,0.31975,0.68025,0,2
"('scourged',)",13,0,1.0,0.0,0,0
"('unseasonably',)",97,172,0.36059,0.63941,1,2
"('cold',)",118,237,0.33239,0.66761,0,2
"('wet',)",112,184,0.37838,0.62162,1,2
"('weather',)",660,1955,0.25239,0.74761,0,3
"('northern',)",158,306,0.34052,0.65948,1,2
"('plains',)",17,20,0.45946,0.54054,1,1
"('development',)",212,540,0.28191,0.71809,0,3
"('lags',)",17,12,0.58621,0.41379,1,1
"('usual',)",58,97,0.37419,0.62581,1,2
"('damage',)",79,338,0.18945,0.81055,0,4
"('frosts',)",13,2,0.86667,0.13333,7,0
"('past',)",401,717,0.35868,0.64132,1,2
"('halfway',)",15,4,0.78947,0.21053,4,0
"('mark',)",14,1,0.93333,0.06667,14,0
"('kentucky',)",58,57,0.50435,0.49565,1,1
"('starting',)",74,123,0.37563,0.62437,1,2
"('ohio',)",27,41,0.39706,0.60294,1,2
"('well',)",578,1287,0.30992,0.69008,0,2
"('underway',)",60,58,0.50847,0.49153,1,1
"('soybeans',)",142,287,0.331,0.669,0,2
"('reached',)",34,85,0.28571,0.71429,0,3
"('maturity',)",17,3,0.85,0.15,6,0
"('illinois',)",24,57,0.2963,0.7037,0,2
"('indiana',)",28,47,0.37333,0.62667,1,2
"('tell',)",17,3,0.85,0.15,6,0
"('excellent',)",45,126,0.26316,0.73684,0,3
"('yields',)",270,597,0.31142,0.68858,0,2
"('delays',)",73,135,0.35096,0.64904,1,2
"('plague',)",14,20,0.41176,0.58824,1,1
"('especially',)",563,1308,0.30091,0.69909,0,2
"('problems',)",152,321,0.32135,0.67865,0,2
"('case',)",59,89,0.39865,0.60135,1,2
"('boll',)",13,0,1.0,0.0,0,0
"('rot',)",13,0,1.0,0.0,0,0
"('winter',)",526,1021,0.34001,0.65999,1,2
"('wheat',)",407,656,0.38288,0.61712,1,2
"('grown',)",51,55,0.48113,0.51887,1,1
"('newcrop',)",13,0,1.0,0.0,0,0
"('condition',)",170,247,0.40767,0.59233,1,1
"('fall',)",205,382,0.34923,0.65077,1,2
"('show',)",64,135,0.32161,0.67839,0,2
"('apparel',)",283,744,0.27556,0.72444,0,3
"('appliances',)",80,196,0.28986,0.71014,0,2
"('coast',)",103,331,0.23733,0.76267,0,3
"('tourism',)",791,1854,0.29905,0.70095,0,2
"('market',)",1313,2668,0.32982,0.67018,0,2
"('west',)",179,465,0.27795,0.72205,0,3
"('widespread',)",346,497,0.41044,0.58956,1,1
"('considerable',)",41,70,0.36937,0.63063,1,2
"('variation',)",25,29,0.46296,0.53704,1,1
"('solid',)",450,901,0.33309,0.66691,0,2
"('decrease',)",184,373,0.33034,0.66966,0,2
"('carolina',)",228,452,0.33529,0.66471,1,2
"('fallen',)",136,229,0.3726,0.6274,1,2
"('through',)",462,899,0.33946,0.66054,1,2
"('home',)",1434,3316,0.30189,0.69811,0,2
"('greatest',)",17,37,0.31481,0.68519,0,2
"('season',)",471,714,0.39747,0.60253,1,2
"('vehicle',)",303,689,0.30544,0.69456,0,2
"('apartments',)",40,57,0.41237,0.58763,1,1
"('spurring',)",22,15,0.59459,0.40541,1,1
"('dormant',)",10,3,0.76923,0.23077,3,0
"('years',)",445,809,0.35486,0.64514,1,2
"('noting',)",200,377,0.34662,0.65338,1,2
"('particular',)",148,335,0.30642,0.69358,0,2
"('work',)",192,385,0.33276,0.66724,0,2
"('offsetting',)",55,37,0.59783,0.40217,1,1
"('side',)",126,279,0.31111,0.68889,0,2
"('above',)",315,634,0.33193,0.66807,0,2
"('deceleration',)",69,45,0.60526,0.39474,2,1
"('regions',)",323,1085,0.2294,0.7706,0,3
"('federal',)",399,977,0.28997,0.71003,0,2
"('reserve',)",345,964,0.26356,0.73644,0,3
"('over',)",1425,2362,0.37629,0.62371,1,2
"('they',)",1256,2023,0.38304,0.61696,1,2
"('inventories',)",978,2155,0.31216,0.68784,0,2
"('indication',)",13,34,0.2766,0.7234,0,3
"('either',)",148,335,0.30642,0.69358,0,2
"('bottlenecks',)",24,90,0.21053,0.78947,0,4
"('weakening',)",109,360,0.23241,0.76759,0,3
"('obvious',)",8,0,1.0,0.0,0,0
"('these',)",412,911,0.31141,0.68859,0,2
"('contrasts',)",9,0,1.0,0.0,0,0
"('surveys',)",77,139,0.35648,0.64352,1,2
"('purchasing',)",114,85,0.57286,0.42714,1,1
"('managers',)",116,183,0.38796,0.61204,1,2
"('local',)",128,237,0.35068,0.64932,1,2
"('localized',)",9,6,0.6,0.4,1,1
"('strike',)",11,52,0.1746,0.8254,0,5
"('canada',)",44,17,0.72131,0.27869,3,0
"('none',)",64,78,0.4507,0.5493,1,1
"('foresee',)",9,10,0.47368,0.52632,1,1
"('longterm',)",38,44,0.46341,0.53659,1,1
"('largely',)",378,689,0.35426,0.64574,1,2
"('regional',)",88,139,0.38767,0.61233,1,2
"('near',)",305,660,0.31606,0.68394,0,2
"('pickup',)",405,856,0.32117,0.67883,0,2
"('noted',)",3564,8730,0.2899,0.7101,0,2
"('between',)",111,202,0.35463,0.64537,1,2
"('plant',)",119,366,0.24536,0.75464,0,3
"('expansions',)",76,193,0.28253,0.71747,0,3
"('far',)",76,134,0.3619,0.6381,1,2
"('outnumbering',)",7,0,1.0,0.0,0,0
"('closures',)",41,53,0.43617,0.56383,1,1
"('franciscos',)",8,14,0.36364,0.63636,1,2
"('expanded',)",491,571,0.46234,0.53766,1,1
"('further',)",728,1474,0.33061,0.66939,0,2
"('led',)",273,626,0.30367,0.69633,0,2
"('aircraft',)",134,327,0.29067,0.70933,0,2
"('tourist',)",138,210,0.39655,0.60345,1,2
"('remains',)",531,844,0.38618,0.61382,1,2
"('inland',)",24,9,0.72727,0.27273,3,0
"('hurricanes',)",35,81,0.30172,0.69828,0,2
"('brisk',)",219,394,0.35726,0.64274,1,2
"('florida',)",140,359,0.28056,0.71944,0,3
"('mississippi',)",63,109,0.36628,0.63372,1,2
"('gulf',)",123,237,0.34167,0.65833,1,2
"('orleans',)",28,9,0.75676,0.24324,3,0
"('upbeat',)",69,166,0.29362,0.70638,0,2
"('outlook',)",518,940,0.35528,0.64472,1,2
"('convention',)",34,65,0.34343,0.65657,1,2
"('upper',)",44,112,0.28205,0.71795,0,3
"('favored',)",9,3,0.75,0.25,3,0
"('reporting',)",1362,2354,0.36652,0.63348,1,2
"('disappointing',)",49,81,0.37692,0.62308,1,2
"('its',)",282,847,0.24978,0.75022,0,3
"('states',)",274,378,0.42025,0.57975,1,1
"('particularly',)",605,1306,0.31659,0.68341,0,2
"('incomes',)",61,131,0.31771,0.68229,0,2
"('economic',)",835,1195,0.41133,0.58867,1,1
"('bolstered',)",30,34,0.46875,0.53125,1,1
"('up',)",2186,4232,0.3406,0.6594,1,2
"('compared',)",801,1304,0.38052,0.61948,1,2
"('saw',)",425,970,0.30466,0.69534,0,2
"('dealers',)",517,931,0.35704,0.64296,1,2
"('fairly',)",218,310,0.41288,0.58712,1,1
"('remainder',)",111,160,0.40959,0.59041,1,1
"('expected',)",1190,2162,0.35501,0.64499,1,2
"('best',)",39,83,0.31967,0.68033,0,2
"('characterized',)",197,694,0.2211,0.7789,0,4
"('signs',)",357,1021,0.25907,0.74093,0,3
"('booming',)",18,51,0.26087,0.73913,0,3
"('patterns',)",22,38,0.36667,0.63333,1,2
"('region',)",275,784,0.25968,0.74032,0,3
"('category',)",39,115,0.25325,0.74675,0,3
"('doubledigit',)",116,83,0.58291,0.41709,1,1
"('furniture',)",165,337,0.32869,0.67131,0,2
"('hardware',)",29,81,0.26364,0.73636,0,3
"('discounters',)",6,9,0.4,0.6,1,1
"('shoe',)",6,2,0.75,0.25,3,0
"('chain',)",149,180,0.45289,0.54711,1,1
"('strongest',)",87,236,0.26935,0.73065,0,3
"('durables',)",16,56,0.22222,0.77778,0,4
"('such',)",542,1016,0.34788,0.65212,1,2
"('lag',)",16,19,0.45714,0.54286,1,1
"('same',)",405,672,0.37604,0.62396,1,2
"('true',)",6,15,0.28571,0.71429,0,3
"('womens',)",11,35,0.23913,0.76087,0,3
"('youth',)",4,0,1.0,0.0,0,0
"('clothing',)",64,65,0.49612,0.50388,1,1
"('ascribe',)",4,0,1.0,0.0,0,0
"('sportswear',)",4,14,0.22222,0.77778,0,4
"('major',)",358,605,0.37175,0.62825,1,2
"('computers',)",45,70,0.3913,0.6087,1,2
