NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('chicago', 'minneapolis', 'and', 'kansas', 'city')",72,19,0.79121,0.20879,4,0
"('sales', 'in', 'the', 'san', 'francisco')",14,1,0.93333,0.06667,14,0
"('and', 'the', 'san', 'francisco', 'bay')",31,4,0.88571,0.11429,8,0
"('of', 'the', 'districts', 'reporting', 'on')",46,9,0.83636,0.16364,5,0
"('on', 'commercial', 'real', 'estate', 'markets')",26,4,0.86667,0.13333,7,0
"('commercial', 'construction', 'activity', 'increased', 'in')",19,2,0.90476,0.09524,9,0
"('construction', 'activity', 'increased', 'in', 'the')",16,1,0.94118,0.05882,16,0
"('activity', 'increased', 'in', 'the', 'districts')",13,1,0.92857,0.07143,13,0
"('increased', 'in', 'the', 'districts', 'of')",13,1,0.92857,0.07143,13,0
"('richmond', 'atlanta', 'st', 'louis', 'minneapolis')",19,7,0.73077,0.26923,3,0
"('in', 'the', 'dallas', 'district', 'said')",62,24,0.72093,0.27907,3,0
"('all', 'districts', 'reported', 'continued', 'expansion')",10,3,0.76923,0.23077,3,0
"('expansion', 'of', 'manufacturing', 'activity', 'in')",10,1,0.90909,0.09091,10,0
"('in', 'october', 'and', 'november', 'the')",10,1,0.90909,0.09091,10,0
"('in', 'the', 'boston', 'district', 'said')",43,1,0.97727,0.02273,43,0
"('new', 'york', 'and', 'san', 'francisco')",218,67,0.76491,0.23509,3,0
"('york', 'and', 'san', 'francisco', 'report')",23,2,0.92,0.08,12,0
"('sales', 'were', 'mostly', 'steady', 'in')",8,1,0.88889,0.11111,8,0
"('philadelphia', 'st', 'louis', 'kansas', 'city')",20,6,0.76923,0.23077,3,0
"('st', 'louis', 'kansas', 'city', 'and')",231,85,0.73101,0.26899,3,0
"('louis', 'kansas', 'city', 'and', 'san')",102,39,0.7234,0.2766,3,0
"('city', 'and', 'san', 'francisco', 'sales')",16,3,0.84211,0.15789,5,0
"('and', 'san', 'francisco', 'sales', 'were')",10,3,0.76923,0.23077,3,0
"('but', 'at', 'a', 'high', 'level')",9,2,0.81818,0.18182,4,0
"('report', 'came', 'from', 'dallas', 'where')",8,3,0.72727,0.27273,3,0
"('sales', 'in', 'the', 'upcoming', 'holiday')",8,1,0.88889,0.11111,8,0
"('in', 'the', 'upcoming', 'holiday', 'season')",8,1,0.88889,0.11111,8,0
"('in', 'the', 'boston', 'new', 'york')",116,39,0.74839,0.25161,3,0
"('expect', 'a', 'slight', 'increase', 'in')",9,1,0.9,0.1,9,0
"('is', 'expected', 'to', 'be', 'strong')",7,1,0.875,0.125,7,0
"('boston', 'new', 'york', 'philadelphia', 'and')",12,4,0.75,0.25,3,0
"('selling', 'well', 'in', 'atlanta', 'and')",5,2,0.71429,0.28571,3,0
"('well', 'in', 'atlanta', 'and', 'st')",5,2,0.71429,0.28571,3,0
"('in', 'atlanta', 'and', 'st', 'louis')",6,2,0.75,0.25,3,0
"('in', 'new', 'york', 'chicago', 'and')",32,2,0.94118,0.05882,16,0
"('consumer', 'spending', 'retail', 'sales', 'have')",9,2,0.81818,0.18182,4,0
"('boston', 'new', 'york', 'philadelphia', 'minneapolis')",6,1,0.85714,0.14286,6,0
"('in', 'the', 'past', 'four', 'to')",5,1,0.83333,0.16667,5,0
"('the', 'past', 'four', 'to', 'six')",5,1,0.83333,0.16667,5,0
"('past', 'four', 'to', 'six', 'weeks')",5,1,0.83333,0.16667,5,0
"('four', 'to', 'six', 'weeks', 'and')",5,1,0.83333,0.16667,5,0
"('and', 'san', 'francisco', 'reported', 'moderate')",6,1,0.85714,0.14286,6,0
"('have', 'been', 'flat', 'in', 'the')",5,2,0.71429,0.28571,3,0
"('above', 'last', 'years', 'level', 'the')",4,1,0.8,0.2,4,0
"('down', 'compared', 'to', 'a', 'year')",6,2,0.75,0.25,3,0
"('in', 'prices', 'for', 'materials', 'and')",3,1,0.75,0.25,3,0
"('reserve', 'bank', 'of', 'philadelphia', 'based')",10,4,0.71429,0.28571,3,0
"('bank', 'of', 'philadelphia', 'based', 'on')",10,4,0.71429,0.28571,3,0
"('of', 'philadelphia', 'based', 'on', 'information')",10,4,0.71429,0.28571,3,0
"('philadelphia', 'based', 'on', 'information', 'collected')",10,4,0.71429,0.28571,3,0
"('on', 'information', 'collected', 'before', 'november')",18,2,0.9,0.1,9,0
"('feedback', 'form', 'last', 'update', 'december')",8,2,0.8,0.2,4,0
"('return', 'to', 'top', 'boston', 'districts')",4,1,0.8,0.2,4,0
"('to', 'top', 'boston', 'employment', 'and')",3,1,0.75,0.25,3,0
"('top', 'boston', 'employment', 'and', 'wages')",3,1,0.75,0.25,3,0
"('in', 'kansas', 'city', 'and', 'st')",28,11,0.71795,0.28205,3,0
"('in', 'minneapolis', 'and', 'san', 'francisco')",73,14,0.83908,0.16092,5,0
"('atlanta', 'chicago', 'dallas', 'new', 'york')",20,4,0.83333,0.16667,5,0
"('chicago', 'dallas', 'new', 'york', 'and')",34,12,0.73913,0.26087,3,0
"('chicago', 'cleveland', 'dallas', 'and', 'new')",18,4,0.81818,0.18182,4,0
"('cleveland', 'dallas', 'and', 'new', 'york')",31,10,0.7561,0.2439,3,0
"('banking', 'and', 'finance', 'loan', 'demand')",67,14,0.82716,0.17284,5,0
"('kansas', 'city', 'new', 'york', 'philadelphia')",46,15,0.7541,0.2459,3,0
"('boston', 'and', 'dallas', 'districts', 'report')",26,9,0.74286,0.25714,3,0
"('remains', 'at', 'a', 'high', 'level')",23,8,0.74194,0.25806,3,0
"('reporting', 'declining', 'vacancy', 'rates', 'rising')",15,3,0.83333,0.16667,5,0
"('boston', 'banking', 'and', 'finance', 'loan')",5,1,0.83333,0.16667,5,0
"('cleveland', 'chicago', 'and', 'minneapolis', 'districts')",23,3,0.88462,0.11538,8,0
"('the', 'boston', 'new', 'york', 'cleveland')",21,8,0.72414,0.27586,3,0
"('activity', 'increased', 'in', 'the', 'minneapolis')",22,1,0.95652,0.04348,22,0
"('in', 'the', 'gulf', 'of', 'mexico')",94,36,0.72308,0.27692,3,0
"('areas', 'of', 'the', 'richmond', 'district')",26,1,0.96296,0.03704,26,0
"('the', 'chicago', 'district', 'noted', 'that')",43,4,0.91489,0.08511,11,0
"('cleveland', 'atlanta', 'and', 'chicago', 'districts')",48,12,0.8,0.2,4,0
"('and', 'natural', 'resources', 'the', 'agricultural')",16,3,0.84211,0.15789,5,0
"('the', 'st', 'louis', 'kansas', 'city')",48,1,0.97959,0.02041,48,0
"('the', 'st', 'louis', 'and', 'richmond')",21,7,0.75,0.25,3,0
"('st', 'louis', 'and', 'richmond', 'districts')",25,7,0.78125,0.21875,4,0
"('the', 'kansas', 'city', 'district', 'an')",15,3,0.83333,0.16667,5,0
"('flat', 'to', 'down', 'in', 'the')",16,4,0.8,0.2,4,0
"('down', 'in', 'the', 'boston', 'new')",14,3,0.82353,0.17647,5,0
"('energy', 'prices', 'were', 'noted', 'in')",14,3,0.82353,0.17647,5,0
"('prices', 'were', 'noted', 'in', 'the')",14,3,0.82353,0.17647,5,0
"('and', 'dallas', 'districts', 'contacts', 'in')",15,1,0.9375,0.0625,15,0
"('districts', 'contacts', 'in', 'the', 'philadelphia')",15,4,0.78947,0.21053,4,0
"('contacts', 'in', 'the', 'philadelphia', 'st')",14,1,0.93333,0.06667,14,0
"('the', 'philadelphia', 'st', 'louis', 'and')",17,3,0.85,0.15,6,0
"('philadelphia', 'st', 'louis', 'and', 'kansas')",53,6,0.89831,0.10169,9,0
"('kansas', 'city', 'districts', 'reported', 'increases')",14,3,0.82353,0.17647,5,0
"('only', 'the', 'st', 'louis', 'district')",14,3,0.82353,0.17647,5,0
"('most', 'districts', 'reported', 'that', 'prices')",21,1,0.95455,0.04545,21,0
"('districts', 'reported', 'that', 'prices', 'at')",14,3,0.82353,0.17647,5,0
"('prices', 'at', 'the', 'retail', 'level')",53,7,0.88333,0.11667,8,0
"('retailers', 'in', 'the', 'boston', 'district')",40,3,0.93023,0.06977,13,0
"('in', 'the', 'boston', 'district', 'to')",15,1,0.9375,0.0625,15,0
"('in', 'the', 'chicago', 'district', 'reported')",45,17,0.72581,0.27419,3,0
"('the', 'chicago', 'district', 'reported', 'a')",15,4,0.78947,0.21053,4,0
"('reported', 'a', 'reduction', 'in', 'the')",17,3,0.85,0.15,6,0
"('were', 'reported', 'by', 'the', 'boston')",13,1,0.92857,0.07143,13,0
"('was', 'reported', 'in', 'the', 'dallas')",13,3,0.8125,0.1875,4,0
"('labor', 'markets', 'wages', 'and', 'prices')",149,55,0.73039,0.26961,3,0
"('persisted', 'throughout', 'much', 'of', 'the')",13,3,0.8125,0.1875,4,0
"('throughout', 'much', 'of', 'the', 'nation')",21,2,0.91304,0.08696,10,0
"('while', 'the', 'st', 'louis', 'district')",14,2,0.875,0.125,7,0
"('the', 'st', 'louis', 'district', 'noted')",14,4,0.77778,0.22222,4,0
"('increase', 'in', 'overall', 'lending', 'activity')",11,1,0.91667,0.08333,11,0
"('in', 'the', 'cleveland', 'richmond', 'and')",41,8,0.83673,0.16327,5,0
"('the', 'cleveland', 'richmond', 'and', 'st')",11,3,0.78571,0.21429,4,0
"('and', 'kansas', 'city', 'districts', 'were')",20,7,0.74074,0.25926,3,0
"('districts', 'new', 'york', 'and', 'cleveland')",11,3,0.78571,0.21429,4,0
"('while', 'a', 'contact', 'in', 'the')",13,1,0.92857,0.07143,13,0
"('a', 'contact', 'in', 'the', 'chicago')",15,3,0.83333,0.16667,5,0
"('contact', 'in', 'the', 'chicago', 'district')",14,3,0.82353,0.17647,5,0
"('in', 'the', 'chicago', 'district', 'noted')",26,8,0.76471,0.23529,3,0
"('district', 'noted', 'an', 'increase', 'in')",18,4,0.81818,0.18182,4,0
"('earlier', 'in', 'the', 'year', 'however')",13,3,0.8125,0.1875,4,0
"('to', 'be', 'good', 'in', 'the')",11,3,0.78571,0.21429,4,0
"('the', 'cleveland', 'atlanta', 'and', 'chicago')",46,8,0.85185,0.14815,6,0
"('on', 'the', 'consumer', 'side', 'the')",10,1,0.90909,0.09091,10,0
"('louis', 'kansas', 'city', 'and', 'dallas')",108,43,0.71523,0.28477,3,0
"('city', 'and', 'dallas', 'districts', 'all')",10,1,0.90909,0.09091,10,0
"('and', 'dallas', 'districts', 'all', 'reported')",10,1,0.90909,0.09091,10,0
"('cleveland', 'and', 'richmond', 'districts', 'noted')",10,4,0.71429,0.28571,3,0
"('credit', 'standards', 'for', 'commercial', 'loans')",10,2,0.83333,0.16667,5,0
"('noted', 'in', 'the', 'richmond', 'district')",10,3,0.76923,0.23077,3,0
"('in', 'new', 'orders', 'in', 'the')",9,1,0.9,0.1,9,0
"('in', 'the', 'cleveland', 'chicago', 'and')",42,6,0.875,0.125,7,0
"('chicago', 'and', 'philadelphia', 'districts', 'while')",9,3,0.75,0.25,3,0
"('new', 'orders', 'in', 'the', 'richmond')",9,3,0.75,0.25,3,0
"('orders', 'in', 'the', 'richmond', 'district')",9,3,0.75,0.25,3,0
"('district', 'indicated', 'that', 'demand', 'for')",9,3,0.75,0.25,3,0
"('indicated', 'that', 'demand', 'for', 'their')",9,2,0.81818,0.18182,4,0
"('contact', 'in', 'the', 'minneapolis', 'district')",9,1,0.9,0.1,9,0
"('in', 'the', 'minneapolis', 'district', 'reported')",25,4,0.86207,0.13793,6,0
"('expansion', 'in', 'the', 'aerospace', 'industry')",8,1,0.88889,0.11111,8,0
"('in', 'the', 'aerospace', 'industry', 'also')",8,2,0.8,0.2,4,0
"('in', 'the', 'atlanta', 'st', 'louis')",44,4,0.91667,0.08333,11,0
"('in', 'the', 'steel', 'industry', 'was')",11,2,0.84615,0.15385,5,0
"('strengthened', 'in', 'the', 'san', 'francisco')",8,1,0.88889,0.11111,8,0
"('in', 'the', 'atlanta', 'and', 'st')",28,4,0.875,0.125,7,0
"('the', 'atlanta', 'and', 'st', 'louis')",29,5,0.85294,0.14706,6,0
"('atlanta', 'and', 'st', 'louis', 'districts')",40,12,0.76923,0.23077,3,0
"('the', 'chicago', 'and', 'st', 'louis')",25,6,0.80645,0.19355,4,0
"('st', 'louis', 'districts', 'however', 'contacts')",8,3,0.72727,0.27273,3,0
"('louis', 'districts', 'however', 'contacts', 'in')",8,3,0.72727,0.27273,3,0
"('were', 'reported', 'by', 'most', 'districts')",7,1,0.875,0.125,7,0
"('leasing', 'activity', 'was', 'described', 'as')",8,1,0.88889,0.11111,8,0
"('reported', 'an', 'increase', 'in', 'office')",8,3,0.72727,0.27273,3,0
"('the', 'atlanta', 'chicago', 'dallas', 'and')",7,1,0.875,0.125,7,0
"('pickup', 'in', 'new', 'home', 'sales')",6,1,0.85714,0.14286,6,0
"('while', 'the', 'atlanta', 'district', 'reported')",8,3,0.72727,0.27273,3,0
"('existing', 'home', 'sales', 'were', 'mixed')",8,1,0.88889,0.11111,8,0
"('home', 'sales', 'were', 'mixed', 'across')",16,1,0.94118,0.05882,16,0
"('the', 'richmond', 'district', 'said', 'the')",6,1,0.85714,0.14286,6,0
"('the', 'market', 'for', 'existing', 'homes')",12,1,0.92308,0.07692,12,0
"('earlier', 'in', 'the', 'year', 'commercial')",6,1,0.85714,0.14286,6,0
"('the', 'year', 'commercial', 'real', 'estate')",8,2,0.8,0.2,4,0
"('district', 'reported', 'a', 'slight', 'increase')",5,1,0.83333,0.16667,5,0
"('most', 'districts', 'reported', 'a', 'moderate')",4,1,0.8,0.2,4,0
"('and', 'the', 'new', 'york', 'district')",8,3,0.72727,0.27273,3,0
"('were', 'strong', 'in', 'the', 'boston')",7,1,0.875,0.125,7,0
"('boston', 'new', 'york', 'cleveland', 'atlanta')",28,11,0.71795,0.28205,3,0
"('atlanta', 'and', 'chicago', 'districts', 'while')",4,1,0.8,0.2,4,0
"('improved', 'slightly', 'in', 'the', 'chicago')",4,1,0.8,0.2,4,0
"('in', 'the', 'chicago', 'district', 'overall')",4,1,0.8,0.2,4,0
"('contributing', 'to', 'a', 'decline', 'in')",4,1,0.8,0.2,4,0
"('the', 'minneapolis', 'district', 'indicated', 'that')",16,4,0.8,0.2,4,0
"('to', 'expand', 'at', 'a', 'moderate')",76,30,0.71698,0.28302,3,0
"('most', 'districts', 'indicated', 'that', 'retail')",3,1,0.75,0.25,3,0
"('areas', 'labor', 'markets', 'remained', 'tight')",3,1,0.75,0.25,3,0
"('remained', 'tight', 'in', 'most', 'districts')",21,5,0.80769,0.19231,4,0
"('tight', 'in', 'most', 'districts', 'with')",3,1,0.75,0.25,3,0
"('reports', 'of', 'upward', 'wage', 'pressures')",11,1,0.91667,0.08333,11,0
"('districts', 'reported', 'a', 'pickup', 'in')",15,6,0.71429,0.28571,3,0
"('agricultural', 'conditions', 'were', 'mixed', 'with')",8,1,0.88889,0.11111,8,0
"('federal', 'reserve', 'bank', 'of', 'chicago')",15,6,0.71429,0.28571,3,0
"('reserve', 'bank', 'of', 'chicago', 'and')",12,2,0.85714,0.14286,6,0
"('bank', 'of', 'chicago', 'and', 'based')",12,2,0.85714,0.14286,6,0
"('of', 'chicago', 'and', 'based', 'on')",12,2,0.85714,0.14286,6,0
"('chicago', 'and', 'based', 'on', 'information')",12,2,0.85714,0.14286,6,0
"('top', 'boston', 'labor', 'markets', 'wages')",12,4,0.75,0.25,3,0
"('boston', 'labor', 'markets', 'wages', 'and')",10,3,0.76923,0.23077,3,0
"('return', 'to', 'top', 'boston', 'despite')",6,2,0.75,0.25,3,0
"('chicago', 'cleveland', 'kansas', 'city', 'and')",46,15,0.7541,0.2459,3,0
"('the', 'st', 'louis', 'district', 'many')",14,4,0.77778,0.22222,4,0
"('boston', 'the', 'dallas', 'district', 'reported')",3,1,0.75,0.25,3,0
"('new', 'york', 'richmond', 'and', 'chicago')",28,7,0.8,0.2,4,0
"('at', 'a', 'moderate', 'rate', 'in')",25,9,0.73529,0.26471,3,0
"('districts', 'in', 'june', 'and', 'july')",14,3,0.82353,0.17647,5,0
"('remained', 'at', 'a', 'high', 'level')",23,9,0.71875,0.28125,3,0
"('increased', 'modestly', 'in', 'recent', 'weeks')",10,3,0.76923,0.23077,3,0
"('below', 'yearago', 'levels', 'labor', 'markets')",16,3,0.84211,0.15789,5,0
"('of', 'federal', 'reserve', 'officials', 'economic')",16,6,0.72727,0.27273,3,0
"('federal', 'reserve', 'officials', 'economic', 'activity')",16,4,0.8,0.2,4,0
"('feedback', 'form', 'last', 'update', 'august')",8,2,0.8,0.2,4,0
"('to', 'top', 'boston', 'economic', 'activity')",6,2,0.75,0.25,3,0
"('to', 'top', 'boston', 'despite', 'the')",3,1,0.75,0.25,3,0
"('at', 'their', 'highest', 'levels', 'in')",23,2,0.92,0.08,12,0
"('agriculture', 'and', 'natural', 'resources', 'although')",22,3,0.88,0.12,7,0
"('richmond', 'minneapolis', 'kansas', 'city', 'dallas')",42,1,0.97674,0.02326,42,0
"('and', 'san', 'francisco', 'all', 'report')",35,9,0.79545,0.20455,4,0
"('to', 'expand', 'in', 'all', 'districts')",20,6,0.76923,0.23077,3,0
"('demand', 'continues', 'to', 'outpace', 'supply')",20,1,0.95238,0.04762,20,0
"('especially', 'for', 'commercial', 'and', 'industrial')",19,1,0.95,0.05,19,0
"('for', 'both', 'commercial', 'and', 'consumer')",19,1,0.95,0.05,19,0
"('both', 'commercial', 'and', 'consumer', 'loans')",18,1,0.94737,0.05263,18,0
"('new', 'york', 'and', 'chicago', 'note')",18,2,0.9,0.1,9,0
"('new', 'york', 'dallas', 'and', 'san')",22,5,0.81481,0.18519,4,0
"('york', 'dallas', 'and', 'san', 'francisco')",22,5,0.81481,0.18519,4,0
"('commercial', 'real', 'estate', 'markets', 'have')",51,19,0.72857,0.27143,3,0
"('real', 'estate', 'markets', 'have', 'been')",47,11,0.81034,0.18966,4,0
"('in', 'most', 'districts', 'that', 'reported')",17,3,0.85,0.15,6,0
"('most', 'districts', 'that', 'reported', 'on')",20,6,0.76923,0.23077,3,0
"('declined', 'in', 'new', 'york', 'philadelphia')",16,3,0.84211,0.15789,5,0
"('in', 'new', 'york', 'philadelphia', 'atlanta')",20,1,0.95238,0.04762,20,0
"('new', 'york', 'philadelphia', 'atlanta', 'dallas')",20,1,0.95238,0.04762,20,0
"('york', 'philadelphia', 'atlanta', 'dallas', 'and')",16,1,0.94118,0.05882,16,0
"('philadelphia', 'atlanta', 'dallas', 'and', 'san')",35,1,0.97222,0.02778,35,0
"('philadelphia', 'richmond', 'atlanta', 'minneapolis', 'and')",22,6,0.78571,0.21429,4,0
"('and', 'construction', 'most', 'districts', 'report')",15,5,0.75,0.25,3,0
"('activity', 'in', 'residential', 'real', 'estate')",44,6,0.88,0.12,7,0
"('in', 'residential', 'real', 'estate', 'markets')",61,8,0.88406,0.11594,8,0
"('dallas', 'and', 'san', 'francisco', 'in')",32,7,0.82051,0.17949,5,0
"('philadelphia', 'atlanta', 'and', 'kansas', 'city')",31,6,0.83784,0.16216,5,0
"('st', 'louis', 'commercial', 'real', 'estate')",15,1,0.9375,0.0625,15,0
"('boston', 'atlanta', 'minneapolis', 'kansas', 'city')",14,1,0.93333,0.06667,14,0
"('chicago', 'and', 'san', 'francisco', 'noting')",13,1,0.92857,0.07143,13,0
"('and', 'san', 'francisco', 'noting', 'a')",13,1,0.92857,0.07143,13,0
"('as', 'a', 'result', 'of', 'the')",54,19,0.73973,0.26027,3,0
"('high', 'levels', 'of', 'capacity', 'utilization')",26,5,0.83871,0.16129,5,0
"('strong', 'in', 'most', 'districts', 'in')",22,3,0.88,0.12,7,0
"('the', 'st', 'louis', 'and', 'san')",18,4,0.81818,0.18182,4,0
"('and', 'san', 'francisco', 'districts', 'say')",14,5,0.73684,0.26316,3,0
"('retail', 'sales', 'growth', 'in', 'the')",8,1,0.88889,0.11111,8,0
"('all', 'twelve', 'federal', 'reserve', 'districts')",22,8,0.73333,0.26667,3,0
"('note', 'signs', 'of', 'slowing', 'in')",3,1,0.75,0.25,3,0
"('up', 'in', 'july', 'and', 'august')",3,1,0.75,0.25,3,0
"('and', 'commercial', 'real', 'estate', 'markets')",29,10,0.74359,0.25641,3,0
"('the', 'level', 'of', 'new', 'construction')",3,1,0.75,0.25,3,0
"('agriculture', 'and', 'natural', 'resources', 'favorable')",21,2,0.91304,0.08696,10,0
"('cleveland', 'minneapolis', 'kansas', 'city', 'dallas')",24,3,0.88889,0.11111,8,0
"('the', 'st', 'louis', 'district', 'but')",19,7,0.73077,0.26923,3,0
"('in', 'richmond', 'minneapolis', 'kansas', 'city')",18,1,0.94737,0.05263,18,0
"('there', 'are', 'scattered', 'reports', 'of')",17,1,0.94444,0.05556,17,0
"('scattered', 'reports', 'of', 'price', 'pressures')",17,3,0.85,0.15,6,0
"('and', 'san', 'francisco', 'indicate', 'that')",23,6,0.7931,0.2069,4,0
"('san', 'francisco', 'indicate', 'that', 'the')",17,3,0.85,0.15,6,0
"('and', 'kansas', 'city', 'indicate', 'that')",17,5,0.77273,0.22727,3,0
"('labor', 'shortages', 'in', 'a', 'variety')",16,1,0.94118,0.05882,16,0
"('shortages', 'in', 'a', 'variety', 'of')",16,4,0.8,0.2,4,0
"('in', 'a', 'variety', 'of', 'ways')",25,1,0.96154,0.03846,25,0
"('boston', 'richmond', 'dallas', 'and', 'san')",16,2,0.88889,0.11111,8,0
"('in', 'the', 'financial', 'services', 'sector')",25,4,0.86207,0.13793,6,0
"('with', 'some', 'reports', 'of', 'increased')",15,2,0.88235,0.11765,7,0
"('some', 'reports', 'of', 'increased', 'wage')",15,2,0.88235,0.11765,7,0
"('reports', 'of', 'increased', 'wage', 'pressures')",35,3,0.92105,0.07895,12,0
"('the', 'new', 'york', 'and', 'san')",96,6,0.94118,0.05882,16,0
"('york', 'and', 'san', 'francisco', 'districts')",121,38,0.76101,0.23899,3,0
