NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('consumer', 'spending', 'reports')",3,1,0.75,0.25,3,0
"('minneapolis', 'and', 'kansas')",3,1,0.75,0.25,3,0
"('retailers', 'expectations', 'for')",3,1,0.75,0.25,3,0
"('expectations', 'for', 'the')",3,1,0.75,0.25,3,0
"('york', 'philadelphia', 'richmond')",3,1,0.75,0.25,3,0
"('philadelphia', 'richmond', 'atlanta')",3,1,0.75,0.25,3,0
"('atlanta', 'and', 'kansas')",3,1,0.75,0.25,3,0
"('sales', 'are', 'expected')",3,1,0.75,0.25,3,0
"('were', 'mixed', 'across')",3,1,0.75,0.25,3,0
"('mixed', 'across', 'districts')",3,1,0.75,0.25,3,0
"('pickup', 'in', 'sales')",3,1,0.75,0.25,3,0
"('sales', 'in', 'early')",3,1,0.75,0.25,3,0
"('noted', 'that', 'sales')",6,1,0.85714,0.14286,6,0
"('for', 'used', 'cars')",3,1,0.75,0.25,3,0
"('to', 'report', 'strong')",3,1,0.75,0.25,3,0
"('service', 'firms', 'and')",3,1,0.75,0.25,3,0
"('firms', 'and', 'higher')",3,1,0.75,0.25,3,0
"('and', 'higher', 'demand')",3,1,0.75,0.25,3,0
"('demand', 'for', 'professional')",3,1,0.75,0.25,3,0
"('for', 'professional', 'services')",3,1,0.75,0.25,3,0
"('manufacturing', 'manufacturing', 'activity')",3,1,0.75,0.25,3,0
"('in', 'almost', 'all')",3,1,0.75,0.25,3,0
"('said', 'that', 'new')",3,1,0.75,0.25,3,0
"('for', 'building', 'materials')",3,1,0.75,0.25,3,0
"('higher', 'levels', 'of')",3,1,0.75,0.25,3,0
"('levels', 'of', 'capacity')",3,1,0.75,0.25,3,0
"('of', 'capacity', 'utilization')",3,1,0.75,0.25,3,0
"('were', 'also', 'noted')",3,1,0.75,0.25,3,0
"('also', 'noted', 'in')",3,1,0.75,0.25,3,0
"('noted', 'in', 'the')",3,1,0.75,0.25,3,0
"('the', 'manufacturing', 'sector')",6,2,0.75,0.25,3,0
"('manufacturers', 'in', 'the')",6,2,0.75,0.25,3,0
"('were', 'little', 'changed')",3,1,0.75,0.25,3,0
"('have', 'changed', 'little')",3,1,0.75,0.25,3,0
"('and', 'construction', 'residential')",6,2,0.75,0.25,3,0
"('construction', 'residential', 'real')",6,2,0.75,0.25,3,0
"('home', 'sales', 'and')",6,2,0.75,0.25,3,0
"('expected', 'to', 'remain')",3,1,0.75,0.25,3,0
"('however', 'the', 'outlook')",3,1,0.75,0.25,3,0
"('small', 'improvements', 'in')",3,1,0.75,0.25,3,0
"('atlanta', 'chicago', 'minneapolis')",3,1,0.75,0.25,3,0
"('increase', 'in', 'office')",3,1,0.75,0.25,3,0
"('in', 'office', 'and')",3,1,0.75,0.25,3,0
"('office', 'and', 'retail')",3,1,0.75,0.25,3,0
"('subdued', 'in', 'most')",3,1,0.75,0.25,3,0
"('was', 'characterized', 'as')",3,1,0.75,0.25,3,0
"('the', 'philadelphia', 'district')",6,2,0.75,0.25,3,0
"('fairly', 'strong', 'in')",6,1,0.85714,0.14286,6,0
"('the', 'philadelphia', 'chicago')",3,1,0.75,0.25,3,0
"('have', 'edged', 'up')",3,1,0.75,0.25,3,0
"('edged', 'up', 'in')",6,1,0.85714,0.14286,6,0
"('and', 'richmond', 'districts')",9,2,0.81818,0.18182,4,0
"('to', 'be', 'unchanged')",3,1,0.75,0.25,3,0
"('remained', 'good', 'in')",3,1,0.75,0.25,3,0
"('most', 'districts', 'and')",3,1,0.75,0.25,3,0
"('from', 'low', 'levels')",3,1,0.75,0.25,3,0
"('venture', 'capital', 'firms')",3,1,0.75,0.25,3,0
"('were', 'beginning', 'to')",3,1,0.75,0.25,3,0
"('the', 'atlanta', 'district')",6,2,0.75,0.25,3,0
"('districts', 'reporting', 'on')",9,2,0.81818,0.18182,4,0
"('richmond', 'atlanta', 'st')",3,1,0.75,0.25,3,0
"('louis', 'and', 'kansas')",3,1,0.75,0.25,3,0
"('the', 'dallas', 'district')",12,3,0.8,0.2,4,0
"('the', 'energy', 'and')",3,1,0.75,0.25,3,0
"('mining', 'sectors', 'was')",3,1,0.75,0.25,3,0
"('and', 'a', 'pickup')",3,1,0.75,0.25,3,0
"('and', 'prices', 'labor')",3,1,0.75,0.25,3,0
"('markets', 'across', 'the')",3,1,0.75,0.25,3,0
"('temporary', 'workers', 'was')",3,1,0.75,0.25,3,0
"('added', 'that', 'the')",3,1,0.75,0.25,3,0
"('higher', 'demand', 'for')",3,1,0.75,0.25,3,0
"('sustained', 'increases', 'in')",3,1,0.75,0.25,3,0
"('city', 'district', 'but')",3,1,0.75,0.25,3,0
"('cleveland', 'and', 'atlanta')",3,1,0.75,0.25,3,0
"('commodity', 'prices', 'were')",3,1,0.75,0.25,3,0
"('a', 'rise', 'in')",3,1,0.75,0.25,3,0
"('in', 'prices', 'for')",3,1,0.75,0.25,3,0
"('prices', 'for', 'some')",3,1,0.75,0.25,3,0
"('heavy', 'equipment', 'and')",3,1,0.75,0.25,3,0
"('upward', 'price', 'pressure')",3,1,0.75,0.25,3,0
"('of', 'building', 'materials')",3,1,0.75,0.25,3,0
"('in', 'new', 'york')",9,1,0.9,0.1,9,0
"('district', 'reported', 'that')",9,3,0.75,0.25,3,0
"('st', 'louis', 'district')",9,3,0.75,0.25,3,0
"('increased', 'hiring', 'in')",9,1,0.9,0.1,9,0
"('hiring', 'in', 'the')",9,2,0.81818,0.18182,4,0
"('activity', 'continued', 'to')",6,1,0.85714,0.14286,6,0
"('increased', 'in', 'most')",6,1,0.85714,0.14286,6,0
"('activity', 'increased', 'in')",6,1,0.85714,0.14286,6,0
"('city', 'and', 'san')",6,2,0.75,0.25,3,0
"('in', 'kansas', 'city')",6,1,0.85714,0.14286,6,0
"('optimistic', 'about', 'the')",6,1,0.85714,0.14286,6,0
"('philadelphia', 'richmond', 'and')",6,1,0.85714,0.14286,6,0
"('reported', 'strong', 'demand')",6,1,0.85714,0.14286,6,0
"('slowing', 'in', 'the')",6,2,0.75,0.25,3,0
"('york', 'district', 'reported')",6,1,0.85714,0.14286,6,0
"('louis', 'and', 'dallas')",6,1,0.85714,0.14286,6,0
"('reported', 'that', 'demand')",6,1,0.85714,0.14286,6,0
"('production', 'in', 'the')",6,2,0.75,0.25,3,0
"('to', 'reports', 'from')",3,1,0.75,0.25,3,0
"('to', 'increase', 'in')",3,1,0.75,0.25,3,0
"('sales', 'increased', 'in')",3,1,0.75,0.25,3,0
"('remained', 'high', 'but')",3,1,0.75,0.25,3,0
"('districts', 'reported', 'a')",3,1,0.75,0.25,3,0
"('in', 'several', 'districts')",3,1,0.75,0.25,3,0
"('noted', 'a', 'slight')",3,1,0.75,0.25,3,0
"('firms', 'ability', 'to')",3,1,0.75,0.25,3,0
"('ability', 'to', 'pass')",3,1,0.75,0.25,3,0
"('pass', 'through', 'input')",3,1,0.75,0.25,3,0
"('retail', 'sales', 'in')",3,1,0.75,0.25,3,0
"('atlanta', 'minneapolis', 'kansas')",3,1,0.75,0.25,3,0
"('reported', 'that', 'sales')",3,1,0.75,0.25,3,0
"('most', 'reported', 'that')",3,1,0.75,0.25,3,0
"('that', 'some', 'contacts')",3,1,0.75,0.25,3,0
"('and', 'contacts', 'in')",3,1,0.75,0.25,3,0
"('increase', 'in', 'sales')",3,1,0.75,0.25,3,0
"('holiday', 'season', 'some')",3,1,0.75,0.25,3,0
"('concerns', 'about', 'the')",3,1,0.75,0.25,3,0
"('a', 'sharp', 'decline')",3,1,0.75,0.25,3,0
"('sharp', 'decline', 'in')",3,1,0.75,0.25,3,0
"('weaker', 'than', 'in')",3,1,0.75,0.25,3,0
"('noted', 'that', 'recent')",3,1,0.75,0.25,3,0
"('that', 'recent', 'sales')",3,1,0.75,0.25,3,0
"('recent', 'sales', 'were')",3,1,0.75,0.25,3,0
"('a', 'lack', 'of')",3,1,0.75,0.25,3,0
"('lack', 'of', 'new')",3,1,0.75,0.25,3,0
"('activity', 'manufacturing', 'activity')",3,1,0.75,0.25,3,0
"('manufacturing', 'activity', 'increased')",3,1,0.75,0.25,3,0
"('for', 'makers', 'of')",3,1,0.75,0.25,3,0
"('boston', 'and', 'richmond')",3,1,0.75,0.25,3,0
"('increased', 'activity', 'in')",3,1,0.75,0.25,3,0
"('industry', 'announced', 'plans')",3,1,0.75,0.25,3,0
"('estate', 'activity', 'was')",3,1,0.75,0.25,3,0
"('to', 'have', 'moderated')",3,1,0.75,0.25,3,0
"('the', 'philadelphia', 'richmond')",3,1,0.75,0.25,3,0
"('cleveland', 'districts', 'the')",3,1,0.75,0.25,3,0
"('the', 'minneapolisst', 'paul')",3,1,0.75,0.25,3,0
"('home', 'sales', 'remained')",3,1,0.75,0.25,3,0
"('sales', 'of', 'homes')",3,1,0.75,0.25,3,0
"('of', 'homes', 'in')",3,1,0.75,0.25,3,0
"('had', 'slowed', 'and')",3,1,0.75,0.25,3,0
"('were', 'reported', 'in')",3,1,0.75,0.25,3,0
"('reported', 'in', 'the')",3,1,0.75,0.25,3,0
"('dallas', 'districts', 'reported')",3,1,0.75,0.25,3,0
"('reported', 'that', 'home')",3,1,0.75,0.25,3,0
"('metro', 'areas', 'and')",3,1,0.75,0.25,3,0
"('home', 'sales', 'continued')",3,1,0.75,0.25,3,0
"('also', 'reported', 'rising')",3,1,0.75,0.25,3,0
"('districts', 'as', 'well')",3,1,0.75,0.25,3,0
"('for', 'commercial', 'real')",3,1,0.75,0.25,3,0
"('office', 'vacancy', 'rates')",3,1,0.75,0.25,3,0
"('and', 'demand', 'for')",3,1,0.75,0.25,3,0
"('the', 'philadelphia', 'dallas')",3,1,0.75,0.25,3,0
"('philadelphia', 'dallas', 'and')",3,1,0.75,0.25,3,0
"('in', 'the', 'office')",3,1,0.75,0.25,3,0
"('the', 'office', 'market')",3,1,0.75,0.25,3,0
"('on', 'the', 'rise')",3,1,0.75,0.25,3,0
"('rise', 'in', 'the')",3,1,0.75,0.25,3,0
"('improved', 'in', 'the')",3,1,0.75,0.25,3,0
"('richmond', 'and', 'chicago')",3,1,0.75,0.25,3,0
"('loan', 'demand', 'in')",3,1,0.75,0.25,3,0
"('remained', 'strong', 'and')",3,1,0.75,0.25,3,0
"('for', 'corn', 'and')",3,1,0.75,0.25,3,0
"('corn', 'and', 'soybeans')",3,1,0.75,0.25,3,0
"('better', 'than', 'expected')",3,1,0.75,0.25,3,0
"('higher', 'energy', 'costs')",3,1,0.75,0.25,3,0
"('the', 'energy', 'sector')",3,1,0.75,0.25,3,0
"('reported', 'that', 'production')",3,1,0.75,0.25,3,0
"('in', 'the', 'gulf')",3,1,0.75,0.25,3,0
"('the', 'gulf', 'of')",3,1,0.75,0.25,3,0
"('gulf', 'of', 'mexico')",3,1,0.75,0.25,3,0
"('of', 'natural', 'gas')",3,1,0.75,0.25,3,0
"('longer', 'than', 'expected')",3,1,0.75,0.25,3,0
"('district', 'the', 'number')",3,1,0.75,0.25,3,0
"('although', 'most', 'contacts')",3,1,0.75,0.25,3,0
"('of', 'oil', 'and')",3,1,0.75,0.25,3,0
"('the', 'energy', 'industry')",3,1,0.75,0.25,3,0
"('york', 'and', 'kansas')",3,1,0.75,0.25,3,0
"('as', 'modest', 'or')",3,1,0.75,0.25,3,0
"('with', 'the', 'exception')",3,1,0.75,0.25,3,0
"('the', 'exception', 'of')",3,1,0.75,0.25,3,0
"('exception', 'of', 'the')",3,1,0.75,0.25,3,0
"('for', 'workers', 'with')",3,1,0.75,0.25,3,0
"('workers', 'with', 'specialized')",3,1,0.75,0.25,3,0
"('with', 'specialized', 'skills')",3,1,0.75,0.25,3,0
"('specialized', 'skills', 'in')",3,1,0.75,0.25,3,0
"('skills', 'in', 'the')",3,1,0.75,0.25,3,0
"('and', 'healthcare', 'services')",3,1,0.75,0.25,3,0
"('reported', 'labor', 'shortages')",3,1,0.75,0.25,3,0
"('especially', 'in', 'the')",3,1,0.75,0.25,3,0
"('the', 'boston', 'richmond')",3,1,0.75,0.25,3,0
"('boston', 'richmond', 'atlanta')",3,1,0.75,0.25,3,0
"('francisco', 'districts', 'indicated')",3,1,0.75,0.25,3,0
"('raw', 'materials', 'and')",3,1,0.75,0.25,3,0
"('materials', 'and', 'transportation')",3,1,0.75,0.25,3,0
"('response', 'to', 'higher')",3,1,0.75,0.25,3,0
"('to', 'higher', 'input')",3,1,0.75,0.25,3,0
"('higher', 'input', 'prices')",3,1,0.75,0.25,3,0
"('philadelphia', 'and', 'richmond')",3,1,0.75,0.25,3,0
"('to', 'pass', 'along')",3,1,0.75,0.25,3,0
"('remained', 'stable', 'but')",3,1,0.75,0.25,3,0
"('cleveland', 'richmond', 'chicago')",3,1,0.75,0.25,3,0
"('richmond', 'chicago', 'and')",3,1,0.75,0.25,3,0
"('pressures', 'in', 'the')",3,1,0.75,0.25,3,0
