NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('demand', 'st')",16,3,0.84211,0.15789,5,0
"('competition', 'as')",35,11,0.76087,0.23913,3,0
"('as', 'fierce')",17,1,0.94444,0.05556,17,0
"('fierce', 'and')",17,2,0.89474,0.10526,9,0
"('and', 'sharp')",21,1,0.95455,0.04545,21,0
"('and', 'forestry')",15,2,0.88235,0.11765,7,0
"('resource', 'sectors')",17,4,0.80952,0.19048,4,0
"('of', 'offshore')",16,4,0.8,0.2,4,0
"('offshore', 'rigs')",15,1,0.9375,0.0625,15,0
"('crews', 'and')",16,4,0.8,0.2,4,0
"('services', 'kansas')",16,4,0.8,0.2,4,0
"('from', 'august')",21,5,0.80769,0.19231,4,0
"('august', 'to')",19,3,0.86364,0.13636,6,0
"('to', 'september')",20,3,0.86957,0.13043,7,0
"('ago', 'minneapolis')",15,3,0.83333,0.16667,5,0
"('reports', 'continued')",50,18,0.73529,0.26471,3,0
"('and', 'very')",20,4,0.83333,0.16667,5,0
"('strong', 'output')",17,3,0.85,0.15,6,0
"('in', 'iron')",15,1,0.9375,0.0625,15,0
"('somewhat', 'below')",31,7,0.81579,0.18421,4,0
"('producers', 'a')",14,1,0.93333,0.06667,14,0
"('in', 'beef')",15,1,0.9375,0.0625,15,0
"('beef', 'exports')",18,6,0.75,0.25,3,0
"('exports', 'to')",74,22,0.77083,0.22917,3,0
"('that', 'beef')",14,2,0.875,0.125,7,0
"('as', 'had')",15,2,0.88235,0.11765,7,0
"('been', 'anticipated')",15,3,0.83333,0.16667,5,0
"('anticipated', 'while')",15,1,0.9375,0.0625,15,0
"('has', 'returned')",15,6,0.71429,0.28571,3,0
"('are', 'filling')",15,2,0.88235,0.11765,7,0
"('in', 'milk')",14,1,0.93333,0.06667,14,0
"('has', 'had')",48,8,0.85714,0.14286,6,0
"('had', 'more')",21,4,0.84,0.16,5,0
"('in', 'hog')",68,17,0.8,0.2,4,0
"('as', 'feed')",17,1,0.94444,0.05556,17,0
"('characterizes', 'the')",16,4,0.8,0.2,4,0
"('cold', 'wet')",25,1,0.96154,0.03846,25,0
"('planting', 'on')",13,3,0.8125,0.1875,4,0
"('northern', 'plains')",13,2,0.86667,0.13333,7,0
"('plains', 'and')",13,1,0.92857,0.07143,13,0
"('although', 'crop')",15,1,0.9375,0.0625,15,0
"('little', 'damage')",14,2,0.875,0.125,7,0
"('in', 'kentucky')",18,2,0.9,0.1,9,0
"('and', 'starting')",14,1,0.93333,0.06667,14,0
"('well', 'underway')",16,3,0.84211,0.15789,5,0
"('soybeans', 'have')",14,1,0.93333,0.06667,14,0
"('is', 'slow')",13,2,0.86667,0.13333,7,0
"('city', 'both')",15,6,0.71429,0.28571,3,0
"('of', 'good')",16,3,0.84211,0.15789,5,0
"('delays', 'due')",16,4,0.8,0.2,4,0
"('rain', 'the')",13,2,0.86667,0.13333,7,0
"('drought', 'continue')",13,1,0.92857,0.07143,13,0
"('with', 'cotton')",14,1,0.93333,0.06667,14,0
"('is', 'grown')",13,1,0.92857,0.07143,13,0
"('planting', 'is')",13,3,0.8125,0.1875,4,0
"('by', 'rain')",13,1,0.92857,0.07143,13,0
"('northeast', 'and')",22,3,0.88,0.12,7,0
"('york', 'boston')",35,2,0.94595,0.05405,18,0
"('some', 'slackening')",30,3,0.90909,0.09091,10,0
"('and', 'midwest')",23,3,0.88462,0.11538,8,0
"('some', 'decrease')",12,2,0.85714,0.14286,6,0
"('in', 'materials')",11,3,0.78571,0.21429,4,0
"('atlanta', 'construction')",11,1,0.91667,0.08333,11,0
"('but', 'slackening')",10,1,0.90909,0.09091,10,0
"('spurring', 'new')",10,1,0.90909,0.09091,10,0
"('construction', 'which')",12,1,0.92308,0.07692,12,0
"('louis', 'noting')",10,1,0.90909,0.09091,10,0
"('noting', 'particular')",13,3,0.8125,0.1875,4,0
"('work', 'are')",12,1,0.92308,0.07692,12,0
"('normal', 'to')",10,2,0.83333,0.16667,5,0
"('show', 'little')",10,1,0.90909,0.09091,10,0
"('or', 'of')",9,3,0.75,0.25,3,0
"('demand', 'construction')",16,6,0.72727,0.27273,3,0
"('manufacturing', 'gains')",8,2,0.8,0.2,4,0
"('in', 'summer')",8,2,0.8,0.2,4,0
"('surveys', 'of')",10,2,0.83333,0.16667,5,0
"('effects', 'from')",60,8,0.88235,0.11765,7,0
"('in', 'canada')",8,2,0.8,0.2,4,0
"('but', 'none')",11,2,0.84615,0.15385,5,0
"('longterm', 'effects')",8,1,0.88889,0.11111,8,0
"('is', 'largely')",34,6,0.85,0.15,6,0
"('stronger', 'with')",7,2,0.77778,0.22222,4,0
"('with', 'considerable')",8,1,0.88889,0.11111,8,0
"('ago', 'cleveland')",19,3,0.86364,0.13636,6,0
"('between', 'august')",7,1,0.875,0.125,7,0
"('and', 'september')",52,14,0.78788,0.21212,4,0
"('september', 'for')",9,1,0.9,0.1,9,0
"('district', 'through')",9,2,0.81818,0.18182,4,0
"('further', 'led')",8,1,0.88889,0.11111,8,0
"('sector', 'however')",26,9,0.74286,0.25714,3,0
"('areas', 'not')",7,1,0.875,0.125,7,0
"('not', 'affected')",10,3,0.76923,0.23077,3,0
"('by', 'hurricanes')",6,1,0.85714,0.14286,6,0
"('brisk', 'activity')",18,7,0.72,0.28,3,0
"('florida', 'the')",10,3,0.76923,0.23077,3,0
"('coast', 'and')",23,6,0.7931,0.2069,4,0
"('new', 'orleans')",28,9,0.75676,0.24324,3,0
"('upbeat', 'outlook')",6,1,0.85714,0.14286,6,0
"('for', 'tourism')",8,3,0.72727,0.27273,3,0
"('are', 'particularly')",8,2,0.8,0.2,4,0
"('for', 'cleveland')",6,1,0.85714,0.14286,6,0
"('slowed', 'more')",5,1,0.83333,0.16667,5,0
"('are', 'booming')",4,1,0.8,0.2,4,0
"('considerable', 'variation')",5,2,0.71429,0.28571,3,0
"('and', 'hardware')",6,2,0.75,0.25,3,0
"('lag', 'the')",4,1,0.8,0.2,4,0
"('pattern', 'is')",4,1,0.8,0.2,4,0
"('this', 'strength')",18,7,0.72,0.28,3,0
"('are', 'similar')",5,2,0.71429,0.28571,3,0
"('improvement', 'goods')",5,1,0.83333,0.16667,5,0
"('levels', 'chicago')",22,4,0.84615,0.15385,5,0
"('competition', 'but')",5,1,0.83333,0.16667,5,0
"('tax', 'revenues')",4,1,0.8,0.2,4,0
"('somewhat', 'slower')",56,21,0.72727,0.27273,3,0
"('growth', 'boston')",4,1,0.8,0.2,4,0
"('of', 'significant')",21,8,0.72414,0.27586,3,0
"('widespread', 'consumer')",4,1,0.8,0.2,4,0
"('minneapolis', 'based')",4,1,0.8,0.2,4,0
"('to', '6')",37,10,0.78723,0.21277,4,0
"('of', 'weaker')",23,9,0.71875,0.28125,3,0
"('growth', 'remains')",29,10,0.74359,0.25641,3,0
"('september', 'were')",16,5,0.7619,0.2381,3,0
"('slower', 'manufacturing')",14,3,0.82353,0.17647,5,0
"('making', 'it')",26,10,0.72222,0.27778,3,0
"('reporting', 'declining')",15,3,0.83333,0.16667,5,0
"('rates', 'rising')",22,6,0.78571,0.21429,4,0
"('existed', 'in')",25,1,0.96154,0.03846,25,0
"('nation', 'in')",25,10,0.71429,0.28571,3,0
"('was', 'reportedly')",63,25,0.71591,0.28409,3,0
"('reportedly', 'strong')",63,25,0.71591,0.28409,3,0
"('despite', 'continued')",45,10,0.81818,0.18182,4,0
"('continued', 'price')",17,2,0.89474,0.10526,9,0
"('price', 'decreases')",25,10,0.71429,0.28571,3,0
"('industry', 'since')",18,4,0.81818,0.18182,4,0
"('crude', 'prices')",20,5,0.8,0.2,4,0
"('strong', 'enough')",21,1,0.95455,0.04545,21,0
"('support', 'an')",17,1,0.94444,0.05556,17,0
"('additional', '10')",17,1,0.94444,0.05556,17,0
"('10', 'to')",30,6,0.83333,0.16667,5,0
"('new', 'reports')",31,12,0.72093,0.27907,3,0
"('losses', 'of')",17,1,0.94444,0.05556,17,0
"('dakotas', 'by')",16,1,0.94118,0.05882,16,0
"('improved', 'market')",17,3,0.85,0.15,6,0
"('ended', 'the')",20,8,0.71429,0.28571,3,0
"('and', 'started')",16,1,0.94118,0.05882,16,0
"('started', 'a')",16,2,0.88889,0.11111,8,0
"('district', 'hog')",17,2,0.89474,0.10526,9,0
"('numbers', 'were')",20,7,0.74074,0.25926,3,0
"('be', 'growing')",26,7,0.78788,0.21212,4,0
"('on', 'larger')",19,6,0.76,0.24,3,0
"('were', 'delaying')",20,3,0.86957,0.13043,7,0
"('delaying', 'the')",16,4,0.8,0.2,4,0
"('expansion', 'energy')",16,1,0.94118,0.05882,16,0
"('crop', 'plantings')",19,2,0.90476,0.09524,9,0
"('was', 'indicated')",23,6,0.7931,0.2069,4,0
"('indicated', 'in')",40,11,0.78431,0.21569,4,0
"('in', 'reports')",18,3,0.85714,0.14286,6,0
"('noted', 'delays')",15,1,0.9375,0.0625,15,0
"('development', 'a')",15,3,0.83333,0.16667,5,0
"('reportedly', 'flat')",24,7,0.77419,0.22581,3,0
"('declining', 'energy')",14,2,0.875,0.125,7,0
"('prices', 'costs')",16,1,0.94118,0.05882,16,0
"('construction', 'materialsespecially')",14,3,0.82353,0.17647,5,0
"('lumber', 'drywall')",21,2,0.91304,0.08696,10,0
"('subdued', 'there')",32,1,0.9697,0.0303,32,0
"('enabled', 'many')",14,1,0.93333,0.06667,14,0
"('their', 'prices')",73,27,0.73,0.27,3,0
"('of', 'discounting')",15,4,0.78947,0.21053,4,0
"('discounting', 'to')",15,2,0.88235,0.11765,7,0
"('subdued', 'the')",15,6,0.71429,0.28571,3,0
"('occupations', 'where')",16,3,0.84211,0.15789,5,0
"('noted', 'new')",16,1,0.94118,0.05882,16,0
"('increased', 'turnover')",15,3,0.83333,0.16667,5,0
"('increased', 'use')",33,6,0.84615,0.15385,5,0
"('of', 'bonuses')",13,1,0.92857,0.07143,13,0
"('districts', 'prices')",41,13,0.75926,0.24074,3,0
"('districts', 'strength')",12,1,0.92308,0.07692,12,0
"('persisted', 'throughout')",17,1,0.94444,0.05556,17,0
"('tightening', 'while')",13,3,0.8125,0.1875,4,0
"('fewer', 'reports')",15,2,0.88235,0.11765,7,0
"('each', 'district')",12,4,0.75,0.25,3,0
"('cited', 'most')",16,2,0.88889,0.11111,8,0
"('lagged', 'the')",14,3,0.82353,0.17647,5,0
"('employment', 'recently')",12,1,0.92308,0.07692,12,0
"('after', 'trending')",12,1,0.92308,0.07692,12,0
"('downward', 'in')",13,2,0.86667,0.13333,7,0
"('albeit', 'slightly')",12,1,0.92308,0.07692,12,0
"('slightly', 'most')",14,4,0.77778,0.22222,4,0
"('were', 'indicating')",11,1,0.91667,0.08333,11,0
"('indicating', 'flat')",11,3,0.78571,0.21429,4,0
"('spotty', 'in')",20,3,0.86957,0.13043,7,0
"('in', 'store')",13,2,0.86667,0.13333,7,0
"('card', 'delinquencies')",13,2,0.86667,0.13333,7,0
"('of', 'flattening')",11,1,0.91667,0.08333,11,0
"('however', 'overall')",16,1,0.94118,0.05882,16,0
"('side', 'the')",14,5,0.73684,0.26316,3,0
"('lending', 'during')",10,2,0.83333,0.16667,5,0
"('customers', 'was')",14,4,0.77778,0.22222,4,0
"('lowered', 'in')",10,1,0.90909,0.09091,10,0
"('favorable', 'loan')",10,1,0.90909,0.09091,10,0
"('nation', 'the')",21,1,0.95455,0.04545,21,0
"('surveys', 'indicated')",9,2,0.81818,0.18182,4,0
"('broadbased', 'gains')",9,1,0.9,0.1,9,0
"('reported', 'we')",9,2,0.81818,0.18182,4,0
"('we', 'have')",12,4,0.75,0.25,3,0
"('plenty', 'of')",14,3,0.82353,0.17647,5,0
"('onequarter', 'of')",11,3,0.78571,0.21429,4,0
"('facing', 'capacity')",9,2,0.81818,0.18182,4,0
"('but', 'slight')",11,1,0.91667,0.08333,11,0
"('times', 'in')",9,1,0.9,0.1,9,0
"('against', 'capacity')",9,1,0.9,0.1,9,0
"('tourist', 'trade')",18,3,0.85714,0.14286,6,0
"('nation', 'despite')",11,1,0.91667,0.08333,11,0
"('strikes', 'which')",8,1,0.88889,0.11111,8,0
"('affecting', 'several')",8,1,0.88889,0.11111,8,0
"('districts', 'industrial')",8,1,0.88889,0.11111,8,0
"('reportedly', 'increased')",21,5,0.80769,0.19231,4,0
"('in', 'paper')",8,1,0.88889,0.11111,8,0
"('reports', 'demand')",9,2,0.81818,0.18182,4,0
"('production', 'strengthened')",8,1,0.88889,0.11111,8,0
"('fell', 'off')",12,4,0.75,0.25,3,0
"('districts', 'strong')",8,1,0.88889,0.11111,8,0
"('their', 'suppliers')",35,10,0.77778,0.22222,4,0
"('regions', 'most')",9,2,0.81818,0.18182,4,0
"('had', 'yet')",9,3,0.75,0.25,3,0
"('to', 'feel')",17,4,0.80952,0.19048,4,0
"('from', 'these')",10,1,0.90909,0.09091,10,0
"('districts', 'leasing')",7,1,0.875,0.125,7,0
"('strong', 'industrial')",11,2,0.84615,0.15385,5,0
"('construction', 'new')",27,1,0.96429,0.03571,27,0
"('years', 'very')",7,1,0.875,0.125,7,0
"('but', 'did')",17,4,0.80952,0.19048,4,0
"('not', 'reach')",6,1,0.85714,0.14286,6,0
"('reach', 'last')",7,2,0.77778,0.22222,4,0
"('described', 'new')",7,1,0.875,0.125,7,0
"('as', 'improved')",10,4,0.71429,0.28571,3,0
"('was', 'booming')",9,3,0.75,0.25,3,0
"('construction', 'by')",6,2,0.75,0.25,3,0
"('was', 'brisk')",37,11,0.77083,0.22917,3,0
"('brisk', 'while')",9,1,0.9,0.1,9,0
"('exceptional', 'strength')",7,1,0.875,0.125,7,0
"('after', 'strong')",23,1,0.95833,0.04167,23,0
"('march', 'automobile')",6,1,0.85714,0.14286,6,0
"('notable', 'strength')",11,1,0.91667,0.08333,11,0
"('years', 'results')",5,2,0.71429,0.28571,3,0
"('results', 'the')",5,1,0.83333,0.16667,5,0
"('most', 'popular')",6,1,0.85714,0.14286,6,0
"('markedly', 'from')",6,1,0.85714,0.14286,6,0
"('philadelphia', 'was')",5,1,0.83333,0.16667,5,0
"('reported', 'particular')",7,1,0.875,0.125,7,0
"('were', 'improving')",12,4,0.75,0.25,3,0
"('was', 'adversely')",23,1,0.95833,0.04167,23,0
"('adversely', 'affecting')",69,22,0.75824,0.24176,3,0
"('off', 'from')",4,1,0.8,0.2,4,0
"('districts', 'manufacturers')",35,11,0.76087,0.23913,3,0
"('raw', 'and')",3,1,0.75,0.25,3,0
"('time', 'demand')",4,1,0.8,0.2,4,0
"('boston', 'despite')",6,2,0.75,0.25,3,0
"('trend', 'down')",21,8,0.72414,0.27586,3,0
"('crops', 'the')",52,19,0.73239,0.26761,3,0
"('to', 'vigorous')",16,5,0.7619,0.2381,3,0
"('rainfall', 'several')",16,3,0.84211,0.15789,5,0
"('prices', 'minneapolis')",73,28,0.72277,0.27723,3,0
"('compensation', 'for')",56,19,0.74667,0.25333,3,0
"('reduce', 'the')",25,8,0.75758,0.24242,3,0
"('goods', 'are')",46,15,0.7541,0.2459,3,0
"('manufacturing', 'especially')",10,3,0.76923,0.23077,3,0
"('from', 'asian')",26,10,0.72222,0.27778,3,0
"('in', '1998')",55,6,0.90164,0.09836,9,0
"('to', 'labor')",55,17,0.76389,0.23611,3,0
"('began', 'offering')",38,1,0.97436,0.02564,38,0
"('some', 'projects')",44,9,0.83019,0.16981,5,0
"('to', 'intense')",46,1,0.97872,0.02128,46,0
"('month', 'although')",25,6,0.80645,0.19355,4,0
"('or', 'very')",24,5,0.82759,0.17241,5,0
"('very', 'tight')",136,51,0.72727,0.27273,3,0
"('changes', 'for')",23,4,0.85185,0.14815,6,0
"('mixed', 'prices')",23,4,0.85185,0.14815,6,0
"('level', 'many')",24,8,0.75,0.25,3,0
"('occurred', 'late')",22,1,0.95652,0.04348,22,0
"('season', 'at')",21,1,0.95455,0.04545,21,0
"('levels', 'richmond')",41,5,0.8913,0.1087,8,0
"('sectors', 'grew')",24,3,0.88889,0.11111,8,0
"('report', 'except')",21,2,0.91304,0.08696,10,0
"('for', 'starter')",25,1,0.96154,0.03846,25,0
"('carolina', 'manufacturers')",21,1,0.95455,0.04545,21,0
"('their', 'inputs')",22,7,0.75862,0.24138,3,0
"('of', 'intermediate')",22,3,0.88,0.12,7,0
"('to', 'receive')",28,6,0.82353,0.17647,5,0
"('from', 'customers')",34,10,0.77273,0.22727,3,0
"('prices', 'tourism')",22,5,0.81481,0.18519,4,0
"('be', 'an')",24,8,0.75,0.25,3,0
"('picture', 'with')",21,4,0.84,0.16,5,0
"('atlanta', 'reporting')",23,1,0.95833,0.04167,23,0
"('higher', 'rental')",23,9,0.71875,0.28125,3,0
"('employers', 'continued')",33,13,0.71739,0.28261,3,0
"('schedules', 'and')",23,5,0.82143,0.17857,5,0
"('categories', 'such')",21,3,0.875,0.125,7,0
"('as', 'engineering')",21,2,0.91304,0.08696,10,0
"('salary', 'pressures')",19,7,0.73077,0.26923,3,0
"('district', 'began')",35,1,0.97222,0.02778,35,0
"('offering', 'higher')",24,7,0.77419,0.22581,3,0
"('and', 'semiskilled')",19,1,0.95,0.05,19,0
"('semiskilled', 'workers')",19,2,0.90476,0.09524,9,0
"('generally', 'being')",20,1,0.95238,0.04762,20,0
"('more', 'significant')",21,3,0.875,0.125,7,0
"('favorable', 'although')",19,1,0.95,0.05,19,0
"('problems', 'in')",63,9,0.875,0.125,7,0
"('workers', 'construction')",31,5,0.86111,0.13889,6,0
"('and', 'technicians')",21,7,0.75,0.25,3,0
"('others', 'a')",19,2,0.90476,0.09524,9,0
"('was', 'forced')",18,1,0.94737,0.05263,18,0
"('equipment', 'due')",20,1,0.95238,0.04762,20,0
"('labor', 'while')",18,1,0.94737,0.05263,18,0
"('production', 'schedules')",29,2,0.93548,0.06452,14,0
"('labor', 'problems')",18,1,0.94737,0.05263,18,0
"('their', 'recruiting')",18,1,0.94737,0.05263,18,0
"('recruiting', 'efforts')",20,1,0.95238,0.04762,20,0
"('efforts', 'resulting')",18,1,0.94737,0.05263,18,0
"('for', 'human')",19,4,0.82609,0.17391,5,0
"('human', 'resources')",25,4,0.86207,0.13793,6,0
"('despite', 'weak')",33,2,0.94286,0.05714,17,0
"('weak', 'energy')",17,1,0.94444,0.05556,17,0
"('for', 'iron')",17,2,0.89474,0.10526,9,0
"('may', 'stabilize')",17,1,0.94444,0.05556,17,0
"('stabilize', 'in')",22,6,0.78571,0.21429,4,0
"('of', 'western')",21,4,0.84,0.16,5,0
"('mines', 'had')",17,1,0.94444,0.05556,17,0
"('and', 'cold')",22,8,0.73333,0.26667,3,0
"('hurt', 'some')",16,1,0.94118,0.05882,16,0
"('operations', 'san')",16,1,0.94118,0.05882,16,0
"('herd', 'losses')",16,1,0.94118,0.05882,16,0
"('losses', 'due')",16,4,0.8,0.2,4,0
"('to', 'unfavorable')",17,3,0.85,0.15,6,0
"('and', 'grazing')",17,1,0.94444,0.05556,17,0
"('grazing', 'conditions')",21,5,0.80769,0.19231,4,0
"('imports', 'from')",19,5,0.79167,0.20833,4,0
"('from', 'canada')",31,4,0.88571,0.11429,8,0
"('although', 'performance')",15,1,0.9375,0.0625,15,0
"('crop', 'harvesting')",15,3,0.83333,0.16667,5,0
"('near', 'completion')",19,1,0.95,0.05,19,0
"('completion', 'in')",15,3,0.83333,0.16667,5,0
"('contacts', 'there')",42,10,0.80769,0.19231,4,0
"('yields', 'of')",22,8,0.73333,0.26667,3,0
"('fall', 'short')",18,5,0.78261,0.21739,4,0
"('farm', 'prices')",16,3,0.84211,0.15789,5,0
"('declined', 'recently')",53,5,0.91379,0.08621,11,0
"('recently', 'which')",16,1,0.94118,0.05882,16,0
"('may', 'hurt')",15,2,0.88235,0.11765,7,0
"('weaker', 'farm')",18,4,0.81818,0.18182,4,0
"('competition', 'was')",23,8,0.74194,0.25806,3,0
"('was', 'reducing')",14,4,0.77778,0.22222,4,0
"('the', 'spread')",15,3,0.83333,0.16667,5,0
"('spread', 'between')",16,6,0.72727,0.27273,3,0
"('borrowing', 'and')",15,4,0.78947,0.21053,4,0
"('lending', 'rates')",19,5,0.79167,0.20833,4,0
"('rates', 'particularly')",17,1,0.94444,0.05556,17,0
"('borrowers', 'in')",32,3,0.91429,0.08571,11,0
"('spreads', 'had')",14,1,0.93333,0.06667,14,0
"('strong', 'due')",14,5,0.73684,0.26316,3,0
"('sluggish', 'new')",15,4,0.78947,0.21053,4,0
"('districts', 'led')",13,1,0.92857,0.07143,13,0
"('reported', 'small')",19,7,0.73077,0.26923,3,0
"('banks', 'faced')",13,1,0.92857,0.07143,13,0
"('loans', 'especially')",15,2,0.88235,0.11765,7,0
"('was', 'softening')",12,3,0.8,0.2,4,0
"('boosted', 'traffic')",14,1,0.93333,0.06667,14,0
"('homes', 'above')",11,2,0.84615,0.15385,5,0
"('their', 'average')",12,3,0.8,0.2,4,0
"('december', 'levels')",11,3,0.78571,0.21429,4,0
"('levels', 'housing')",12,2,0.85714,0.14286,6,0
"('slight', 'rebound')",11,2,0.84615,0.15385,5,0
"('a', 'fast')",15,4,0.78947,0.21053,4,0
"('construction', 'pace')",11,1,0.91667,0.08333,11,0
"('some', 'evidence')",36,12,0.75,0.25,3,0
"('on', 'rental')",11,1,0.91667,0.08333,11,0
"('dallas', 'as')",32,2,0.94118,0.05882,16,0
"('two', 'exceptions')",12,2,0.85714,0.14286,6,0
"('last', 'december')",9,2,0.81818,0.18182,4,0
"('december', 'while')",16,4,0.8,0.2,4,0
"('slightly', 'last')",10,3,0.76923,0.23077,3,0
"('the', 'days')",10,1,0.90909,0.09091,10,0
"('days', 'before')",8,1,0.88889,0.11111,8,0
"('district', 'could')",11,3,0.78571,0.21429,4,0
"('to', 'cancel')",13,2,0.86667,0.13333,7,0
"('projects', 'because')",13,1,0.92857,0.07143,13,0
"('reported', 'manufacturing')",21,7,0.75,0.25,3,0
"('sharp', 'slowdown')",8,2,0.8,0.2,4,0
"('automobiles', 'in')",7,1,0.875,0.125,7,0
"('some', 'impact')",7,1,0.875,0.125,7,0
"('domestic', 'market')",11,4,0.73333,0.26667,3,0
"('market', 'manufacturers')",9,1,0.9,0.1,9,0
"('trucks', 'remained')",14,4,0.77778,0.22222,4,0
"('of', 'passenger')",14,3,0.82353,0.17647,5,0
"('strongly', 'during')",6,1,0.85714,0.14286,6,0
"('electronics', 'computers')",5,1,0.83333,0.16667,5,0
"('some', 'merchants')",5,1,0.83333,0.16667,5,0
"('clothing', 'due')",6,2,0.75,0.25,3,0
"('occupations', 'according')",5,2,0.71429,0.28571,3,0
"('flat', 'due')",5,2,0.71429,0.28571,3,0
"('close', 'the')",5,1,0.83333,0.16667,5,0
