NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('slower', 'growth')",29,100,0.22481,0.77519,0,3
"('reported', 'in')",294,1033,0.22155,0.77845,0,4
"('eastern', 'seaboard')",3,16,0.15789,0.84211,0,5
"('for', 'new')",123,312,0.28276,0.71724,0,3
"('strong', 'growth')",119,332,0.26386,0.73614,0,3
"('districts', 'which')",7,36,0.16279,0.83721,0,5
"('much', 'of')",180,458,0.28213,0.71787,0,3
"('first', 'half')",58,163,0.26244,0.73756,0,3
"('although', 'there')",87,235,0.27019,0.72981,0,3
"('few', 'indications')",3,18,0.14286,0.85714,0,6
"('significant', 'price')",17,54,0.23944,0.76056,0,3
"('goods', 'or')",3,22,0.12,0.88,0,7
"('or', 'services')",3,29,0.09375,0.90625,0,10
"('wages', 'are')",7,61,0.10294,0.89706,0,9
"('summary', 'districts')",56,168,0.25,0.75,0,3
"('districts', 'boston')",82,259,0.24047,0.75953,0,3
"('york', 'philadelphia')",344,1018,0.25257,0.74743,0,3
"('philadelphia', 'cleveland')",290,755,0.27751,0.72249,0,3
"('atlanta', 'chicago')",396,1266,0.23827,0.76173,0,3
"('louis', 'minneapolis')",141,605,0.18901,0.81099,0,4
"('dallas', 'san')",60,209,0.22305,0.77695,0,3
"('francisco', 'full')",56,168,0.25,0.75,0,3
"('report', 'prepared')",56,168,0.25,0.75,0,3
"('prepared', 'at')",57,167,0.25446,0.74554,0,3
"('based', 'on')",91,228,0.28527,0.71473,0,3
"('on', 'information')",61,171,0.26293,0.73707,0,3
"('information', 'collected')",62,172,0.26496,0.73504,0,3
"('collected', 'before')",36,132,0.21429,0.78571,0,4
"('before', 'october')",8,25,0.24242,0.75758,0,3
"('this', 'document')",58,169,0.25551,0.74449,0,3
"('document', 'summarizes')",58,161,0.26484,0.73516,0,3
"('summarizes', 'comments')",59,161,0.26818,0.73182,0,3
"('comments', 'received')",59,169,0.25877,0.74123,0,3
"('received', 'from')",59,181,0.24583,0.75417,0,3
"('and', 'other')",370,1042,0.26204,0.73796,0,3
"('other', 'contacts')",75,193,0.27985,0.72015,0,3
"('contacts', 'outside')",62,173,0.26383,0.73617,0,3
"('outside', 'the')",65,183,0.2621,0.7379,0,3
"('reserve', 'and')",48,126,0.27586,0.72414,0,3
"('a', 'commentary')",53,151,0.2598,0.7402,0,3
"('commentary', 'on')",53,149,0.26238,0.73762,0,3
"('the', 'views')",62,171,0.26609,0.73391,0,3
"('views', 'of')",60,169,0.26201,0.73799,0,3
"('of', 'federal')",64,182,0.26016,0.73984,0,3
"('reserve', 'officials')",56,168,0.25,0.75,0,3
"('home', 'monetary')",55,168,0.24664,0.75336,0,3
"('calendar', 'accessibility')",55,168,0.24664,0.75336,0,3
"('on', 'this')",44,134,0.24719,0.75281,0,3
"('last', 'update')",55,168,0.24664,0.75336,0,3
"('update', 'october')",6,18,0.25,0.75,0,3
"('boston', 'however')",3,10,0.23077,0.76923,0,3
"('boston', 'return')",43,124,0.25749,0.74251,0,3
"('summary', 'skip')",28,84,0.25,0.75,0,3
"('skip', 'to')",28,84,0.25,0.75,0,3
"('to', 'content')",28,84,0.25,0.75,0,3
"('content', 'summary')",28,84,0.25,0.75,0,3
"('boston', 'home')",27,90,0.23077,0.76923,0,3
"('report', 'full')",28,84,0.25,0.75,0,3
"('boston', 'consumer')",17,48,0.26154,0.73846,0,3
"('boston', 'manufacturing')",16,43,0.27119,0.72881,0,3
"('boston', 'a')",3,11,0.21429,0.78571,0,4
"('boston', 'market')",1,14,0.06667,0.93333,0,14
"('boston', 'labor')",15,38,0.28302,0.71698,0,3
"('top', 'home')",28,84,0.25,0.75,0,3
"('and', 'atlanta')",360,982,0.26826,0.73174,0,3
"('richmond', 'and')",651,1808,0.26474,0.73526,0,3
"('in', 'richmond')",241,619,0.28023,0.71977,0,3
"('cleveland', 'and')",569,1985,0.22279,0.77721,0,3
"('city', 'reported')",146,669,0.17914,0.82086,0,5
"('in', 'philadelphia')",269,828,0.24521,0.75479,0,3
"('and', 'minneapolis')",491,1454,0.25244,0.74756,0,3
"('manufacturers', 'in')",180,511,0.26049,0.73951,0,3
"('richmond', 'chicago')",158,561,0.21975,0.78025,0,4
"('dallas', 'noted')",115,488,0.19071,0.80929,0,4
"('minneapolis', 'reported')",173,584,0.22853,0.77147,0,3
"('cleveland', 'said')",23,129,0.15132,0.84868,0,6
"('philadelphia', 'and')",378,1420,0.21023,0.78977,0,4
"('yields', 'were')",18,83,0.17822,0.82178,0,5
"('there', 'has')",43,122,0.26061,0.73939,0,3
"('the', 'districts')",291,855,0.25393,0.74607,0,3
"('noted', 'strong')",38,173,0.18009,0.81991,0,5
"('the', 'san')",388,1076,0.26503,0.73497,0,3
"('technical', 'workers')",19,61,0.2375,0.7625,0,3
"('for', 'highly')",5,74,0.06329,0.93671,0,15
"('highly', 'skilled')",26,112,0.18841,0.81159,0,4
"('temporary', 'help')",24,106,0.18462,0.81538,0,4
"('markets', 'were')",154,425,0.26598,0.73402,0,3
"('and', 'richmond')",437,1474,0.22868,0.77132,0,3
"('the', 'cleveland')",635,2009,0.24017,0.75983,0,3
"('falling', 'in')",27,88,0.23478,0.76522,0,3
"('louis', 'said')",29,96,0.232,0.768,0,3
"('inventories', 'were')",168,432,0.28,0.72,0,3
"('said', 'that')",496,1248,0.2844,0.7156,0,3
"('minneapolis', 'said')",8,120,0.0625,0.9375,0,15
"('lending', 'was')",107,332,0.24374,0.75626,0,3
"('loans', 'in')",35,107,0.24648,0.75352,0,3
"('in', 'recent')",464,1182,0.2819,0.7181,0,3
"('their', 'districts')",7,233,0.02917,0.97083,0,33
"('services', 'and')",165,429,0.27778,0.72222,0,3
"('said', 'their')",18,50,0.26471,0.73529,0,3
"('that', 'city')",10,41,0.19608,0.80392,0,4
"('chicago', 'minneapolis')",181,531,0.25421,0.74579,0,3
"('indicated', 'that')",891,2417,0.26935,0.73065,0,3
"('strong', 'demand')",265,919,0.22382,0.77618,0,3
"('but', 'cleveland')",6,68,0.08108,0.91892,0,11
"('york', 'and')",569,1578,0.26502,0.73498,0,3
"('districts', 'reported')",866,2668,0.24505,0.75495,0,3
"('francisco', 'indicated')",34,207,0.14108,0.85892,0,6
"('sales', 'were')",681,1711,0.2847,0.7153,0,3
"('were', 'characterized')",36,129,0.21818,0.78182,0,4
"('and', 'oil')",33,149,0.18132,0.81868,0,5
"('francisco', 'district')",334,916,0.2672,0.7328,0,3
"('october', 'and')",31,174,0.15122,0.84878,0,6
"('districts', 'reporting')",217,572,0.27503,0.72497,0,3
"('materials', 'and')",99,273,0.26613,0.73387,0,3
"('atlanta', 'kansas')",54,351,0.13333,0.86667,0,7
"('chicago', 'reported')",138,639,0.17761,0.82239,0,5
"('were', 'in')",85,255,0.25,0.75,0,3
"('in', 'boston')",386,968,0.28508,0.71492,0,3
"('cleveland', 'atlanta')",118,505,0.18941,0.81059,0,4
"('the', 'relatively')",5,35,0.125,0.875,0,7
"('relatively', 'steady')",5,58,0.07937,0.92063,0,12
"('steady', 'price')",1,36,0.02703,0.97297,0,36
"('petroleum', 'products')",21,55,0.27632,0.72368,0,3
"('prices', 'rebounded')",2,26,0.07143,0.92857,0,13
"('rebounded', 'after')",1,27,0.03571,0.96429,0,27
"('after', 'falling')",13,55,0.19118,0.80882,0,4
"('in', 'early')",103,332,0.23678,0.76322,0,3
"('early', 'november')",16,130,0.10959,0.89041,0,8
"('recent', 'surveys')",14,56,0.2,0.8,0,4
"('observed', 'rising')",3,27,0.1,0.9,0,9
"('rising', 'costs')",38,191,0.16594,0.83406,0,5
"('costs', 'of')",64,190,0.25197,0.74803,0,3
"('that', 'several')",7,81,0.07955,0.92045,0,12
"('several', 'industries')",4,45,0.08163,0.91837,0,11
"('industries', 'reported')",31,79,0.28182,0.71818,0,3
"('a', 'general')",49,169,0.22477,0.77523,0,3
"('firming', 'in')",6,49,0.10909,0.89091,0,8
"('prices', 'return')",10,113,0.0813,0.9187,0,11
"('cleveland', 'district')",241,913,0.20884,0.79116,0,4
"('production', 'of')",89,252,0.261,0.739,0,3
"('and', 'related')",58,167,0.25778,0.74222,0,3
"('related', 'equipment')",1,38,0.02564,0.97436,0,38
"('prices', 'district')",11,54,0.16923,0.83077,0,5
"('on', 'prices')",62,162,0.27679,0.72321,0,3
"('been', 'virtually')",1,22,0.04348,0.95652,0,22
"('virtually', 'no')",4,62,0.06061,0.93939,0,15
"('boston', 'contacts')",8,48,0.14286,0.85714,0,6
"('said', 'prices')",20,53,0.27397,0.72603,0,3
"('remain', 'generally')",10,72,0.12195,0.87805,0,7
"('generally', 'stable')",28,161,0.14815,0.85185,0,6
"('stable', 'new')",1,25,0.03846,0.96154,0,25
"('been', 'little')",5,35,0.125,0.875,0,7
"('little', 'change')",217,599,0.26593,0.73407,0,3
"('in', 'price')",11,55,0.16667,0.83333,0,5
"('richmond', 'characterized')",3,22,0.12,0.88,0,7
"('increases', 'as')",11,55,0.16667,0.83333,0,5
"('as', 'modest')",13,91,0.125,0.875,0,7
"('that', 'price')",11,129,0.07857,0.92143,0,12
"('largely', 'in')",4,52,0.07143,0.92857,0,13
"('in', 'check')",50,172,0.22523,0.77477,0,3
"('minneapolis', 'received')",1,22,0.04348,0.95652,0,22
"('few', 'reports')",61,190,0.24303,0.75697,0,3
"('services', 'most')",14,54,0.20588,0.79412,0,4
"('most', 'manufacturers')",27,125,0.17763,0.82237,0,5
"('cleveland', 'indicated')",8,90,0.08163,0.91837,0,11
"('that', 'both')",24,66,0.26667,0.73333,0,3
"('costs', 'and')",90,347,0.20595,0.79405,0,4
"('and', 'output')",23,65,0.26136,0.73864,0,3
"('output', 'prices')",34,131,0.20606,0.79394,0,4
"('steady', 'manufacturers')",3,37,0.075,0.925,0,12
"('chicago', 'said')",27,120,0.18367,0.81633,0,4
"('flat', 'and')",33,155,0.17553,0.82447,0,5
"('york', 'cleveland')",137,399,0.2556,0.7444,0,3
"('production', 'was')",97,308,0.23951,0.76049,0,3
"('district', 'banks')",37,127,0.22561,0.77439,0,3
"('do', 'not')",48,141,0.25397,0.74603,0,3
"('shortages', 'cleveland')",3,21,0.125,0.875,0,7
"('for', 'example')",49,352,0.12219,0.87781,0,7
"('that', 'its')",14,69,0.16867,0.83133,0,5
"('its', 'contacts')",2,36,0.05263,0.94737,0,18
"('contacts', 'see')",2,30,0.0625,0.9375,0,15
"('few', 'signs')",21,71,0.22826,0.77174,0,3
"('significant', 'rise')",1,25,0.03846,0.96154,0,25
"('in', 'wages')",68,172,0.28333,0.71667,0,3
"('atlanta', 'said')",15,86,0.14851,0.85149,0,6
"('said', 'reports')",1,26,0.03704,0.96296,0,26
"('of', 'increasing')",9,53,0.14516,0.85484,0,6
"('increasing', 'wages')",16,49,0.24615,0.75385,0,3
"('are', 'infrequent')",3,24,0.11111,0.88889,0,8
"('that', 'many')",26,152,0.14607,0.85393,0,6
"('many', 'employers')",5,46,0.09804,0.90196,0,9
"('say', 'there')",1,21,0.04545,0.95455,0,21
"('on', 'compensation')",3,25,0.10714,0.89286,0,8
"('instances', 'of')",16,71,0.18391,0.81609,0,4
"('stepped', 'up')",6,48,0.11111,0.88889,0,8
"('skilled', 'technical')",11,30,0.26829,0.73171,0,3
"('the', 'area')",15,63,0.19231,0.80769,0,4
"('compensation', 'packages')",2,61,0.03175,0.96825,0,30
"('packages', 'to')",1,24,0.04,0.96,0,24
"('employees', 'are')",3,49,0.05769,0.94231,0,16
"('are', 'said')",3,171,0.01724,0.98276,0,57
"('richmond', 'contacts')",1,27,0.03571,0.96429,0,27
"('reported', 'more')",14,89,0.13592,0.86408,0,6
"('september', 'a')",5,23,0.17857,0.82143,0,5
"('agency', 'reported')",7,25,0.21875,0.78125,0,4
"('reported', 'to')",379,1001,0.27464,0.72536,0,3
"('to', 'chicago')",15,47,0.24194,0.75806,0,3
"('wages', 'in')",44,172,0.2037,0.7963,0,4
"('midwest', 'were')",1,21,0.04545,0.95455,0,21
"('were', 'rising')",38,121,0.23899,0.76101,0,3
"('also', 'in')",18,59,0.23377,0.76623,0,3
"('city', 'noted')",67,346,0.16223,0.83777,0,5
"('especially', 'in')",63,305,0.1712,0.8288,0,5
"('manufacturing', 'prices')",1,67,0.01471,0.98529,0,67
"('wages', 'labor')",12,62,0.16216,0.83784,0,5
"('market', 'tightness')",23,88,0.20721,0.79279,0,4
"('tightness', 'persisted')",3,20,0.13043,0.86957,0,7
"('persisted', 'in')",24,118,0.16901,0.83099,0,5
"('minneapolis', 'st')",19,62,0.23457,0.76543,0,3
"('said', 'labor')",4,40,0.09091,0.90909,0,10
"('in', 'many')",328,923,0.26219,0.73781,0,3
"('many', 'parts')",21,100,0.17355,0.82645,0,5
"('parts', 'of')",282,782,0.26504,0.73496,0,3
"('districts', 'in')",107,388,0.21616,0.78384,0,4
"('employers', 'said')",2,22,0.08333,0.91667,0,11
"('skilled', 'trades')",11,49,0.18333,0.81667,0,4
"('and', 'specialized')",6,46,0.11538,0.88462,0,8
"('specialized', 'technical')",1,29,0.03333,0.96667,0,29
"('workers', 'were')",49,128,0.27684,0.72316,0,3
"('in', 'particularly')",4,24,0.14286,0.85714,0,6
"('particularly', 'short')",4,20,0.16667,0.83333,0,5
"('short', 'supply')",78,305,0.20366,0.79634,0,4
"('boston', 'reported')",49,345,0.12437,0.87563,0,7
"('temporary', 'workers')",94,302,0.23737,0.76263,0,3
"('outpace', 'supply')",2,41,0.04651,0.95349,0,21
"('francisco', 'also')",41,183,0.18304,0.81696,0,4
"('construction', 'workers')",73,235,0.23701,0.76299,0,3
"('retailers', 'were')",56,145,0.27861,0.72139,0,3
"('difficulty', 'hiring')",9,40,0.18367,0.81633,0,4
"('hiring', 'temporary')",10,70,0.125,0.875,0,7
"('season', 'reports')",1,22,0.04348,0.95652,0,22
"('deterioration', 'in')",48,208,0.1875,0.8125,0,4
"('for', 'consumers')",1,37,0.02632,0.97368,0,37
"('tightening', 'of')",44,120,0.26829,0.73171,0,3
"('of', 'credit')",53,173,0.23451,0.76549,0,3
"('standards', 'was')",4,21,0.16,0.84,0,5
"('was', 'mentioned')",5,21,0.19231,0.80769,0,4
"('mentioned', 'in')",4,58,0.06452,0.93548,0,14
"('easing', 'credit')",2,20,0.09091,0.90909,0,10
"('demand', 'varied')",6,24,0.2,0.8,0,4
"('varied', 'among')",5,37,0.11905,0.88095,0,7
"('among', 'districts')",5,59,0.07812,0.92188,0,12
"('districts', 'only')",3,28,0.09677,0.90323,0,9
"('indicated', 'growth')",5,21,0.19231,0.80769,0,4
"('lending', 'in')",13,145,0.08228,0.91772,0,11
"('other', 'districts')",79,248,0.24159,0.75841,0,3
"('districts', 'lending')",3,48,0.05882,0.94118,0,16
"('was', 'mixed')",289,741,0.28058,0.71942,0,3
"('was', 'characterized')",31,114,0.21379,0.78621,0,4
"('for', 'business')",83,276,0.2312,0.7688,0,3
"('business', 'loans')",83,235,0.26101,0.73899,0,3
"('general', 'in')",1,18,0.05263,0.94737,0,18
"('in', 'cleveland')",299,844,0.26159,0.73841,0,3
"('cleveland', 'in')",6,43,0.12245,0.87755,0,7
"('industries', 'the')",4,114,0.0339,0.9661,0,28
"('current', 'level')",1,20,0.04762,0.95238,0,20
"('of', 'oil')",41,112,0.26797,0.73203,0,3
"('is', 'prompting')",1,18,0.05263,0.94737,0,18
"('and', 'growing')",31,79,0.28182,0.71818,0,3
"('activity', 'dallas')",2,54,0.03571,0.96429,0,27
"('that', 'high')",18,114,0.13636,0.86364,0,6
"('high', 'prices')",16,103,0.13445,0.86555,0,6
"('boost', 'demand')",4,19,0.17391,0.82609,0,5
"('for', 'oil')",77,199,0.27899,0.72101,0,3
"('count', 'rose')",1,17,0.05556,0.94444,0,17
"('24', 'percent')",9,34,0.2093,0.7907,0,4
"('was', 'above')",9,36,0.2,0.8,0,4
"('above', 'the')",23,67,0.25556,0.74444,0,3
"('level', 'minneapolis')",1,37,0.02632,0.97368,0,37
"('that', 'iron')",1,48,0.02041,0.97959,0,48
"('ore', 'mining')",1,37,0.02632,0.97368,0,37
"('the', 'brisk')",1,20,0.04762,0.95238,0,20
"('brisk', 'pace')",17,54,0.23944,0.76056,0,3
"('pace', 'that')",3,21,0.125,0.875,0,7
"('that', 'has')",9,45,0.16667,0.83333,0,5
"('for', 'several')",17,50,0.25373,0.74627,0,3
"('electronic', 'products')",7,31,0.18421,0.81579,0,4
"('all', 'districts')",315,938,0.2514,0.7486,0,3
"('dallas', 'described')",6,50,0.10714,0.89286,0,8
"('livestock', 'conditions')",17,63,0.2125,0.7875,0,4
"('conditions', 'as')",30,110,0.21429,0.78571,0,4
"('overall', 'and')",21,56,0.27273,0.72727,0,3
"('said', 'higher')",1,19,0.05,0.95,0,19
"('higher', 'cattle')",1,18,0.05263,0.94737,0,18
"('cattle', 'prices')",82,217,0.27425,0.72575,0,3
"('have', 'led')",24,108,0.18182,0.81818,0,4
"('led', 'to')",128,446,0.223,0.777,0,3
"('to', 'an')",57,201,0.22093,0.77907,0,4
"('minneapolis', 'noted')",79,238,0.24921,0.75079,0,3
"('that', 'grain')",3,33,0.08333,0.91667,0,11
"('grain', 'yields')",2,15,0.11765,0.88235,0,7
"('were', 'excellent')",2,26,0.07143,0.92857,0,13
"('and', 'better')",1,26,0.03704,0.96296,0,26
"('than', 'had')",3,23,0.11538,0.88462,0,8
"('been', 'expected')",1,18,0.05263,0.94737,0,18
"('expected', 'through')",3,18,0.14286,0.85714,0,6
"('the', 'growing')",13,47,0.21667,0.78333,0,4
"('that', 'initial')",1,15,0.0625,0.9375,0,15
"('initial', 'reports')",1,19,0.05,0.95,0,19
"('reports', 'suggest')",18,65,0.21687,0.78313,0,4
"('suggest', 'that')",34,131,0.20606,0.79394,0,4
"('were', 'generally')",259,854,0.2327,0.7673,0,3
"('average', 'the')",4,22,0.15385,0.84615,0,5
"('soybean', 'crop')",4,20,0.16667,0.83333,0,5
"('plentiful', 'in')",1,16,0.05882,0.94118,0,16
"('districts', 'minneapolis')",8,44,0.15385,0.84615,0,5
"('positive', 'reports')",8,49,0.14035,0.85965,0,6
"('crops', 'for')",3,18,0.14286,0.85714,0,6
"('which', 'yields')",1,15,0.0625,0.9375,0,15
"('peanuts', 'and')",2,17,0.10526,0.89474,0,9
"('an', 'excellent')",1,17,0.05556,0.94444,0,17
"('harvest', 'but')",2,21,0.08696,0.91304,0,10
"('harvest', 'in')",3,46,0.06122,0.93878,0,15
"('was', 'about')",9,31,0.225,0.775,0,3
"('about', '20')",6,21,0.22222,0.77778,0,4
"('percent', 'below')",15,84,0.15152,0.84848,0,6
"('that', 'recently')",1,20,0.04762,0.95238,0,20
"('was', 'in')",42,115,0.26752,0.73248,0,3
"('condition', 'in')",13,36,0.26531,0.73469,0,3
"('in', 'their')",157,487,0.24379,0.75621,0,3
"('was', 'hampered')",3,24,0.11111,0.88889,0,8
