NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('san', 'francisco', 'reported', 'tight', 'labor')",3,13,0.1875,0.8125,0,4
"('reported', 'tight', 'labor', 'markets', 'and')",2,13,0.13333,0.86667,0,7
"('manufacturers', 'in', 'the', 'boston', 'district')",6,17,0.26087,0.73913,0,3
"('the', 'cleveland', 'chicago', 'st', 'louis')",3,13,0.1875,0.8125,0,4
"('and', 'kansas', 'city', 'districts', 'despite')",1,13,0.07143,0.92857,0,13
"('kansas', 'city', 'districts', 'despite', 'the')",1,13,0.07143,0.92857,0,13
"('reported', 'strong', 'commercial', 'real', 'estate')",2,12,0.14286,0.85714,0,6
"('strong', 'commercial', 'real', 'estate', 'activity')",4,13,0.23529,0.76471,0,3
"('in', 'boston', 'richmond', 'st', 'louis')",3,12,0.2,0.8,0,4
"('boston', 'richmond', 'st', 'louis', 'and')",4,12,0.25,0.75,0,3
"('real', 'estate', 'activity', 'was', 'reported')",3,11,0.21429,0.78571,0,4
"('estate', 'activity', 'was', 'reported', 'to')",3,11,0.21429,0.78571,0,4
"('increase', 'in', 'sales', 'of', 'existing')",3,26,0.10345,0.89655,0,9
"('in', 'sales', 'of', 'existing', 'homes')",4,27,0.12903,0.87097,0,7
"('in', 'the', 'dallas', 'district', 'reported')",23,64,0.26437,0.73563,0,3
"('reported', 'increases', 'in', 'home', 'sales')",2,11,0.15385,0.84615,0,5
"('lower', 'in', 'the', 'kansas', 'city')",3,12,0.2,0.8,0,4
"('from', 'a', 'year', 'ago', 'reports')",2,12,0.14286,0.85714,0,6
"('were', 'mixed', 'st', 'louis', 'and')",1,11,0.08333,0.91667,0,11
"('st', 'louis', 'and', 'new', 'york')",6,23,0.2069,0.7931,0,4
"('and', 'new', 'york', 'noted', 'increases')",1,11,0.08333,0.91667,0,11
"('philadelphia', 'and', 'kansas', 'city', 'reported')",5,14,0.26316,0.73684,0,3
"('earlier', 'in', 'the', 'year', 'construction')",2,10,0.16667,0.83333,0,5
"('the', 'year', 'construction', 'and', 'real')",1,10,0.09091,0.90909,0,10
"('year', 'construction', 'and', 'real', 'estate')",4,21,0.16,0.84,0,5
"('in', 'new', 'york', 'richmond', 'and')",7,19,0.26923,0.73077,0,3
"('a', 'shortage', 'of', 'skilled', 'labor')",2,10,0.16667,0.83333,0,5
"('production', 'in', 'the', 'san', 'francisco')",3,9,0.25,0.75,0,3
"('the', 'san', 'francisco', 'district', 'atlanta')",3,9,0.25,0.75,0,3
"('in', 'the', 'richmond', 'district', 'reported')",8,23,0.25806,0.74194,0,3
"('in', 'the', 'boston', 'philadelphia', 'cleveland')",3,12,0.2,0.8,0,4
"('boston', 'philadelphia', 'cleveland', 'chicago', 'and')",1,13,0.07143,0.92857,0,13
"('philadelphia', 'cleveland', 'chicago', 'and', 'dallas')",1,11,0.08333,0.91667,0,11
"('in', 'much', 'of', 'the', 'country')",3,15,0.16667,0.83333,0,5
"('across', 'most', 'districts', 'new', 'york')",2,6,0.25,0.75,0,3
"('districts', 'new', 'york', 'philadelphia', 'cleveland')",1,6,0.14286,0.85714,0,6
"('cleveland', 'atlanta', 'and', 'chicago', 'reported')",1,11,0.08333,0.91667,0,11
"('from', 'a', 'year', 'ago', 'particularly')",1,5,0.16667,0.83333,0,5
"('sales', 'since', 'the', 'last', 'report')",4,14,0.22222,0.77778,0,4
"('philadelphia', 'atlanta', 'and', 'san', 'francisco')",2,25,0.07407,0.92593,0,13
"('activity', 'generally', 'expanded', 'at', 'a')",1,3,0.25,0.75,0,3
"('generally', 'expanded', 'at', 'a', 'moderate')",1,3,0.25,0.75,0,3
"('at', 'a', 'moderate', 'rate', 'in')",2,31,0.06061,0.93939,0,15
"('levels', 'commercial', 'real', 'estate', 'activity')",2,5,0.28571,0.71429,0,3
"('modestly', 'in', 'recent', 'weeks', 'but')",1,4,0.2,0.8,0,4
"('levels', 'labor', 'markets', 'tightened', 'further')",1,3,0.25,0.75,0,3
"('feedback', 'form', 'last', 'update', 'august')",2,8,0.2,0.8,0,4
"('at', 'their', 'highest', 'levels', 'in')",1,22,0.04348,0.95652,0,22
"('agriculture', 'and', 'natural', 'resources', 'although')",1,24,0.04,0.96,0,24
"('weather', 'earlier', 'in', 'the', 'year')",3,21,0.125,0.875,0,7
"('the', 'cleveland', 'richmond', 'st', 'louis')",3,24,0.11111,0.88889,0,8
"('cleveland', 'richmond', 'st', 'louis', 'and')",4,32,0.11111,0.88889,0,8
"('st', 'louis', 'and', 'chicago', 'districts')",3,35,0.07895,0.92105,0,12
"('richmond', 'minneapolis', 'kansas', 'city', 'dallas')",4,39,0.09302,0.90698,0,10
"('dallas', 'and', 'san', 'francisco', 'all')",9,32,0.21951,0.78049,0,4
"('all', 'districts', 'with', 'the', 'exception')",1,20,0.04762,0.95238,0,20
"('for', 'both', 'commercial', 'and', 'consumer')",1,19,0.05,0.95,0,19
"('some', 'tightening', 'in', 'credit', 'standards')",2,19,0.09524,0.90476,0,9
"('new', 'york', 'and', 'chicago', 'note')",2,18,0.1,0.9,0,9
"('new', 'york', 'dallas', 'and', 'san')",6,17,0.26087,0.73913,0,3
"('york', 'dallas', 'and', 'san', 'francisco')",6,17,0.26087,0.73913,0,3
"('in', 'most', 'districts', 'that', 'reported')",1,19,0.05,0.95,0,19
"('most', 'districts', 'that', 'reported', 'on')",1,25,0.03846,0.96154,0,25
"('rates', 'declined', 'in', 'new', 'york')",1,16,0.05882,0.94118,0,16
"('declined', 'in', 'new', 'york', 'philadelphia')",3,16,0.15789,0.84211,0,5
"('in', 'new', 'york', 'philadelphia', 'atlanta')",5,16,0.2381,0.7619,0,3
"('new', 'york', 'philadelphia', 'atlanta', 'dallas')",1,16,0.05882,0.94118,0,16
"('york', 'philadelphia', 'atlanta', 'dallas', 'and')",1,16,0.05882,0.94118,0,16
"('philadelphia', 'atlanta', 'dallas', 'and', 'san')",4,32,0.11111,0.88889,0,8
"('reports', 'a', 'slight', 'increase', 'in')",5,16,0.2381,0.7619,0,3
"('philadelphia', 'richmond', 'atlanta', 'minneapolis', 'and')",4,20,0.16667,0.83333,0,5
"('dallas', 'banking', 'and', 'finance', 'overall')",1,16,0.05882,0.94118,0,16
"('real', 'estate', 'and', 'construction', 'most')",4,21,0.16,0.84,0,5
"('estate', 'and', 'construction', 'most', 'districts')",4,20,0.16667,0.83333,0,5
"('a', 'modest', 'increase', 'in', 'sales')",5,21,0.19231,0.80769,0,4
"('richmond', 'chicago', 'dallas', 'and', 'san')",10,32,0.2381,0.7619,0,3
"('in', 'new', 'home', 'sales', 'and')",1,15,0.0625,0.9375,0,15
"('of', 'tight', 'labor', 'markets', 'are')",1,14,0.06667,0.93333,0,14
"('increases', 'real', 'estate', 'and', 'construction')",1,14,0.06667,0.93333,0,14
"('chicago', 'and', 'san', 'francisco', 'noting')",1,13,0.07143,0.92857,0,13
"('and', 'san', 'francisco', 'noting', 'a')",1,13,0.07143,0.92857,0,13
"('in', 'the', 'value', 'of', 'the')",1,16,0.05882,0.94118,0,16
"('the', 'value', 'of', 'the', 'dollar')",1,16,0.05882,0.94118,0,16
"('is', 'reported', 'to', 'be', 'at')",1,9,0.1,0.9,0,9
"('at', 'a', 'high', 'level', 'and')",1,11,0.08333,0.91667,0,11
"('are', 'either', 'holding', 'steady', 'or')",2,8,0.2,0.8,0,4
"('at', 'the', 'retail', 'level', 'in')",1,8,0.11111,0.88889,0,8
"('strong', 'in', 'most', 'districts', 'in')",3,19,0.13636,0.86364,0,6
"('in', 'most', 'districts', 'in', 'addition')",2,7,0.22222,0.77778,0,4
"('boston', 'richmond', 'st', 'louis', 'minneapolis')",3,9,0.25,0.75,0,3
"('retail', 'sales', 'growth', 'in', 'the')",1,8,0.11111,0.88889,0,8
"('picked', 'up', 'in', 'july', 'and')",1,4,0.2,0.8,0,4
"('real', 'estate', 'markets', 'are', 'mostly')",1,3,0.25,0.75,0,3
"('high', 'levels', 'of', 'activity', 'and')",2,19,0.09524,0.90476,0,9
"('yearago', 'levels', 'return', 'to', 'top')",2,19,0.09524,0.90476,0,9
"('levels', 'return', 'to', 'top', 'boston')",3,39,0.07143,0.92857,0,13
"('agriculture', 'and', 'natural', 'resources', 'favorable')",3,20,0.13043,0.86957,0,7
"('districts', 'cleveland', 'minneapolis', 'kansas', 'city')",1,21,0.04545,0.95455,0,21
"('cleveland', 'minneapolis', 'kansas', 'city', 'dallas')",2,25,0.07407,0.92593,0,13
"('dallas', 'and', 'san', 'francisco', 'however')",5,28,0.15152,0.84848,0,6
"('the', 'st', 'louis', 'district', 'but')",3,22,0.12,0.88,0,7
"('are', 'also', 'said', 'to', 'be')",1,18,0.05263,0.94737,0,18
"('in', 'richmond', 'minneapolis', 'kansas', 'city')",1,18,0.05263,0.94737,0,18
"('there', 'are', 'scattered', 'reports', 'of')",1,17,0.05556,0.94444,0,17
"('and', 'san', 'francisco', 'indicate', 'that')",6,17,0.26087,0.73913,0,3
"('san', 'francisco', 'indicate', 'that', 'the')",3,17,0.15,0.85,0,6
"('the', 'strong', 'dollar', 'has', 'lowered')",1,17,0.05556,0.94444,0,17
"('the', 'san', 'francisco', 'district', 'are')",3,16,0.15789,0.84211,0,5
"('boston', 'richmond', 'dallas', 'and', 'san')",1,17,0.05556,0.94444,0,17
"('with', 'some', 'reports', 'of', 'increased')",1,16,0.05882,0.94118,0,16
"('some', 'reports', 'of', 'increased', 'wage')",1,16,0.05882,0.94118,0,16
"('reports', 'of', 'increased', 'wage', 'pressures')",3,16,0.15789,0.84211,0,5
"('stores', 'in', 'the', 'new', 'york')",1,15,0.0625,0.9375,0,15
"('boston', 'richmond', 'atlanta', 'and', 'minneapolis')",1,14,0.06667,0.93333,0,14
"('boston', 'cleveland', 'richmond', 'atlanta', 'and')",3,31,0.08824,0.91176,0,10
"('cleveland', 'richmond', 'atlanta', 'and', 'dallas')",3,35,0.07895,0.92105,0,12
"('continued', 'solid', 'growth', 'in', 'the')",1,13,0.07143,0.92857,0,13
"('banking', 'and', 'finance', 'loan', 'demand')",2,50,0.03846,0.96154,0,25
"('mixed', 'but', 'stronger', 'on', 'balance')",1,11,0.08333,0.91667,0,11
"('rates', 'were', 'little', 'changed', 'on')",1,11,0.08333,0.91667,0,11
"('competition', 'for', 'commercial', 'and', 'industrial')",2,11,0.15385,0.84615,0,5
"('for', 'commercial', 'and', 'industrial', 'lending')",4,14,0.22222,0.77778,0,4
"('reported', 'in', 'a', 'number', 'of')",4,11,0.26667,0.73333,0,3
"('cleveland', 'richmond', 'dallas', 'and', 'san')",3,14,0.17647,0.82353,0,5
"('and', 'san', 'francisco', 'nonfinancial', 'services')",2,11,0.15385,0.84615,0,5
"('are', 'reported', 'to', 'be', 'fairly')",1,10,0.09091,0.90909,0,10
"('reported', 'to', 'be', 'fairly', 'strong')",2,11,0.15385,0.84615,0,5
"('to', 'be', 'fairly', 'strong', 'in')",2,10,0.16667,0.83333,0,5
"('strong', 'in', 'most', 'districts', 'though')",3,10,0.23077,0.76923,0,3
"('in', 'atlanta', 'kansas', 'city', 'and')",5,21,0.19231,0.80769,0,4
"('demand', 'has', 'been', 'strongest', 'for')",1,10,0.09091,0.90909,0,10
"('chicago', 'st', 'louis', 'minneapolis', 'dallas')",1,17,0.05556,0.94444,0,17
"('louis', 'minneapolis', 'dallas', 'and', 'san')",6,25,0.19355,0.80645,0,4
"('chicago', 'st', 'louis', 'and', 'minneapolis')",11,35,0.23913,0.76087,0,3
"('construction', 'activity', 'residential', 'real', 'estate')",1,10,0.09091,0.90909,0,10
"('activity', 'residential', 'real', 'estate', 'markets')",2,9,0.18182,0.81818,0,4
"('demand', 'in', 'contrast', 'demand', 'for')",1,8,0.11111,0.88889,0,8
"('levels', 'of', 'capacity', 'utilization', 'but')",1,7,0.125,0.875,0,7
"('in', 'boston', 'richmond', 'atlanta', 'minneapolis')",1,10,0.09091,0.90909,0,10
"('boston', 'richmond', 'atlanta', 'minneapolis', 'and')",1,7,0.125,0.875,0,7
"('minneapolis', 'and', 'san', 'francisco', 'on')",2,10,0.16667,0.83333,0,5
"('and', 'san', 'francisco', 'on', 'the')",3,10,0.23077,0.76923,0,3
"('there', 'is', 'some', 'concern', 'about')",2,7,0.22222,0.77778,0,4
"('is', 'some', 'concern', 'about', 'the')",2,7,0.22222,0.77778,0,4
"('boston', 'philadelphia', 'cleveland', 'dallas', 'and')",1,10,0.09091,0.90909,0,10
"('philadelphia', 'cleveland', 'dallas', 'and', 'san')",3,11,0.21429,0.78571,0,4
"('with', 'a', 'corresponding', 'rise', 'in')",1,6,0.14286,0.85714,0,6
"('sales', 'have', 'improved', 'since', 'the')",1,5,0.16667,0.83333,0,5
"('since', 'the', 'last', 'report', 'buoyed')",1,5,0.16667,0.83333,0,5
"('the', 'last', 'report', 'buoyed', 'by')",1,5,0.16667,0.83333,0,5
"('philadelphia', 'cleveland', 'richmond', 'atlanta', 'and')",2,17,0.10526,0.89474,0,9
"('about', 'the', 'sales', 'outlook', 'for')",1,5,0.16667,0.83333,0,5
"('to', 'attract', 'and', 'retain', 'workers')",6,22,0.21429,0.78571,0,4
"('a', 'continued', 'moderate', 'pace', 'of')",1,3,0.25,0.75,0,3
"('and', 'richmond', 'districts', 'report', 'that')",4,13,0.23529,0.76471,0,3
"('the', 'new', 'york', 'district', 'notes')",4,10,0.28571,0.71429,0,3
"('demand', 'for', 'labor', 'remains', 'strong')",3,17,0.15,0.85,0,6
"('in', 'boston', 'and', 'chicago', 'and')",9,23,0.28125,0.71875,0,3
"('labor', 'markets', 'continued', 'to', 'be')",6,23,0.2069,0.7931,0,4
"('markets', 'continued', 'to', 'be', 'tight')",6,22,0.21429,0.78571,0,4
"('have', 'seen', 'a', 'drop', 'in')",2,20,0.09091,0.90909,0,10
"('seen', 'a', 'drop', 'in', 'sales')",1,20,0.04762,0.95238,0,20
"('a', 'drop', 'in', 'sales', 'to')",1,20,0.04762,0.95238,0,20
"('inventories', 'are', 'in', 'good', 'shape')",2,19,0.09524,0.90476,0,9
"('in', 'the', 'dallas', 'district', 'with')",5,18,0.21739,0.78261,0,4
"('employment', 'wages', 'and', 'prices', 'employment')",4,20,0.16667,0.83333,0,5
"('wages', 'and', 'prices', 'employment', 'levels')",2,19,0.09524,0.90476,0,9
"('occupations', 'and', 'at', 'the', 'lower')",1,17,0.05556,0.94444,0,17
"('and', 'at', 'the', 'lower', 'end')",1,17,0.05556,0.94444,0,17
"('some', 'upward', 'pressure', 'on', 'wages')",2,20,0.09091,0.90909,0,10
"('are', 'in', 'short', 'supply', 'in')",1,20,0.04762,0.95238,0,20
"('in', 'short', 'supply', 'in', 'the')",3,49,0.05769,0.94231,0,16
"('experienced', 'earlier', 'in', 'the', 'year')",1,16,0.05882,0.94118,0,16
"('areas', 'of', 'montana', 'and', 'the')",1,12,0.07692,0.92308,0,12
"('of', 'montana', 'and', 'the', 'dakotas')",1,12,0.07692,0.92308,0,12
"('but', 'at', 'a', 'somewhat', 'slower')",1,10,0.09091,0.90909,0,10
"('operating', 'at', 'a', 'high', 'level')",1,10,0.09091,0.90909,0,10
"('a', 'slower', 'pace', 'than', 'earlier')",4,11,0.26667,0.73333,0,3
"('many', 'districts', 'boston', 'new', 'york')",1,8,0.11111,0.88889,0,8
"('city', 'and', 'dallas', 'all', 'report')",1,8,0.11111,0.88889,0,8
"('new', 'york', 'city', 'and', 'the')",2,10,0.16667,0.83333,0,5
"('in', 'rural', 'parts', 'of', 'the')",2,6,0.25,0.75,0,3
"('sales', 'while', 'new', 'york', 'and')",1,5,0.16667,0.83333,0,5
"('louis', 'and', 'kansas', 'city', 'but')",1,3,0.25,0.75,0,3
"('during', 'the', 'recent', 'survey', 'period')",6,26,0.1875,0.8125,0,4
"('survey', 'period', 'although', 'there', 'were')",1,17,0.05556,0.94444,0,17
"('period', 'although', 'there', 'were', 'scattered')",1,17,0.05556,0.94444,0,17
"('although', 'there', 'were', 'scattered', 'reports')",8,23,0.25806,0.74194,0,3
"('were', 'scattered', 'reports', 'of', 'increases')",4,20,0.16667,0.83333,0,5
"('that', 'labor', 'markets', 'remained', 'tight')",4,29,0.12121,0.87879,0,7
"('in', 'addition', 'a', 'number', 'of')",4,17,0.19048,0.80952,0,4
"('a', 'number', 'of', 'districts', 'noted')",11,58,0.15942,0.84058,0,5
"('skilled', 'workers', 'such', 'as', 'machinists')",1,16,0.05882,0.94118,0,16
"('workers', 'such', 'as', 'machinists', 'and')",1,16,0.05882,0.94118,0,16
"('such', 'as', 'machinists', 'and', 'welders')",1,16,0.05882,0.94118,0,16
"('san', 'francisco', 'reported', 'that', 'low')",3,15,0.16667,0.83333,0,5
"('agriculture', 'and', 'natural', 'resources', 'reports')",4,26,0.13333,0.86667,0,7
"('and', 'natural', 'resources', 'reports', 'on')",4,26,0.13333,0.86667,0,7
"('natural', 'resources', 'reports', 'on', 'agricultural')",3,26,0.10345,0.89655,0,9
"('reports', 'on', 'agricultural', 'conditions', 'were')",2,26,0.07143,0.92857,0,13
"('on', 'agricultural', 'conditions', 'were', 'mixed')",2,26,0.07143,0.92857,0,13
"('agricultural', 'conditions', 'were', 'mixed', 'across')",3,30,0.09091,0.90909,0,10
"('conditions', 'were', 'mixed', 'across', 'the')",4,27,0.12903,0.87097,0,7
"('were', 'mixed', 'across', 'the', 'districts')",3,31,0.08824,0.91176,0,10
"('reports', 'from', 'cleveland', 'chicago', 'kansas')",3,14,0.17647,0.82353,0,5
"('from', 'cleveland', 'chicago', 'kansas', 'city')",3,14,0.17647,0.82353,0,5
"('chicago', 'kansas', 'city', 'and', 'st')",1,27,0.03571,0.96429,0,27
"('ahead', 'of', 'schedule', 'in', 'the')",1,20,0.04762,0.95238,0,20
"('dallas', 'and', 'new', 'york', 'reported')",3,13,0.1875,0.8125,0,4
"('and', 'new', 'york', 'reported', 'that')",5,13,0.27778,0.72222,0,3
"('and', 'finance', 'loan', 'demand', 'was')",2,25,0.07407,0.92593,0,13
"('finance', 'loan', 'demand', 'was', 'steady')",1,12,0.07692,0.92308,0,12
"('in', 'most', 'districts', 'in', 'recent')",1,25,0.03846,0.96154,0,25
"('most', 'districts', 'in', 'recent', 'weeks')",2,25,0.07407,0.92593,0,13
"('in', 'recent', 'weeks', 'however', 'the')",1,25,0.03846,0.96154,0,25
"('demand', 'for', 'home', 'and', 'auto')",2,12,0.14286,0.85714,0,6
"('for', 'home', 'and', 'auto', 'loans')",2,12,0.14286,0.85714,0,6
"('home', 'and', 'auto', 'loans', 'increased')",1,12,0.07692,0.92308,0,12
"('growth', 'in', 'recent', 'weeks', 'in')",1,11,0.08333,0.91667,0,11
"('for', 'business', 'services', 'continued', 'to')",3,11,0.21429,0.78571,0,4
"('at', 'west', 'coast', 'ports', 'while')",1,11,0.08333,0.91667,0,11
"('activity', 'remained', 'at', 'a', 'high')",1,10,0.09091,0.90909,0,10
"('asking', 'rents', 'on', 'class', 'a')",1,10,0.09091,0.90909,0,10
"('rents', 'on', 'class', 'a', 'properties')",1,10,0.09091,0.90909,0,10
"('its', 'highest', 'level', 'in', 'a')",1,10,0.09091,0.90909,0,10
"('highest', 'level', 'in', 'a', 'decade')",1,10,0.09091,0.90909,0,10
"('real', 'estate', 'markets', 'remained', 'robust')",4,10,0.28571,0.71429,0,3
"('estate', 'markets', 'remained', 'robust', 'in')",3,9,0.25,0.75,0,3
"('remained', 'robust', 'in', 'most', 'parts')",1,9,0.1,0.9,0,9
"('robust', 'in', 'most', 'parts', 'of')",1,9,0.1,0.9,0,9
"('home', 'sales', 'were', 'characterized', 'as')",1,9,0.1,0.9,0,9
"('in', 'dallas', 'kansas', 'city', 'minneapolis')",3,9,0.25,0.75,0,3
"('demand', 'for', 'a', 'variety', 'of')",6,18,0.25,0.75,0,3
"('chicago', 'dallas', 'kansas', 'city', 'and')",10,32,0.2381,0.7619,0,3
"('demand', 'for', 'construction', 'equipment', 'and')",2,7,0.22222,0.77778,0,4
"('up', 'in', 'recent', 'weeks', 'as')",2,6,0.25,0.75,0,3
"('in', 'recent', 'weeks', 'as', 'the')",1,6,0.14286,0.85714,0,6
"('increased', 'in', 'most', 'districts', 'in')",1,4,0.2,0.8,0,4
"('in', 'most', 'districts', 'in', 'late')",1,4,0.2,0.8,0,4
"('sales', 'growth', 'since', 'the', 'last')",1,4,0.2,0.8,0,4
"('city', 'new', 'york', 'philadelphia', 'and')",6,21,0.22222,0.77778,0,4
"('philadelphia', 'and', 'san', 'francisco', 'reported')",3,9,0.25,0.75,0,3
"('and', 'san', 'francisco', 'reported', 'steady')",1,4,0.2,0.8,0,4
"('in', 'most', 'districts', 'retail', 'sales')",3,9,0.25,0.75,0,3
"('retail', 'sales', 'were', 'in', 'line')",1,3,0.25,0.75,0,3
"('at', 'a', 'high', 'level', 'although')",1,3,0.25,0.75,0,3
"('the', 'agricultural', 'sector', 'were', 'mixed')",1,3,0.25,0.75,0,3
"('there', 'were', 'signs', 'of', 'softening')",7,21,0.25,0.75,0,3
"('were', 'signs', 'of', 'softening', 'in')",7,21,0.25,0.75,0,3
"('cleveland', 'richmond', 'and', 'san', 'francisco')",7,20,0.25926,0.74074,0,3
"('in', 'new', 'york', 'and', 'san')",8,32,0.2,0.8,0,4
"('boston', 'minneapolis', 'and', 'san', 'francisco')",11,37,0.22917,0.77083,0,3
"('district', 'reports', 'suggested', 'that', 'the')",3,9,0.25,0.75,0,3
"('at', 'a', 'brisk', 'pace', 'in')",3,11,0.21429,0.78571,0,4
"('in', 'the', 'philadelphia', 'kansas', 'city')",8,22,0.26667,0.73333,0,3
"('most', 'districts', 'continue', 'to', 'report')",3,18,0.14286,0.85714,0,6
"('building', 'materials', 'prices', 'especially', 'for')",1,17,0.05556,0.94444,0,17
"('have', 'increased', 'in', 'new', 'york')",1,16,0.05882,0.94118,0,16
"('and', 'prices', 'most', 'districts', 'continue')",2,15,0.11765,0.88235,0,7
"('prices', 'most', 'districts', 'continue', 'to')",2,15,0.11765,0.88235,0,7
"('there', 'were', 'no', 'reports', 'of')",5,17,0.22727,0.77273,0,3
"('in', 'atlanta', 'st', 'louis', 'and')",1,18,0.05263,0.94737,0,18
"('has', 'picked', 'up', 'recently', 'but')",1,14,0.06667,0.93333,0,14
"('the', 'minneapolis', 'district', 'in', 'the')",3,14,0.17647,0.82353,0,5
"('increased', 'in', 'response', 'to', 'higher')",4,14,0.22222,0.77778,0,4
"('oil', 'and', 'natural', 'gas', 'prices')",11,43,0.2037,0.7963,0,4
"('to', 'the', 'oil', 'and', 'gas')",5,15,0.25,0.75,0,3
"('and', 'natural', 'resources', 'agricultural', 'reports')",2,33,0.05714,0.94286,0,17
"('natural', 'resources', 'agricultural', 'reports', 'were')",2,16,0.11111,0.88889,0,8
"('were', 'mixed', 'across', 'the', 'country')",3,14,0.17647,0.82353,0,5
"('corn', 'soybean', 'and', 'wheat', 'prices')",6,17,0.26087,0.73913,0,3
"('some', 'of', 'the', 'wheat', 'crop')",3,14,0.17647,0.82353,0,5
"('and', 'in', 'the', 'kansas', 'city')",2,15,0.11765,0.88235,0,7
"('the', 'kansas', 'city', 'district', 'the')",9,62,0.12676,0.87324,0,7
"('that', 'low', 'commodity', 'prices', 'continued')",1,13,0.07143,0.92857,0,13
"('reported', 'to', 'be', 'ahead', 'of')",1,13,0.07143,0.92857,0,13
"('in', 'the', 'cleveland', 'district', 'while')",1,17,0.05556,0.94444,0,17
"('some', 'tightening', 'of', 'standards', 'for')",1,12,0.07692,0.92308,0,12
