NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('clip', 'in')",4,20,0.16667,0.83333,0,5
"('in', 'sharp')",1,19,0.05,0.95,0,19
"('sharp', 'contrast')",1,19,0.05,0.95,0,19
"('contrast', 'minneapolis')",11,31,0.2619,0.7381,0,3
"('of', 'forest')",2,20,0.09091,0.90909,0,10
"('iron', 'and')",6,27,0.18182,0.81818,0,4
"('also', 'showed')",7,28,0.2,0.8,0,4
"('of', 'falling')",2,35,0.05405,0.94595,0,18
"('falling', 'off')",2,26,0.07143,0.92857,0,13
"('off', 'but')",7,19,0.26923,0.73077,0,3
"('demand', 'banking')",3,19,0.13636,0.86364,0,6
"('that', 'lumber')",10,43,0.18868,0.81132,0,4
"('improve', 'with')",7,24,0.22581,0.77419,0,3
"('stating', 'that')",4,19,0.17391,0.82609,0,5
"('that', 'because')",6,19,0.24,0.76,0,3
"('coming', 'on')",4,20,0.16667,0.83333,0,5
"('gas', 'exploration')",53,153,0.25728,0.74272,0,3
"('exploration', 'in')",6,23,0.2069,0.7931,0,4
"('at', 'its')",10,31,0.2439,0.7561,0,3
"('its', 'highest')",19,55,0.25676,0.74324,0,3
"('condition', 'and')",2,19,0.09524,0.90476,0,9
"('producers', 'enjoyed')",1,17,0.05556,0.94444,0,17
"('prices', 'kansas')",1,17,0.05556,0.94444,0,17
"('many', 'producers')",7,18,0.28,0.72,0,3
"('early', 'to')",4,20,0.16667,0.83333,0,5
"('to', 'head')",1,17,0.05556,0.94444,0,17
"('head', 'off')",1,17,0.05556,0.94444,0,17
"('further', 'price')",8,23,0.25806,0.74194,0,3
"('output', 'from')",6,20,0.23077,0.76923,0,3
"('from', 'beef')",1,17,0.05556,0.94444,0,17
"('producers', 'was')",1,18,0.05263,0.94737,0,18
"('steady', 'energy')",1,17,0.05556,0.94444,0,17
"('and', 'july')",23,106,0.17829,0.82171,0,5
"('edged', 'lower')",10,30,0.25,0.75,0,3
"('reductions', 'were')",11,29,0.275,0.725,0,3
"('generally', 'crop')",1,16,0.05882,0.94118,0,16
"('warm', 'dry')",2,17,0.10526,0.89474,0,9
"('weather', 'hampered')",3,16,0.15789,0.84211,0,5
"('hampered', 'crop')",3,16,0.15789,0.84211,0,5
"('some', 'deterioration')",4,30,0.11765,0.88235,0,7
"('rains', 'however')",2,16,0.11111,0.88889,0,8
"('a', 'critical')",1,17,0.05556,0.94444,0,17
"('time', 'for')",4,17,0.19048,0.80952,0,4
"('it', 'may')",4,22,0.15385,0.84615,0,5
"('late', 'for')",3,33,0.08333,0.91667,0,11
"('fruit', 'and')",3,22,0.12,0.88,0,7
"('and', 'nut')",1,18,0.05263,0.94737,0,18
"('areas', 'attributed')",3,15,0.16667,0.83333,0,5
"('attributed', 'their')",1,16,0.05882,0.94118,0,16
"('their', 'inability')",3,26,0.10345,0.89655,0,9
"('cleveland', 'saw')",3,20,0.13043,0.86957,0,7
"('saw', 'only')",8,28,0.22222,0.77778,0,4
"('that', 'product')",3,15,0.16667,0.83333,0,5
"('for', 'intermediate')",4,15,0.21053,0.78947,0,4
"('refer', 'to')",2,16,0.11111,0.88889,0,8
"('price', 'movements')",7,22,0.24138,0.75862,0,3
"('movements', 'in')",4,17,0.19048,0.80952,0,4
"('hay', 'cattle')",4,17,0.19048,0.80952,0,4
"('lumber', 'prices')",19,59,0.24359,0.75641,0,3
"('that', 'gasoline')",6,15,0.28571,0.71429,0,3
"('fed', 'cattle')",2,15,0.11765,0.88235,0,7
"('reported', 'downward')",7,20,0.25926,0.74074,0,3
"('downward', 'price')",14,35,0.28571,0.71429,0,3
"('on', 'meat')",1,15,0.0625,0.9375,0,15
"('and', 'produce')",1,15,0.0625,0.9375,0,15
"('in', 'grocery')",3,15,0.16667,0.83333,0,5
"('although', 'cattle')",2,15,0.11765,0.88235,0,7
"('prices', 'there')",6,43,0.12245,0.87755,0,7
"('had', 'firmed')",4,15,0.21053,0.78947,0,4
"('persistent', 'labor')",2,16,0.11111,0.88889,0,8
"('subdued', 'exceptions')",1,14,0.06667,0.93333,0,14
"('exceptions', 'included')",6,15,0.28571,0.71429,0,3
"('with', 'intensifying')",1,14,0.06667,0.93333,0,14
"('clerical', 'positions')",4,14,0.22222,0.77778,0,4
"('minneapolis', 'described')",10,27,0.27027,0.72973,0,3
"('described', 'increased')",2,14,0.125,0.875,0,7
"('benefits', 'costs')",7,21,0.25,0.75,0,3
"('district', 'employers')",5,20,0.2,0.8,0,4
"('and', 'offering')",6,17,0.26087,0.73913,0,3
"('more', 'employers')",1,15,0.0625,0.9375,0,15
"('offering', 'nonpecuniary')",3,14,0.17647,0.82353,0,5
"('markets', 'strengthened')",7,21,0.25,0.75,0,3
"('strengthened', 'during')",1,14,0.06667,0.93333,0,14
"('district', 'described')",7,20,0.25926,0.74074,0,3
"('the', 'pool')",5,15,0.25,0.75,0,3
"('available', 'labor')",5,17,0.22727,0.77273,0,3
"('as', 'adequate')",2,15,0.11765,0.88235,0,7
"('finding', 'employees')",2,14,0.125,0.875,0,7
"('with', 'adequate')",5,13,0.27778,0.72222,0,3
"('some', 'employment')",3,14,0.17647,0.82353,0,5
"('districts', 'to')",10,33,0.23256,0.76744,0,3
"('inhouse', 'training')",1,14,0.06667,0.93333,0,14
"('employees', 'for')",4,15,0.21053,0.78947,0,4
"('were', 'increasingly')",18,55,0.24658,0.75342,0,3
"('and', 'retain')",19,65,0.22619,0.77381,0,3
"('and', 'vigorous')",3,13,0.1875,0.8125,0,4
"('construction', 'several')",5,14,0.26316,0.73684,0,3
"('was', 'slowing')",9,31,0.225,0.775,0,3
"('industrial', 'development')",5,15,0.25,0.75,0,3
"('experienced', 'record')",1,12,0.07692,0.92308,0,12
"('building', 'improved')",3,12,0.2,0.8,0,4
"('construction', 'particularly')",1,11,0.08333,0.91667,0,11
"('more', 'affordable')",6,23,0.2069,0.7931,0,4
"('homes', 'housing')",1,11,0.08333,0.91667,0,11
"('mixed', 'st')",1,11,0.08333,0.91667,0,11
"('below', 'those')",2,27,0.06897,0.93103,0,13
"('that', 'stocks')",3,12,0.2,0.8,0,4
"('trimmed', 'slightly')",2,10,0.16667,0.83333,0,5
"('city', 'inventories')",1,14,0.06667,0.93333,0,14
"('year', 'construction')",7,21,0.25,0.75,0,3
"('aircraft', 'production')",1,13,0.07143,0.92857,0,13
"('see', 'increased')",1,10,0.09091,0.90909,0,10
"('in', 'philadelphias')",2,9,0.18182,0.81818,0,4
"('district', 'primary')",3,9,0.25,0.75,0,3
"('metal', 'producers')",2,11,0.15385,0.84615,0,5
"('for', 'textiles')",1,9,0.1,0.9,0,9
"('reduced', 'production')",10,28,0.26316,0.73684,0,3
"('demand', 'forced')",1,9,0.1,0.9,0,9
"('district', 'furniture')",1,9,0.1,0.9,0,9
"('weaker', 'product')",1,9,0.1,0.9,0,9
"('demand', 'the')",27,68,0.28421,0.71579,0,3
"('building', 'products')",5,22,0.18519,0.81481,0,4
"('was', 'further')",2,8,0.2,0.8,0,4
"('activity', 'production')",1,9,0.1,0.9,0,9
"('while', 'minneapolis')",23,64,0.26437,0.73563,0,3
"('growth', 'there')",3,8,0.27273,0.72727,0,3
"('not', 'spectacular')",1,18,0.05263,0.94737,0,18
"('described', 'growth')",2,14,0.125,0.875,0,7
"('mixed', 'production')",1,8,0.11111,0.88889,0,8
"('tourism', 'tourism')",1,10,0.09091,0.90909,0,10
"('tourism', 'continued')",3,15,0.16667,0.83333,0,5
"('the', 'luxury')",1,10,0.09091,0.90909,0,10
"('luxury', 'hotel')",2,7,0.22222,0.77778,0,4
"('to', 'post')",6,21,0.22222,0.77778,0,4
"('that', 'hotels')",5,15,0.25,0.75,0,3
"('not', 'offering')",4,10,0.28571,0.71429,0,3
"('that', 'visits')",1,7,0.125,0.875,0,7
"('parks', 'were')",3,15,0.16667,0.83333,0,5
"('side', 'while')",1,7,0.125,0.875,0,7
"('retailers', 'inventories')",7,42,0.14286,0.85714,0,6
"('on', 'target')",8,27,0.22857,0.77143,0,3
"('and', 'did')",2,6,0.25,0.75,0,3
"('not', 'believe')",2,6,0.25,0.75,0,3
"('districts', 'attributed')",15,38,0.28302,0.71698,0,3
"('the', 'arrival')",1,6,0.14286,0.85714,0,6
"('york', 'stated')",1,5,0.16667,0.83333,0,5
"('some', 'consumers')",1,5,0.16667,0.83333,0,5
"('consumers', 'had')",2,5,0.28571,0.71429,0,3
"('appeared', 'stronger')",1,5,0.16667,0.83333,0,5
"('citing', 'particular')",1,5,0.16667,0.83333,0,5
"('cleveland', 'characterized')",2,6,0.25,0.75,0,3
"('childrens', 'apparel')",1,9,0.1,0.9,0,9
"('had', 'weak')",1,5,0.16667,0.83333,0,5
"('some', 'luxury')",1,6,0.14286,0.85714,0,6
"('ago', 'particularly')",1,5,0.16667,0.83333,0,5
"('and', 'allterrain')",1,5,0.16667,0.83333,0,5
"('stronger', 'retail')",1,4,0.2,0.8,0,4
"('only', 'kansas')",1,4,0.2,0.8,0,4
"('city', 'had')",1,10,0.09091,0.90909,0,10
"('were', 'noticeably')",1,5,0.16667,0.83333,0,5
"('across', 'that')",1,4,0.2,0.8,0,4
"('more', 'brisk')",1,3,0.25,0.75,0,3
"('brisk', 'the')",1,3,0.25,0.75,0,3
"('aided', 'in')",1,3,0.25,0.75,0,3
"('further', 'across')",4,13,0.23529,0.76471,0,3
"('scattered', 'wage')",3,15,0.16667,0.83333,0,5
"('noted', 'prices')",1,3,0.25,0.75,0,3
"('goods', 'were')",25,110,0.18519,0.81481,0,4
"('lending', 'strengthened')",2,6,0.25,0.75,0,3
"('of', 'richmond')",11,36,0.23404,0.76596,0,3
"('update', 'august')",2,8,0.2,0.8,0,4
"('1996', 'levels')",15,43,0.25862,0.74138,0,3
"('benefiting', 'from')",1,65,0.01515,0.98485,0,65
"('homes', 'is')",2,32,0.05882,0.94118,0,16
"('only', 'richmond')",11,62,0.15068,0.84932,0,6
"('sector', 'indicate')",1,22,0.04348,0.95652,0,22
"('energy', 'products')",11,34,0.24444,0.75556,0,3
"('products', 'has')",3,22,0.12,0.88,0,7
"('their', 'highest')",5,31,0.13889,0.86111,0,6
"('highest', 'levels')",1,27,0.03571,0.96429,0,27
"('years', 'while')",8,25,0.24242,0.75758,0,3
"('remain', 'below')",8,31,0.20513,0.79487,0,4
"('supplies', 'are')",1,28,0.03448,0.96552,0,28
"('are', 'currently')",10,31,0.2439,0.7561,0,3
"('however', 'seasonal')",1,25,0.03846,0.96154,0,25
"('seasonal', 'declines')",3,23,0.11538,0.88462,0,8
"('in', 'gasoline')",7,29,0.19444,0.80556,0,4
"('soon', 'and')",1,23,0.04167,0.95833,0,23
"('weather', 'damped')",7,22,0.24138,0.75862,0,3
"('down', 'energy')",1,22,0.04348,0.95652,0,22
"('atlanta', 'note')",13,40,0.24528,0.75472,0,3
"('resurgence', 'of')",9,40,0.18367,0.81633,0,4
"('of', 'experienced')",5,22,0.18519,0.81481,0,4
"('may', 'limit')",4,24,0.14286,0.85714,0,6
"('future', 'drilling')",7,24,0.22581,0.77419,0,3
"('activity', 'return')",1,23,0.04167,0.95833,0,23
"('resources', 'although')",1,24,0.04,0.96,0,24
"('hot', 'dry')",7,35,0.16667,0.83333,0,5
"('weather', 'earlier')",4,21,0.16,0.84,0,5
"('reportedly', 'reduced')",1,21,0.04545,0.95455,0,21
"('hay', 'and')",5,25,0.16667,0.83333,0,5
"('and', 'fruit')",1,22,0.04348,0.95652,0,22
"('fruit', 'crops')",5,21,0.19231,0.80769,0,4
"('yields', 'have')",5,21,0.19231,0.80769,0,4
"('been', 'relatively')",10,29,0.25641,0.74359,0,3
"('relatively', 'good')",1,21,0.04545,0.95455,0,21
"('are', 'benefiting')",1,21,0.04545,0.95455,0,21
"('from', 'favorable')",3,21,0.125,0.875,0,7
"('crop', 'have')",1,21,0.04545,0.95455,0,21
"('cleveland', 'but')",2,35,0.05405,0.94595,0,18
"('but', 'to')",9,25,0.26471,0.73529,0,3
"('than', 'average')",2,22,0.08333,0.91667,0,11
"('average', 'in')",10,45,0.18182,0.81818,0,4
"('minneapolis', 'richmond')",15,53,0.22059,0.77941,0,4
"('all', 'report')",20,56,0.26316,0.73684,0,3
"('for', 'poultry')",4,24,0.14286,0.85714,0,6
"('from', 'good')",1,21,0.04545,0.95455,0,21
"('good', 'pasture')",2,21,0.08696,0.91304,0,10
"('pasture', 'and')",2,39,0.04878,0.95122,0,20
"('good', 'prices')",3,23,0.11538,0.88462,0,8
"('ranchers', 'are')",3,21,0.125,0.875,0,7
"('or', 'holding')",4,21,0.16,0.84,0,5
"('until', 'the')",13,37,0.26,0.74,0,3
"('spring', 'of')",2,23,0.08,0.92,0,12
"('growing', 'exports')",1,21,0.04545,0.95455,0,21
"('of', 'pork')",4,22,0.15385,0.84615,0,5
"('pork', 'and')",3,25,0.10714,0.89286,0,8
"('and', 'of')",8,24,0.25,0.75,0,3
"('of', 'beef')",3,21,0.125,0.875,0,7
"('beef', 'to')",1,21,0.04545,0.95455,0,21
"('to', 'mexico')",3,22,0.12,0.88,0,7
"('mexico', 'and')",8,25,0.24242,0.75758,0,3
"('southeast', 'asia')",1,21,0.04545,0.95455,0,21
"('asia', 'reports')",1,21,0.04545,0.95455,0,21
"('providers', 'continue')",3,20,0.13043,0.86957,0,7
"('growth', 'eased')",8,27,0.22857,0.77143,0,3
"('eased', 'slightly')",26,68,0.2766,0.7234,0,3
"('slightly', 'those')",2,20,0.09091,0.90909,0,10
"('employment', 'or')",2,20,0.09091,0.90909,0,10
"('or', 'staffing')",1,20,0.04762,0.95238,0,20
"('staffing', 'agencies')",8,35,0.18605,0.81395,0,4
"('further', 'many')",1,20,0.04762,0.95238,0,20
"('for', 'highly')",7,27,0.20588,0.79412,0,4
"('district', 'describe')",1,20,0.04762,0.95238,0,20
"('clerical', 'and')",2,20,0.09091,0.90909,0,10
"('some', 'san')",1,20,0.04762,0.95238,0,20
"('services', 'respondents')",8,22,0.26667,0.73333,0,3
"('respondents', 'note')",6,23,0.2069,0.7931,0,4
"('workers', 'boston')",6,22,0.21429,0.78571,0,4
"('outpace', 'supply')",2,21,0.08696,0.91304,0,10
"('supply', 'agriculture')",1,20,0.04762,0.95238,0,20
"('banks', 'and')",19,56,0.25333,0.74667,0,3
"('other', 'institutions')",2,20,0.09091,0.90909,0,10
"('bankers', 'note')",7,20,0.25926,0.74074,0,3
"('from', 'commercial')",12,42,0.22222,0.77778,0,4
"('that', 'stiff')",1,33,0.02941,0.97059,0,33
"('rates', 'san')",1,19,0.05,0.95,0,19
"('bank', 'deposits')",6,24,0.2,0.8,0,4
"('citing', 'strength')",1,19,0.05,0.95,0,19
"('in', 'equity')",6,20,0.23077,0.76923,0,3
"('both', 'commercial')",8,22,0.26667,0.73333,0,3
"('report', 'improved')",2,18,0.1,0.9,0,9
"('standards', 'although')",4,18,0.18182,0.81818,0,4
"('apparent', 'easing')",1,18,0.05263,0.94737,0,18
"('of', 'standards')",8,41,0.16327,0.83673,0,5
"('york', 'dallas')",9,37,0.19565,0.80435,0,4
"('francisco', 'among')",1,23,0.04167,0.95833,0,23
"('home', 'mortgages')",17,57,0.22973,0.77027,0,3
"('increase', 'although')",2,19,0.09524,0.90476,0,9
"('or', 'fell')",13,42,0.23636,0.76364,0,3
"('this', 'activity')",1,17,0.05556,0.94444,0,17
"('activity', 'vacancy')",1,16,0.05882,0.94118,0,16
"('francisco', 'with')",13,36,0.26531,0.73469,0,3
"('with', 'particularly')",14,38,0.26923,0.73077,0,3
"('markets', 'despite')",4,20,0.16667,0.83333,0,5
"('almost', 'no')",1,16,0.05882,0.94118,0,16
"('no', 'districts')",1,19,0.05,0.95,0,19
"('note', 'rising')",2,19,0.09524,0.90476,0,9
"('in', 'rental')",8,24,0.25,0.75,0,3
"('but', 'indicates')",1,16,0.05882,0.94118,0,16
"('dallas', 'banking')",1,16,0.05882,0.94118,0,16
"('construction', 'most')",6,22,0.21429,0.78571,0,4
"('moderate', 'activity')",2,16,0.11111,0.88889,0,8
"('markets', 'a')",7,19,0.26923,0.73077,0,3
"('is', 'cited')",2,15,0.11765,0.88235,0,7
"('francisco', 'in')",14,76,0.15556,0.84444,0,5
"('oregon', 'and')",6,25,0.19355,0.80645,0,4
"('in', 'condominium')",1,15,0.0625,0.9375,0,15
"('chicago', 'a')",3,15,0.16667,0.83333,0,5
"('city', 'indicate')",14,37,0.27451,0.72549,0,3
"('indicate', 'no')",6,15,0.28571,0.71429,0,3
"('no', 'notable')",2,16,0.11111,0.88889,0,8
"('notable', 'changes')",1,16,0.05882,0.94118,0,16
"('where', 'large')",1,15,0.0625,0.9375,0,15
"('large', 'price')",4,19,0.17391,0.82609,0,5
"('are', 'noted')",8,38,0.17391,0.82609,0,5
"('california', 'washington')",1,15,0.0625,0.9375,0,15
"('washington', 'and')",6,16,0.27273,0.72727,0,3
"('louis', 'commercial')",10,29,0.25641,0.74359,0,3
"('selective', 'hiring')",6,17,0.26087,0.73913,0,3
"('in', 'technical')",3,17,0.15,0.85,0,6
"('specialized', 'occupations')",1,14,0.06667,0.93333,0,14
"('also', 'experiencing')",2,14,0.125,0.875,0,7
"('experiencing', 'difficulties')",2,14,0.125,0.875,0,7
"('difficulties', 'hiring')",2,16,0.11111,0.88889,0,8
"('citing', 'no')",1,14,0.06667,0.93333,0,14
"('shortages', 'or')",3,15,0.16667,0.83333,0,5
"('or', 'wage')",4,15,0.21053,0.78947,0,4
"('increases', 'real')",1,15,0.0625,0.9375,0,15
"('materials', 'cost')",3,18,0.14286,0.85714,0,6
"('are', 'paying')",3,13,0.1875,0.8125,0,4
"('paying', 'higher')",4,15,0.21053,0.78947,0,4
"('for', 'metals')",15,44,0.25424,0.74576,0,3
"('and', 'packaging')",5,16,0.2381,0.7619,0,3
"('largely', 'remain')",2,13,0.13333,0.86667,0,7
"('of', 'competitive')",2,37,0.05128,0.94872,0,19
"('the', 'appreciation')",3,13,0.1875,0.8125,0,4
"('appreciation', 'in')",4,16,0.2,0.8,0,4
"('created', 'temporary')",1,12,0.07692,0.92308,0,12
"('temporary', 'disruptions')",1,17,0.05556,0.94444,0,17
"('rail', 'shipments')",7,26,0.21212,0.78788,0,4
"('shipments', 'have')",5,25,0.16667,0.83333,0,5
"('district', 'otherwise')",2,12,0.14286,0.85714,0,6
"('otherwise', 'there')",1,12,0.07692,0.92308,0,12
"('are', 'no')",9,38,0.19149,0.80851,0,4
"('lags', 'in')",1,12,0.07692,0.92308,0,12
"('nondurables', 'manufacturing')",1,12,0.07692,0.92308,0,12
"('manufacturing', 'results')",3,11,0.21429,0.78571,0,4
"('results', 'are')",5,14,0.26316,0.73684,0,3
"('oil', 'refineries')",3,11,0.21429,0.78571,0,4
"('refineries', 'were')",4,37,0.09756,0.90244,0,9
"('summer', 'according')",2,12,0.14286,0.85714,0,6
"('to', 'dallas')",3,11,0.21429,0.78571,0,4
"('note', 'layoffs')",1,11,0.08333,0.91667,0,11
"('be', 'doing')",4,15,0.21053,0.78947,0,4
"('for', 'computers')",4,17,0.19048,0.80952,0,4
"('computers', 'and')",10,32,0.2381,0.7619,0,3
"('business', 'equipment')",2,10,0.16667,0.83333,0,5
"('equipment', 'metals')",1,10,0.09091,0.90909,0,10
"('be', 'struggling')",2,10,0.16667,0.83333,0,5
"('meet', 'strong')",2,11,0.15385,0.84615,0,5
"('sectors', 'as')",5,13,0.27778,0.72222,0,3
"('machinery', 'according')",1,10,0.09091,0.90909,0,10
"('production', 'will')",1,15,0.0625,0.9375,0,15
"('this', 'quarter')",4,14,0.22222,0.77778,0,4
"('to', 'rebuild')",4,14,0.22222,0.77778,0,4
"('stocks', 'depleted')",1,10,0.09091,0.90909,0,10
"('depleted', 'during')",4,10,0.28571,0.71429,0,3
"('trucks', 'several')",1,10,0.09091,0.90909,0,10
"('rising', 'imports')",2,11,0.15385,0.84615,0,5
"('rising', 'moderately')",12,30,0.28571,0.71429,0,3
"('exceeding', 'expectations')",2,18,0.1,0.9,0,9
"('cleveland', 'where')",5,20,0.2,0.8,0,4
"('where', 'production')",1,9,0.1,0.9,0,9
"('production', 'has')",24,72,0.25,0.75,0,3
"('has', 'moderated')",6,28,0.17647,0.82353,0,5
"('remain', 'good')",1,9,0.1,0.9,0,9
"('better', 'and')",3,9,0.25,0.75,0,3
"('cite', 'steady')",2,9,0.18182,0.81818,0,4
"('shipments', 'or')",1,13,0.07143,0.92857,0,13
"('or', 'orders')",1,9,0.1,0.9,0,9
"('and', 'keeping')",9,25,0.26471,0.73529,0,3
"('keeping', 'retail')",1,25,0.03846,0.96154,0,25
"('nonetheless', 'most')",1,8,0.11111,0.88889,0,8
"('either', 'holding')",2,9,0.18182,0.81818,0,4
"('rising', 'only')",3,8,0.27273,0.72727,0,3
"('sector', 'there')",1,10,0.09091,0.90909,0,10
"('both', 'consumer')",5,26,0.16129,0.83871,0,5
"('and', 'vendor')",1,8,0.11111,0.88889,0,8
"('only', 'dallas')",1,19,0.05,0.95,0,19
"('york', 'say')",1,8,0.11111,0.88889,0,8
"('albeit', 'slowly')",1,8,0.11111,0.88889,0,8
"('slowly', 'manufacturing')",1,8,0.11111,0.88889,0,8
"('home', 'furnishing')",1,9,0.1,0.9,0,9
"('of', 'appliances')",2,7,0.22222,0.77778,0,4
"('experiencing', 'strong')",3,14,0.17647,0.82353,0,5
"('solid', 'retail')",1,7,0.125,0.875,0,7
"('softness', 'is')",1,7,0.125,0.875,0,7
"('districts', 'inventories')",3,13,0.1875,0.8125,0,4
"('reports', 'lower')",1,6,0.14286,0.85714,0,6
"('a', 'weatherrelated')",2,11,0.15385,0.84615,0,5
"('district', 'says')",7,26,0.21212,0.78788,0,4
"('regions', 'are')",3,8,0.27273,0.72727,0,3
"('however', 'report')",1,4,0.2,0.8,0,4
"('translating', 'into')",3,9,0.25,0.75,0,3
"('selected', 'industries')",1,4,0.2,0.8,0,4
"('firms', 'or')",1,5,0.16667,0.83333,0,5
"('are', 'using')",6,24,0.2,0.8,0,4
"('reduce', 'the')",8,22,0.26667,0.73333,0,3
"('and', 'at')",16,53,0.23188,0.76812,0,3
"('sectors', 'about')",1,3,0.25,0.75,0,3
"('their', 'regions')",7,33,0.175,0.825,0,5
"('regions', 'overall')",1,3,0.25,0.75,0,3
"('pace', 'picked')",1,3,0.25,0.75,0,3
"('retail', 'results')",1,3,0.25,0.75,0,3
"('results', 'range')",1,3,0.25,0.75,0,3
"('from', 'mixed')",1,4,0.2,0.8,0,4
"('generally', 'rising')",1,7,0.125,0.875,0,7
"('rising', 'orders')",1,3,0.25,0.75,0,3
"('seeing', 'improvements')",1,3,0.25,0.75,0,3
"('show', 'considerable')",1,3,0.25,0.75,0,3
"('considerable', 'variability')",1,3,0.25,0.75,0,3
"('productivity', 'gains')",16,44,0.26667,0.73333,0,3
"('extremely', 'high')",1,19,0.05,0.95,0,19
"('minneapolis', 'notes')",15,47,0.24194,0.75806,0,3
"('boom', 'in')",3,19,0.13636,0.86364,0,6
"('that', 'energysector')",1,19,0.05,0.95,0,19
"('declined', 'but')",10,26,0.27778,0.72222,0,3
"('remains', 'above')",5,20,0.2,0.8,0,4
"('levels', 'return')",6,39,0.13333,0.86667,0,7
"('resources', 'favorable')",3,21,0.125,0.875,0,7
"('heavy', 'rain')",10,34,0.22727,0.77273,0,3
"('caused', 'delays')",4,20,0.16667,0.83333,0,5
"('harvesting', 'of')",7,20,0.25926,0.74074,0,3
"('be', 'minimal')",4,18,0.18182,0.81818,0,4
"('minimal', 'in')",4,22,0.15385,0.84615,0,5
"('some', 'problems')",1,18,0.05263,0.94737,0,18
"('problems', 'related')",1,18,0.05263,0.94737,0,18
"('and', 'storage')",2,27,0.06897,0.93103,0,13
"('of', 'perishable')",1,19,0.05,0.95,0,19
"('by', 'san')",5,19,0.20833,0.79167,0,4
"('that', 'grain')",3,18,0.14286,0.85714,0,6
"('dakota', 'have')",1,18,0.05263,0.94737,0,18
"('by', 'severe')",8,21,0.27586,0.72414,0,3
"('be', 'generally')",10,54,0.15625,0.84375,0,5
"('favorable', 'in')",7,36,0.16279,0.83721,0,5
"('francisco', 'only')",1,24,0.04,0.96,0,24
"('some', 'adverse')",2,23,0.08,0.92,0,12
"('agricultural', 'export')",2,21,0.08696,0.91304,0,10
"('demand', 'dallas')",3,33,0.08333,0.91667,0,11
"('as', 'commercial')",2,20,0.09091,0.90909,0,10
"('hotel', 'lodging')",1,17,0.05556,0.94444,0,17
"('businesses', 'report')",1,17,0.05556,0.94444,0,17
"('that', 'steady')",4,17,0.19048,0.80952,0,4
"('prices', 'increasing')",5,19,0.20833,0.79167,0,4
"('increasing', 'competition')",5,18,0.21739,0.78261,0,4
"('overseas', 'and')",2,18,0.1,0.9,0,9
"('on', 'selling')",10,41,0.19608,0.80392,0,4
"('has', 'lowered')",5,18,0.21739,0.78261,0,4
"('increased', 'steel')",2,17,0.10526,0.89474,0,9
"('imports', 'have')",1,19,0.05,0.95,0,19
"('have', 'held')",22,56,0.28205,0.71795,0,3
"('held', 'prices')",3,21,0.125,0.875,0,7
"('prices', 'down')",1,35,0.02778,0.97222,0,35
