NGram,Increase,Decrease,Increase_Weight,Decrease_Weight,Increase_Ratio,Decrease_Ratio
"('pool', 'of', 'available')",1,13,0.07143,0.92857,0,13
"('of', 'available', 'labor')",4,15,0.21053,0.78947,0,4
"('labor', 'shortages', 'had')",1,14,0.06667,0.93333,0,14
"('in', 'those', 'districts')",31,80,0.27928,0.72072,0,3
"('agencies', 'in', 'the')",6,43,0.12245,0.87755,0,7
"('richmond', 'districts', 'to')",3,13,0.1875,0.8125,0,4
"('for', 'entrylevel', 'and')",2,13,0.13333,0.86667,0,7
"('city', 'districts', 'despite')",1,13,0.07143,0.92857,0,13
"('districts', 'despite', 'the')",1,15,0.0625,0.9375,0,15
"('reported', 'strong', 'commercial')",3,12,0.2,0.8,0,4
"('modestly', 'in', 'new')",4,14,0.22222,0.77778,0,4
"('in', 'boston', 'richmond')",11,42,0.20755,0.79245,0,4
"('boston', 'richmond', 'st')",7,21,0.25,0.75,0,3
"('atlanta', 'although', 'a')",1,12,0.07692,0.92308,0,12
"('industrial', 'development', 'in')",1,12,0.07692,0.92308,0,12
"('district', 'some', 'areas')",1,12,0.07692,0.92308,0,12
"('some', 'areas', 'experienced')",4,13,0.23529,0.76471,0,3
"('record', 'levels', 'of')",2,14,0.125,0.875,0,7
"('of', 'activity', 'and')",7,34,0.17073,0.82927,0,5
"('activity', 'and', 'cleveland')",1,12,0.07692,0.92308,0,12
"('commercial', 'building', 'improved')",3,12,0.2,0.8,0,4
"('improved', 'from', 'the')",5,17,0.22727,0.77273,0,3
"('from', 'the', 'spring')",1,13,0.07143,0.92857,0,13
"('higher', 'in', 'some')",3,11,0.21429,0.78571,0,4
"('some', 'districts', 'but')",4,18,0.18182,0.81818,0,4
"('indicated', 'that', 'yeartodate')",1,11,0.08333,0.91667,0,11
"('that', 'yeartodate', 'sales')",3,11,0.21429,0.78571,0,4
"('district', 'reported', 'increases')",2,17,0.10526,0.89474,0,9
"('and', 'housing', 'construction')",1,11,0.08333,0.91667,0,11
"('particularly', 'for', 'more')",1,11,0.08333,0.91667,0,11
"('homes', 'housing', 'starts')",1,11,0.08333,0.91667,0,11
"('edged', 'lower', 'in')",1,13,0.07143,0.92857,0,13
"('district', 'and', 'were')",3,24,0.11111,0.88889,0,8
"('and', 'were', 'generally')",8,22,0.26667,0.73333,0,3
"('residential', 'permits', 'were')",2,11,0.15385,0.84615,0,5
"('were', 'mixed', 'st')",1,11,0.08333,0.91667,0,11
"('mixed', 'st', 'louis')",1,11,0.08333,0.91667,0,11
"('louis', 'and', 'new')",6,25,0.19355,0.80645,0,4
"('york', 'noted', 'increases')",1,11,0.08333,0.91667,0,11
"('reported', 'that', 'building')",1,11,0.08333,0.91667,0,11
"('building', 'permits', 'were')",3,11,0.21429,0.78571,0,4
"('permits', 'were', 'below')",1,11,0.08333,0.91667,0,11
"('reported', 'that', 'stocks')",1,10,0.09091,0.90909,0,10
"('that', 'stocks', 'of')",1,10,0.09091,0.90909,0,10
"('kansas', 'city', 'inventories')",1,14,0.06667,0.93333,0,14
"('were', 'only', 'slightly')",1,10,0.09091,0.90909,0,10
"('higher', 'than', 'earlier')",2,11,0.15385,0.84615,0,5
"('the', 'year', 'construction')",3,10,0.23077,0.76923,0,3
"('year', 'construction', 'and')",4,21,0.16,0.84,0,5
"('francisco', 'district', 'atlanta')",3,9,0.25,0.75,0,3
"('district', 'atlanta', 'noted')",3,10,0.23077,0.76923,0,3
"('that', 'steel', 'producers')",1,14,0.06667,0.93333,0,14
"('producers', 'and', 'manufacturers')",1,9,0.1,0.9,0,9
"('manufacturers', 'of', 'heavy')",1,13,0.07143,0.92857,0,13
"('to', 'see', 'increased')",1,10,0.09091,0.90909,0,10
"('increased', 'production', 'and')",1,9,0.1,0.9,0,9
"('weaker', 'demand', 'for')",13,57,0.18571,0.81429,0,4
"('reduced', 'production', 'in')",1,9,0.1,0.9,0,9
"('plant', 'closings', 'in')",1,11,0.08333,0.91667,0,11
"('closings', 'in', 'the')",1,11,0.08333,0.91667,0,11
"('district', 'furniture', 'manufacturers')",1,9,0.1,0.9,0,9
"('noted', 'greater', 'demand')",1,10,0.09091,0.90909,0,10
"('construction', 'and', 'building')",1,18,0.05263,0.94737,0,18
"('and', 'building', 'products')",2,9,0.18182,0.81818,0,4
"('there', 'was', 'further')",1,8,0.11111,0.88889,0,8
"('expansion', 'in', 'manufacturing')",1,14,0.06667,0.93333,0,14
"('and', 'continued', 'at')",1,8,0.11111,0.88889,0,8
"('in', 'manufacturing', 'while')",3,8,0.27273,0.72727,0,3
"('that', 'growth', 'there')",1,8,0.11111,0.88889,0,8
"('growth', 'there', 'was')",1,8,0.11111,0.88889,0,8
"('was', 'solid', 'but')",1,12,0.07692,0.92308,0,12
"('solid', 'but', 'not')",1,8,0.11111,0.88889,0,8
"('tourism', 'continued', 'to')",2,15,0.11765,0.88235,0,7
"('were', 'generally', 'described')",8,36,0.18182,0.81818,0,4
"('segment', 'continued', 'to')",1,7,0.125,0.875,0,7
"('continued', 'to', 'post')",4,15,0.21053,0.78947,0,4
"('growth', 'and', 'that')",1,7,0.125,0.875,0,7
"('philadelphia', 'noted', 'increased')",1,7,0.125,0.875,0,7
"('increased', 'business', 'travel')",3,8,0.27273,0.72727,0,3
"('travel', 'and', 'a')",2,7,0.22222,0.77778,0,4
"('and', 'a', 'greater')",2,9,0.18182,0.81818,0,4
"('visits', 'to', 'national')",2,7,0.22222,0.77778,0,4
"('to', 'national', 'parks')",2,7,0.22222,0.77778,0,4
"('traffic', 'was', 'weak')",1,8,0.11111,0.88889,0,8
"('was', 'weak', 'in')",7,20,0.25926,0.74074,0,3
"('that', 'retailers', 'inventories')",4,10,0.28571,0.71429,0,3
"('and', 'did', 'not')",2,6,0.25,0.75,0,3
"('did', 'not', 'believe')",1,6,0.14286,0.85714,0,6
"('some', 'districts', 'attributed')",1,7,0.125,0.875,0,7
"('rebound', 'in', 'sales')",3,12,0.2,0.8,0,4
"('the', 'arrival', 'of')",1,6,0.14286,0.85714,0,6
"('arrival', 'of', 'warmer')",2,5,0.28571,0.71429,0,3
"('new', 'york', 'stated')",1,5,0.16667,0.83333,0,5
"('york', 'stated', 'that')",1,5,0.16667,0.83333,0,5
"('that', 'increased', 'sales')",1,6,0.14286,0.85714,0,6
"('increased', 'sales', 'were')",1,5,0.16667,0.83333,0,5
"('sales', 'were', 'not')",1,13,0.07143,0.92857,0,13
"('many', 'districts', 'with')",2,14,0.125,0.875,0,7
"('districts', 'with', 'boston')",1,5,0.16667,0.83333,0,5
"('had', 'weak', 'sales')",1,5,0.16667,0.83333,0,5
"('weak', 'sales', 'of')",3,16,0.15789,0.84211,0,5
"('of', 'bigticket', 'items')",1,6,0.14286,0.85714,0,6
"('sales', 'of', 'some')",2,6,0.25,0.75,0,3
"('year', 'ago', 'particularly')",1,5,0.16667,0.83333,0,5
"('sales', 'edged', 'lower')",1,6,0.14286,0.85714,0,6
"('but', 'sales', 'of')",5,14,0.26316,0.73684,0,3
"('reported', 'stronger', 'retail')",1,4,0.2,0.8,0,4
"('stronger', 'retail', 'sales')",1,4,0.2,0.8,0,4
"('only', 'kansas', 'city')",1,4,0.2,0.8,0,4
"('kansas', 'city', 'had')",1,10,0.09091,0.90909,0,10
"('reported', 'more', 'modest')",1,5,0.16667,0.83333,0,5
"('more', 'modest', 'improvements')",1,4,0.2,0.8,0,4
"('across', 'that', 'district')",1,4,0.2,0.8,0,4
"('economic', 'activity', 'generally')",3,9,0.25,0.75,0,3
"('moderate', 'rate', 'in')",3,32,0.08571,0.91429,0,11
"('several', 'reported', 'that')",1,3,0.25,0.75,0,3
"('was', 'more', 'brisk')",1,3,0.25,0.75,0,3
"('sales', 'however', 'were')",1,3,0.25,0.75,0,3
"('further', 'across', 'most')",1,4,0.2,0.8,0,4
"('most', 'industries', 'particularly')",1,3,0.25,0.75,0,3
"('industries', 'particularly', 'for')",1,3,0.25,0.75,0,3
"('further', 'and', 'rents')",1,4,0.2,0.8,0,4
"('yearago', 'levels', 'labor')",1,3,0.25,0.75,0,3
"('markets', 'tightened', 'further')",3,25,0.10714,0.89286,0,8
"('rains', 'in', 'some')",1,3,0.25,0.75,0,3
"('lending', 'were', 'more')",1,3,0.25,0.75,0,3
"('last', 'update', 'august')",2,8,0.2,0.8,0,4
"('existing', 'homes', 'is')",1,30,0.03226,0.96774,0,30
"('on', 'the', 'oil')",1,22,0.04348,0.95652,0,22
"('demand', 'for', 'energy')",9,29,0.23684,0.76316,0,3
"('for', 'energy', 'products')",2,22,0.08333,0.91667,0,11
"('led', 'to', 'price')",1,22,0.04348,0.95652,0,22
"('and', 'a', 'resurgence')",2,22,0.08333,0.91667,0,11
"('counts', 'are', 'at')",3,22,0.12,0.88,0,7
"('are', 'at', 'their')",1,23,0.04167,0.95833,0,23
"('at', 'their', 'highest')",2,22,0.08333,0.91667,0,11
"('their', 'highest', 'levels')",1,25,0.03846,0.96154,0,25
"('highest', 'levels', 'in')",1,26,0.03704,0.96296,0,26
"('in', 'years', 'while')",1,22,0.04348,0.95652,0,22
"('seasonal', 'declines', 'in')",1,23,0.04167,0.95833,0,23
"('declines', 'in', 'gasoline')",2,23,0.08,0.92,0,12
"('in', 'gasoline', 'prices')",6,26,0.1875,0.8125,0,4
"('gasoline', 'prices', 'are')",1,23,0.04167,0.95833,0,23
"('prices', 'are', 'expected')",3,25,0.10714,0.89286,0,8
"('and', 'mild', 'weather')",7,22,0.24138,0.75862,0,3
"('mild', 'weather', 'damped')",7,22,0.24138,0.75862,0,3
"('of', 'the', 'energy')",8,38,0.17391,0.82609,0,5
"('believe', 'that', 'a')",2,23,0.08,0.92,0,12
"('that', 'a', 'shortage')",4,24,0.14286,0.85714,0,6
"('shortage', 'of', 'experienced')",1,22,0.04348,0.95652,0,22
"('future', 'drilling', 'activity')",6,23,0.2069,0.7931,0,4
"('activity', 'return', 'to')",1,23,0.04167,0.95833,0,23
"('natural', 'resources', 'although')",1,24,0.04,0.96,0,24
"('hot', 'dry', 'weather')",4,21,0.16,0.84,0,5
"('weather', 'earlier', 'in')",3,21,0.125,0.875,0,7
"('cleveland', 'richmond', 'st')",16,43,0.27119,0.72881,0,3
"('louis', 'and', 'chicago')",9,56,0.13846,0.86154,0,6
"('chicago', 'districts', 'however')",2,21,0.08696,0.91304,0,10
"('districts', 'however', 'in')",4,22,0.15385,0.84615,0,5
"('yields', 'have', 'been')",5,21,0.19231,0.80769,0,4
"('have', 'been', 'relatively')",6,26,0.1875,0.8125,0,4
"('are', 'benefiting', 'from')",1,21,0.04545,0.95455,0,21
"('have', 'improved', 'in')",4,28,0.125,0.875,0,7
"('winter', 'wheat', 'harvest')",5,24,0.17241,0.82759,0,5
"('in', 'cleveland', 'but')",1,27,0.03571,0.96429,0,27
"('no', 'more', 'than')",5,21,0.19231,0.80769,0,4
"('richmond', 'minneapolis', 'kansas')",7,60,0.10448,0.89552,0,9
"('poultry', 'and', 'livestock')",5,21,0.19231,0.80769,0,4
"('from', 'good', 'pasture')",1,21,0.04545,0.95455,0,21
"('until', 'the', 'spring')",1,21,0.04545,0.95455,0,21
"('the', 'spring', 'of')",2,23,0.08,0.92,0,12
"('contacts', 'also', 'note')",4,23,0.14815,0.85185,0,6
"('exports', 'of', 'pork')",3,21,0.125,0.875,0,7
"('to', 'mexico', 'and')",1,22,0.04348,0.95652,0,22
"('providers', 'continue', 'to')",3,20,0.13043,0.86957,0,7
"('continue', 'to', 'expand')",5,22,0.18519,0.81481,0,4
"('growth', 'eased', 'slightly')",4,20,0.16667,0.83333,0,5
"('indicate', 'that', 'labor')",4,29,0.12121,0.87879,0,7
"('report', 'strong', 'competition')",2,21,0.08696,0.91304,0,10
"('strong', 'competition', 'for')",6,20,0.23077,0.76923,0,3
"('for', 'highly', 'skilled')",4,25,0.13793,0.86207,0,6
"('skilled', 'workers', 'especially')",1,21,0.04545,0.95455,0,21
"('especially', 'those', 'in')",4,21,0.16,0.84,0,5
"('and', 'some', 'san')",1,20,0.04762,0.95238,0,20
"('some', 'san', 'francisco')",1,20,0.04762,0.95238,0,20
"('respondents', 'note', 'a')",4,20,0.16667,0.83333,0,5
"('for', 'entrylevel', 'workers')",2,24,0.07692,0.92308,0,12
"('continues', 'to', 'outpace')",2,22,0.08333,0.91667,0,11
"('to', 'outpace', 'supply')",2,21,0.08696,0.91304,0,10
"('continued', 'strong', 'competition')",1,19,0.05,0.95,0,19
"('strong', 'competition', 'among')",2,20,0.09091,0.90909,0,10
"('among', 'banks', 'and')",1,19,0.05,0.95,0,19
"('banks', 'and', 'other')",4,38,0.09524,0.90476,0,9
"('and', 'other', 'institutions')",1,19,0.05,0.95,0,19
"('especially', 'for', 'commercial')",2,22,0.08333,0.91667,0,11
"('that', 'stiff', 'competition')",1,33,0.02941,0.97059,0,33
"('pressure', 'on', 'loan')",5,20,0.2,0.8,0,4
"('on', 'loan', 'rates')",2,20,0.09091,0.90909,0,10
"('rates', 'san', 'francisco')",1,19,0.05,0.95,0,19
"('in', 'bank', 'deposits')",3,19,0.13636,0.86364,0,6
"('citing', 'strength', 'in')",1,19,0.05,0.95,0,19
"('in', 'equity', 'markets')",3,19,0.13636,0.86364,0,6
"('rates', 'for', 'both')",1,18,0.05263,0.94737,0,18
"('for', 'both', 'commercial')",2,20,0.09091,0.90909,0,10
"('both', 'commercial', 'and')",6,20,0.23077,0.76923,0,3
"('commercial', 'and', 'consumer')",1,22,0.04348,0.95652,0,22
"('consumer', 'loans', 'continued')",2,18,0.1,0.9,0,9
"('credit', 'standards', 'although')",4,18,0.18182,0.81818,0,4
"('easing', 'of', 'standards')",2,19,0.09524,0.90476,0,9
"('of', 'standards', 'for')",1,30,0.03226,0.96774,0,30
"('standards', 'for', 'consumer')",7,21,0.25,0.75,0,3
"('for', 'consumer', 'credit')",8,25,0.24242,0.75758,0,3
"('consumer', 'credit', 'and')",1,19,0.05,0.95,0,19
"('lending', 'activity', 'rose')",1,17,0.05556,0.94444,0,17
"('growth', 'in', 'richmond')",3,17,0.15,0.85,0,6
"('moderate', 'gains', 'in')",6,28,0.17647,0.82353,0,5
"('new', 'york', 'dallas')",9,32,0.21951,0.78049,0,4
"('york', 'dallas', 'and')",6,22,0.21429,0.78571,0,4
"('san', 'francisco', 'among')",1,23,0.04167,0.95833,0,23
"('consumer', 'lending', 'softened')",3,17,0.15,0.85,0,6
"('lending', 'softened', 'in')",3,17,0.15,0.85,0,6
"('several', 'districts', 'commercial')",1,17,0.05556,0.94444,0,17
"('loans', 'and', 'home')",5,21,0.19231,0.80769,0,4
"('and', 'home', 'mortgages')",3,18,0.14286,0.85714,0,6
"('the', 'overall', 'increase')",1,18,0.05263,0.94737,0,18
"('atlanta', 'cleveland', 'and')",23,59,0.28049,0.71951,0,3
"('or', 'fell', 'slightly')",6,17,0.26087,0.73913,0,3
"('have', 'been', 'strong')",7,18,0.28,0.72,0,3
"('most', 'districts', 'that')",4,25,0.13793,0.86207,0,6
"('activity', 'vacancy', 'rates')",1,16,0.05882,0.94118,0,16
"('declined', 'in', 'new')",5,30,0.14286,0.85714,0,6
"('philadelphia', 'atlanta', 'dallas')",4,32,0.11111,0.88889,0,8
"('san', 'francisco', 'with')",13,36,0.26531,0.73469,0,3
"('with', 'particularly', 'strong')",8,24,0.25,0.75,0,3
"('strong', 'office', 'markets')",3,16,0.15789,0.84211,0,5
"('declines', 'in', 'vacancy')",1,17,0.05556,0.94444,0,17
"('reports', 'a', 'slight')",6,30,0.16667,0.83333,0,5
"('increase', 'in', 'rental')",3,16,0.15789,0.84211,0,5
"('in', 'rental', 'rates')",5,22,0.18519,0.81481,0,4
"('but', 'indicates', 'that')",1,16,0.05882,0.94118,0,16
"('that', 'new', 'construction')",5,35,0.125,0.875,0,7
"('rising', 'commercial', 'construction')",3,16,0.15789,0.84211,0,5
"('commercial', 'construction', 'is')",12,36,0.25,0.75,0,3
"('dallas', 'banking', 'and')",1,16,0.05882,0.94118,0,16
"('and', 'construction', 'most')",5,22,0.18519,0.81481,0,4
"('construction', 'most', 'districts')",4,20,0.16667,0.83333,0,5
"('richmond', 'chicago', 'dallas')",10,32,0.2381,0.7619,0,3
"('san', 'francisco', 'in')",14,76,0.15556,0.84444,0,5
"('reports', 'a', 'decline')",1,15,0.0625,0.9375,0,15
"('drop', 'in', 'new')",3,16,0.15789,0.84211,0,5
"('in', 'the', 'volume')",4,26,0.13333,0.86667,0,7
"('kansas', 'city', 'indicate')",14,37,0.27451,0.72549,0,3
"('no', 'notable', 'changes')",1,16,0.05882,0.94118,0,16
"('notable', 'changes', 'in')",1,16,0.05882,0.94118,0,16
"('in', 'sales', 'home')",1,15,0.0625,0.9375,0,15
"('sales', 'home', 'prices')",5,17,0.22727,0.77273,0,3
"('prices', 'remained', 'relatively')",3,17,0.15,0.85,0,6
"('remained', 'relatively', 'steady')",5,17,0.22727,0.77273,0,3
"('except', 'for', 'the')",5,20,0.2,0.8,0,4
"('large', 'price', 'increases')",2,16,0.11111,0.88889,0,8
"('price', 'increases', 'are')",12,40,0.23077,0.76923,0,3
"('are', 'noted', 'in')",8,25,0.24242,0.75758,0,3
"('excess', 'inventory', 'of')",1,15,0.0625,0.9375,0,15
"('inventory', 'of', 'existing')",4,18,0.18182,0.81818,0,4
"('st', 'louis', 'commercial')",10,29,0.25641,0.74359,0,3
"('boston', 'atlanta', 'minneapolis')",1,18,0.05263,0.94737,0,18
"('manufacturers', 'were', 'also')",1,14,0.06667,0.93333,0,14
"('were', 'also', 'experiencing')",1,14,0.06667,0.93333,0,14
"('also', 'experiencing', 'difficulties')",1,14,0.06667,0.93333,0,14
"('among', 'manufacturers', 'while')",2,14,0.125,0.875,0,7
"('manufacturers', 'while', 'cleveland')",2,14,0.125,0.875,0,7
"('labor', 'shortages', 'or')",1,14,0.06667,0.93333,0,14
"('increases', 'real', 'estate')",1,15,0.0625,0.9375,0,15
"('only', 'the', 'richmond')",3,13,0.1875,0.8125,0,4
"('described', 'as', 'modest')",3,23,0.11538,0.88462,0,8
"('as', 'modest', 'although')",1,13,0.07143,0.92857,0,13
"('are', 'paying', 'higher')",1,13,0.07143,0.92857,0,13
"('paying', 'higher', 'prices')",3,14,0.17647,0.82353,0,5
"('prices', 'for', 'metals')",2,14,0.125,0.875,0,7
"('for', 'metals', 'and')",6,30,0.16667,0.83333,0,5
"('prices', 'largely', 'remain')",1,13,0.07143,0.92857,0,13
"('with', 'chicago', 'and')",2,13,0.13333,0.86667,0,7
"('francisco', 'noting', 'a')",1,13,0.07143,0.92857,0,13
"('of', 'competitive', 'pressures')",1,36,0.02703,0.97297,0,36
"('of', 'the', 'appreciation')",1,13,0.07143,0.92857,0,13
"('appreciation', 'in', 'the')",1,13,0.07143,0.92857,0,13
"('in', 'the', 'value')",4,16,0.2,0.8,0,4
"('been', 'a', 'problem')",1,28,0.03448,0.96552,0,28
"('problem', 'in', 'the')",1,13,0.07143,0.92857,0,13
"('refineries', 'were', 'operating')",2,32,0.05882,0.94118,0,16
"('this', 'summer', 'according')",1,12,0.07692,0.92308,0,12
"('summer', 'according', 'to')",2,12,0.14286,0.85714,0,6
"('according', 'to', 'dallas')",3,11,0.21429,0.78571,0,4
"('to', 'be', 'doing')",3,15,0.16667,0.83333,0,5
"('demand', 'for', 'computers')",2,17,0.10526,0.89474,0,9
"('for', 'computers', 'and')",1,17,0.05556,0.94444,0,17
